run_id,polymer_id,native_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,native_activity_soft_penalty,fog,fog_native_constrained,fog_native_soft,log_fog_native_soft,solvent_group,solvent_control_polymer_id,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,objective_loglinear_main,objective_loglinear_main_exp,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_solvent_balanced,log_fog_solvent_balanced,t50_min,rank_objective_loglinear_main
260209-2,PMBTA-11,1.8075561562721247,1.8075561562721247,0.7,1,1.0,0.5342068960012376,0.5342068960012376,0.5342068960012376,-0.6269720693644427,PBS,GOx,1.8075561562721247,0.5342068960012376,1.0,1.105,1.105,1.0,1.105,1.105,-0.03499632631930438,0.9656089635900597,0.5902986200813676,-0.5271267343947265,0.5902986200813676,-0.5271267343947265,11.992749360673468,1.0
260209-2,PMBTA-4,1.9003668661903848,1.9003668661903848,0.7,1,1.0,0.4638381210383861,0.4638381210383861,0.4638381210383861,-0.7682196647000896,PBS,GOx,1.9003668661903848,0.4638381210383861,1.0,1.105,1.105,1.0,1.105,1.105,-0.12617270969805727,0.8814625964973541,0.5125411237474167,-0.6683743297303735,0.5125411237474167,-0.6683743297303735,10.412996109144574,2.0
260209-2,PMBTA-1,1.825802922057025,1.825802922057025,0.7,1,1.0,0.47532685043588263,0.47532685043588263,0.47532685043588263,-0.7437526054032005,ETOH,GOx,1.825802922057025,0.47532685043588263,1.0,1.105,1.105,1.0,1.105,1.105,-0.14173275783005723,0.8678531524579971,0.5252361697316503,-0.6439072704334844,0.5252361697316503,-0.6439072704334844,10.670913880644958,3.0
260209-2,PMBTA-5,1.8825706378322713,1.8825706378322713,0.7,1,1.0,0.4398335031494099,0.4398335031494099,0.4398335031494099,-0.821359025615067,PBS,GOx,1.8825706378322713,0.4398335031494099,1.0,1.105,1.105,1.0,1.105,1.105,-0.1887208222102641,0.8280176385639869,0.48601602098009794,-0.7215136906453509,0.48601602098009794,-0.7215136906453509,9.874101220298805,4.0
260209-2,PMBTA-9,1.775793267683594,1.775793267683594,0.7,1,1.0,0.47071879832232927,0.47071879832232927,0.47071879832232927,-0.7534943944225752,PBS,GOx,1.775793267683594,0.47071879832232927,1.0,1.105,1.105,1.0,1.105,1.105,-0.17924715995930007,0.8358992730329037,0.5201442721461739,-0.6536490594528589,0.5201442721461739,-0.6536490594528589,10.567464796680609,5.0
260209-2,PMBTA-3,1.5514578103881056,1.5514578103881056,0.7,1,1.0,0.5282890772866455,0.5282890772866455,0.5282890772866455,-0.6381116502354344,PBS,GOx,1.5514578103881056,0.5282890772866455,1.0,1.105,1.105,1.0,1.105,1.105,-0.19891663848771302,0.8196182150990918,0.5837594304017433,-0.5382663152657183,0.5837594304017433,-0.5382663152657183,11.859896495730592,6.0
260209-2,PMBTA-2,2.132393640986033,2.132393640986033,0.7,1,1.0,0.35841866423730073,0.35841866423730073,0.35841866423730073,-1.0260535226823297,PBS,GOx,2.132393640986033,0.35841866423730073,1.0,1.105,1.105,1.0,1.105,1.105,-0.26880839881276974,0.7642896804303282,0.3960526239822173,-0.9262081877126137,0.3960526239822173,-0.9262081877126137,8.046367874620937,7.0
260209-2,PMBTA-6,1.7191220956426594,1.7191220956426594,0.7,1,1.0,0.4473239094650628,0.4473239094650628,0.4473239094650628,-0.8044723171101335,PBS,GOx,1.7191220956426594,0.4473239094650628,1.0,1.105,1.105,1.0,1.105,1.105,-0.2626585660981281,0.769004416670646,0.49429291995889435,-0.7046269821404174,0.49429291995889435,-0.7046269821404174,10.04225810151028,8.0
260209-2,PMBTA-7,1.8839222501126338,1.8839222501126338,0.7,1,1.0,0.39487741546287985,0.39487741546287985,0.39487741546287985,-0.9291799028469289,PBS,GOx,1.8839222501126338,0.39487741546287985,1.0,1.105,1.105,1.0,1.105,1.105,-0.2958239960620366,0.7439183490574899,0.43633954408648223,-0.8293345678772127,0.43633954408648223,-0.8293345678772127,8.864853500179962,9.0
260209-2,PMBTA-8,1.7643045633005088,1.7643045633005088,0.7,1,1.0,0.40267337079793686,0.40267337079793686,0.40267337079793686,-0.9096295399614605,PBS,GOx,1.7643045633005088,0.40267337079793686,1.0,1.105,1.105,1.0,1.105,1.105,-0.3418729423477471,0.7104384656183979,0.4449540747317202,-0.8097842049917443,0.4449540747317202,-0.8097842049917443,9.039869845083391,10.0
