run_id,polymer_id,reference_polymer_id,t50_min,t50_sem_min,t50_activity_adjusted_min,t50_activity_adjusted_sem_min,t50_censored,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,activity_weight,use_for_bo,rank_t50
260209-2,GOx,GOX,22.44963412199322,,22.44963412199322,,0,rea50,50.0,58.90508678209011,14.797142857142854,14.797142857142854,14.797142857142854,1.0,1.0,True,1
260209-2,PMPC,GOX,14.914339547837164,,14.914339547837164,,0,rea50,50.0,32.67428526236706,15.326666666666664,14.797142857142854,14.797142857142854,1.0357855441848491,1.0,True,2
260209-2,PMBTA-10,GOX,17.024355263189396,,13.641339041218163,,0,rea50,50.0,49.18622580092511,11.856709956709958,14.797142857142854,14.797142857142854,0.8012837391095745,0.8012837391095745,True,3
260209-2,PMBTA-11,GOX,11.992749360673468,,11.992749360673468,,0,rea50,50.0,30.349427906755945,26.746666666666663,14.797142857142854,14.797142857142854,1.8075561562721247,1.0,True,4
260209-2,PMBTA-3,GOX,11.859896495730592,,11.859896495730592,,0,rea50,50.0,28.429786351379395,22.95714285714285,14.797142857142854,14.797142857142854,1.5514578103881056,1.0,True,5
260209-2,PMTAC,GOX,11.500632430177872,,11.500632430177872,,0,rea50,50.0,21.51716463615855,15.249880952380948,14.797142857142854,14.797142857142854,1.0305963184655982,1.0,True,6
260209-2,GOx with DMSO,GOX,11.410644375523924,,11.410644375523924,,0,rea50,50.0,28.931266248177057,25.033333333333328,14.797142857142854,14.797142857142854,1.691768037587694,1.0,True,7
260209-2,PMBTA-1,GOX,10.670913880644958,,10.670913880644958,,0,rea50,50.0,25.41288446285361,27.01666666666666,14.797142857142854,14.797142857142854,1.825802922057025,1.0,True,8
260209-2,PMBTA-9,GOX,10.567464796680609,,10.567464796680609,,0,rea50,50.0,25.895084660783013,26.27666666666666,14.797142857142854,14.797142857142854,1.775793267683594,1.0,True,9
260209-2,PMBTA-4,GOX,10.412996109144574,,10.412996109144574,,0,rea50,50.0,26.572625256835785,28.12,14.797142857142854,14.797142857142854,1.9003668661903848,1.0,True,10
260209-2,PMBTA-6,GOX,10.04225810151028,,10.04225810151028,,0,rea50,50.0,21.106837752288904,25.43809523809523,14.797142857142854,14.797142857142854,1.7191220956426594,1.0,True,11
260209-2,PMBTA-5,GOX,9.874101220298805,,9.874101220298805,,0,rea50,50.0,24.88788982147845,27.85666666666666,14.797142857142854,14.797142857142854,1.8825706378322713,1.0,True,12
260209-2,PMBTA-8,GOX,9.039869845083391,,9.039869845083391,,0,rea50,50.0,21.148004191926564,26.106666666666666,14.797142857142854,14.797142857142854,1.7643045633005088,1.0,True,13
260209-2,PMBTA-7,GOX,8.864853500179962,,8.864853500179962,,0,rea50,50.0,21.209688314794143,27.87666666666665,14.797142857142854,14.797142857142854,1.8839222501126338,1.0,True,14
260209-2,PMBTA-2,GOX,8.046367874620937,,8.046367874620937,,0,rea50,50.0,18.078920867849675,31.553333333333324,14.797142857142854,14.797142857142854,2.132393640986033,1.0,True,15
