plate_id,time_s,well,signal,source_file,row,polymer_id,sample_name,use_for_bo,include_in_all_polymers,all_polymers_pair,run_id
plate2,336.0,A6,479,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,366.0,A6,498,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,396.0,A6,514,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,426.0,A6,535,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,456.0,A6,555,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,486.0,A6,569,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,516.0,A6,593,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,546.0,A6,611,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,576.0,A6,629,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,606.0,A6,650,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,6.0,A7,233,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,36.0,A7,262,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,66.0,A7,271,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,96.0,A7,281,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,126.0,A7,283,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,156.0,A7,285,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,186.0,A7,294,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,216.0,A7,298,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,246.0,A7,303,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,276.0,A7,308,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,306.0,A7,314,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,336.0,A7,319,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,366.0,A7,323,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,396.0,A7,327,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,426.0,A7,333,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,456.0,A7,336,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,486.0,A7,340,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,516.0,A7,347,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,546.0,A7,353,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,576.0,A7,360,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,606.0,A7,363,plate7.csv,A,PMBTA-5,,True,True,False,260211-plate7
plate2,6.0,B1,680,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,36.0,B1,1714,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,66.0,B1,2729,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,96.0,B1,3681,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,126.0,B1,4540,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,156.0,B1,5291,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,186.0,B1,5950,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,216.0,B1,6603,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,246.0,B1,7118,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,276.0,B1,7576,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,306.0,B1,7969,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,336.0,B1,8355,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,366.0,B1,8668,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,396.0,B1,8874,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,426.0,B1,9076,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,456.0,B1,9161,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,486.0,B1,9145,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,516.0,B1,9118,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,546.0,B1,9084,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,576.0,B1,8939,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,606.0,B1,8868,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,6.0,B2,591,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,36.0,B2,1426,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,66.0,B2,2303,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,96.0,B2,3119,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,126.0,B2,3882,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,156.0,B2,4587,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,186.0,B2,5205,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,216.0,B2,5796,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,246.0,B2,6332,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,276.0,B2,6788,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,306.0,B2,7190,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,336.0,B2,7555,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,366.0,B2,7882,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,396.0,B2,8206,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,426.0,B2,8419,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
plate2,456.0,B2,8610,plate7.csv,B,PMBTA-11,,True,True,False,260211-plate7
