round_id,run_id,plate_id,polymer_id,reference_polymer_id,t50_min,t50_definition,gox_t50_used_min,denominator_source,fog,log_fog,abs_activity_at_0,gox_abs_activity_at_0_ref,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,fog_native_constrained,log_fog_native_constrained,fog_constraint_reason,native_0,native_0_reference_source,t_theta,t_theta_censor_flag,censor_flag,reference_qc_fail,reference_qc_reason,reference_qc_ref_abs0_median,reference_qc_ref_abs0_mad,reference_qc_ref_abs0_rel_mad,U_0,U_5,U_10,U_15,U_20,U_40,U_60
R3,260209-1,plate2,PMBTA-8,GOX,10.958491740369036,y0_half,12.657464685988462,same_round,0.8657730447788528,-0.14413247777046684,25.13999999999999,24.889999999999997,1.0100441944556044,0.7,1,0.8657730447788528,-0.14413247777046684,,1.0100441944556044,same_round,7.316548620333477,,,0,,24.889999999999997,0.0,0.0,1.0100441944556044,0.8201419579483057,0.5608295548030379,0.39461248541200317,0.24445743087768,0.017232533102360347,0.004546411135402704
R3,260209-1,plate2,PMBTA-9,GOX,10.322447587276969,y0_half,12.657464685988462,same_round,0.8155225270905708,-0.20392623364769477,26.469999999999995,24.889999999999997,1.0634793089594214,0.7,1,0.8155225270905708,-0.20392623364769477,,1.0634793089594214,same_round,6.658486017357756,,,0,,24.889999999999997,0.0,0.0,1.0634793089594214,0.7658076488932251,0.5674108936463294,0.3847022135491399,0.2866900074614018,0.015646333042877835,0.0049325256235662
R3,260209-1,plate2,PMTAC,GOX,5.533261359220331,y0_half,12.657464685988462,same_round,0.4371540033088563,-0.8274697356507289,20.62202020202021,24.889999999999997,0.8285263239059949,0.7,1,0.4371540033088563,-0.8274697356507289,,0.8285263239059949,same_round,1.4194998981919182,,,0,,24.889999999999997,0.0,0.0,0.8285263239059949,0.3758094055402212,0.2560739113571577,,0.14134399148461024,0.018627415172212277,0.005875525514879856
R3,260209-1,plate2,background,GOX,7.8405344395224,y0_half,12.657464685988462,same_round,0.6194395666141341,-0.4789401345453089,0.1333333333333326,24.889999999999997,0.00535690370965579,0.7,0,,,native_activity_below_threshold,0.00535690370965579,same_round,0.0,already_below,already_below,0,,24.889999999999997,0.0,0.0,0.00535690370965579,0.004017677782241885,0.0010713807419311491,0.0021427614838622822,,,
R3,260209-2,plate1,GOx with DMSO,GOX,11.410644375523924,y0_half,22.44963412199322,same_plate,0.5082775208503405,-0.6767276796851628,25.033333333333328,14.797142857142854,1.691768037587694,0.7,1,0.5082775208503405,-0.6767276796851628,,1.691768037587694,same_plate,16.068522784176267,,,0,,14.797142857142854,0.0,0.0,1.691768037587694,1.2733474930810327,0.9133037265881442,0.7572246894509879,0.4894499152560558,0.041224174551071684,0.00790268156041117
R3,260209-2,plate1,PMBTA-1,GOX,10.670913880644958,y0_half,22.44963412199322,same_plate,0.47532685043588263,-0.7437526054032005,27.01666666666666,14.797142857142854,1.825802922057025,0.7,1,0.47532685043588263,-0.7437526054032005,,1.825802922057025,same_plate,15.338291380625478,,,0,,14.797142857142854,0.0,0.0,1.825802922057025,1.4153633262534593,0.9541095449571986,0.7171268584668855,0.46398918710175696,0.039422024843920954,0.008130152656122942
R3,260209-2,plate1,PMBTA-2,GOX,8.046367874620937,y0_half,22.44963412199322,same_plate,0.35841866423730073,-1.0260535226823297,31.553333333333324,14.797142857142854,2.132393640986033,0.7,1,0.35841866423730073,-1.0260535226823297,,2.132393640986033,same_plate,15.311545098883018,,,0,,14.797142857142854,0.0,0.0,2.132393640986033,1.1920576687906288,0.9260474995172812,0.720897427645835,0.3855137589449234,0.03128602105238521,0.00621975694383495
R3,260209-2,plate1,PMBTA-3,GOX,11.859896495730592,y0_half,22.44963412199322,same_plate,0.5282890772866455,-0.6381116502354344,22.95714285714285,14.797142857142854,1.5514578103881056,0.7,1,0.5282890772866455,-0.6381116502354344,,1.5514578103881056,same_plate,15.219275485749382,,,0,,14.797142857142854,0.0,0.0,1.5514578103881056,1.14101821458454,0.9426530218188839,0.7118759520284916,0.4410761408251273,0.03067457740174481,0.008724042900524849
R3,260209-2,plate1,PMBTA-4,GOX,10.412996109144574,y0_half,22.44963412199322,same_plate,0.4638381210383861,-0.7682196647000896,28.12,14.797142857142854,1.9003668661903848,0.7,1,0.4638381210383861,-0.7682196647000896,,1.9003668661903848,same_plate,16.343075530523997,,,0,,14.797142857142854,0.0,0.0,1.9003668661903848,1.2783034047756963,1.0167986097702255,0.7716257964858088,0.5049773658578448,0.02965647983991294,0.0090838877284137
R3,260209-2,plate1,PMBTA-5,GOX,9.874101220298803,y0_half,22.44963412199322,same_plate,0.4398335031494098,-0.8213590256150674,27.85666666666666,14.797142857142854,1.8825706378322713,0.7,1,0.4398335031494098,-0.8213590256150674,,1.8825706378322713,same_plate,15.78630709445605,,,0,,14.797142857142854,0.0,0.0,1.8825706378322713,1.4378901975928429,0.8004762824226039,0.7431936667310289,0.4685321061551997,0.029036259486153286,0.00807164130199465
R3,260209-2,plate1,PMPC,GOX,14.914339547837164,y0_half,22.44963412199322,same_plate,0.6643466644842128,-0.40895118067810926,15.326666666666664,14.797142857142854,1.0357855441848491,0.7,1,0.6643466644842128,-0.40895118067810926,,1.0357855441848491,same_plate,11.354856541195058,,,0,,14.797142857142854,0.0,0.0,1.0357855441848491,0.9208985003539937,0.7301163790833614,0.6189740619167148,0.33843552341331856,0.017936655608020755,0.005608313293194527
R3,260209-2,plate2,PMBTA-10,GOX,17.024355263189396,y0_half,12.657464685988462,same_round,1.345005155893106,0.296397846424229,11.856709956709958,24.889999999999997,0.476364401635595,0.7,0,,,native_activity_below_threshold,0.476364401635595,same_round,0.0,already_below,already_below,0,,14.797142857142854,0.0,0.0,0.476364401635595,0.35629844910680597,0.35596625150662914,0.26985402437391187,0.23430567022370954,0.03932280388688587,
R3,260209-2,plate2,PMBTA-11,GOX,11.992749360673468,y0_half,12.657464685988462,same_round,0.9474843231400978,-0.053944887661011444,26.746666666666663,24.889999999999997,1.0745948841569573,0.7,1,0.9474843231400978,-0.053944887661011444,,1.0745948841569573,same_round,8.560759568669273,,,0,,14.797142857142854,0.0,0.0,1.0745948841569573,0.92995848399625,0.6070519810977825,0.44310840715019134,0.3261333996569033,0.026031421370915145,0.01031203964108743
R3,260209-2,plate2,PMBTA-6,GOX,10.042258101510281,y0_half,12.657464685988462,same_round,0.7933862231215105,-0.23144513540670203,25.43809523809523,24.889999999999997,1.0220207006064779,0.7,1,0.7933862231215105,-0.23144513540670203,,1.0220207006064779,same_round,6.764115483045423,,,0,,14.797142857142854,0.0,0.0,1.0220207006064779,0.7844037574853162,0.5451797432512577,0.356696448500386,0.21571625107181563,0.014684525331371455,0.004130454702445163
R3,260209-2,plate2,PMBTA-7,GOX,8.864853500179962,y0_half,12.657464685988462,same_round,0.7003656514241088,-0.3561527211434976,27.876666666666654,24.889999999999997,1.11999464309629,0.7,1,0.7003656514241088,-0.3561527211434976,,1.11999464309629,same_round,4.19280721188739,,,0,,14.797142857142854,0.0,0.0,1.11999464309629,0.6191432780424343,0.5753314584170349,0.39334978668044185,0.23754737294311423,0.021191076233261854,0.009240658899156306
R3,260209-2,plate2,PMBTA-8,GOX,9.039869845083393,y0_half,12.657464685988462,same_round,0.7141927763061692,-0.3366023582580291,26.106666666666666,24.889999999999997,1.0488817463506095,0.7,1,0.7141927763061692,-0.3366023582580291,,1.0488817463506095,same_round,4.236919144981412,,,0,,14.797142857142854,0.0,0.0,1.0488817463506095,0.6371654326656334,0.5358434253572862,0.35725445930347516,0.22181755568657943,0.01794214891844462,0.004320308056748389
R3,260209-2,plate2,PMBTA-9,GOX,10.567464796680607,y0_half,12.657464685988462,same_round,0.8348800536949995,-0.18046721271914404,26.27666666666666,24.889999999999997,1.0557117985804203,0.7,1,0.8348800536949995,-0.18046721271914404,,1.0557117985804203,same_round,7.517558662809383,,,0,,14.797142857142854,0.0,0.0,1.0557117985804203,0.8198741127628228,0.5817980064665479,0.3683636572346896,0.27337746401627494,0.01962922573609597,0.005226459625816799
R3,260209-2,plate2,PMTAC,GOX,11.500632430177872,y0_half,12.657464685988462,same_round,0.9086047415884811,-0.09584510710509624,15.249880952380948,24.889999999999997,0.6126910788421435,0.7,0,,,native_activity_below_threshold,0.6126910788421435,same_round,0.0,already_below,already_below,0,,14.797142857142854,0.0,0.0,0.6126910788421435,0.5089441160152288,,0.27896076068032705,0.13183374814551999,0.03434911590797488,0.010579884826570147
R3,260209-2,plate2,background,GOX,0.5713158297543133,y0_half,12.657464685988462,same_round,0.045136671831820116,-3.098060240221872,29.09666666666666,24.889999999999997,1.169010312039641,0.7,1,0.045136671831820116,-3.098060240221872,,1.169010312039641,same_round,2.010621196463428,,,0,,14.797142857142854,0.0,0.0,1.169010312039641,0.0026784518548278106,0.0072318200080353405,,0.0020088388911209164,,
R3,260209-3,plate1,GOx with DMSO,GOX,8.965201494920208,y0_half,9.279807323092594,same_plate,0.9660978059975991,-0.03449020145017733,25.22333333333333,23.45333333333333,1.07546901648664,0.7,1,0.9660978059975991,-0.03449020145017733,,1.07546901648664,same_plate,4.807018455939693,,,0,,23.45333333333333,0.0,0.0,1.07546901648664,0.6849265004466824,0.5548607163160886,0.2900051436151495,0.26520750426378614,0.024019329164297897,0.008324535044262098
R3,260209-3,plate1,PMBTA-1,GOX,8.510347507197883,y0_half,9.279807323092594,same_plate,0.9170823499772536,-0.08655800707484416,26.84666666666666,23.45333333333333,1.1446844798180784,0.7,1,0.9170823499772536,-0.08655800707484416,,1.1446844798180784,same_plate,5.207359522625558,,,0,,23.45333333333333,0.0,0.0,1.1446844798180784,0.7067733290018678,0.5434500121822464,0.33546953330921503,0.24068058149922836,0.023450824332006803,0.00418626285596155
R3,260209-3,plate1,PMBTA-2,GOX,8.541791386659327,y0_half,9.279807323092594,same_plate,0.9204707694095403,-0.08287003393592467,26.00666666666666,23.45333333333333,1.1088686753837407,0.7,1,0.9204707694095403,-0.08287003393592467,,1.1088686753837407,same_plate,6.063446054750404,,,0,,23.45333333333333,0.0,0.0,1.1088686753837407,0.7536343701778608,0.5014618695687484,0.3369237120658385,0.19659561586792976,0.019223953988024487,0.004994721026557245
R3,260209-3,plate1,PMBTA-3,GOX,9.521070422484637,y0_half,9.279807323092594,same_plate,1.0259987186147352,0.025666497834284485,24.34333333333333,23.45333333333333,1.0379476975554291,0.7,1,1.0259987186147352,0.025666497834284485,,1.0379476975554291,same_plate,6.019948102497564,,,0,,23.45333333333333,0.0,0.0,1.0379476975554291,0.7510760984325507,0.5006903272963533,0.3642153279731451,0.22212665106354712,0.018502248178200436,0.004924192231573829
R3,260209-3,plate1,PMBTA-4,GOX,12.630045369733926,y0_half,9.279807323092594,same_plate,1.3610245266951113,0.30823774459079495,20.70285714285713,23.45333333333333,0.8827255745959551,0.7,1,1.3610245266951113,0.30823774459079495,,0.8827255745959551,same_plate,6.303926752567279,,,0,,23.45333333333333,0.0,0.0,0.8827255745959551,0.7634207747908714,0.5202292969490241,0.39414643060180327,0.2882506918891227,0.01919811285928398,0.005530001550467752
R3,260209-3,plate1,PMBTA-5,GOX,9.237697733442822,y0_half,9.279807323092594,same_plate,0.9954622344857329,-0.0045480924247728455,25.5,23.45333333333333,1.0872654917566802,0.7,1,0.9954622344857329,-0.0045480924247728455,,1.0872654917566802,same_plate,6.116296717890343,,,0,,23.45333333333333,0.0,0.0,1.0872654917566802,0.7477868919028668,0.5337448225452771,0.35712593735618203,0.23306483170042017,0.017544280619891765,0.004662477942750819
R3,260209-3,plate1,PMPC,GOX,13.272634631360342,y0_half,9.279807323092594,same_plate,1.4302704969241857,0.35786358507180877,15.55666666666666,23.45333333333333,0.6633030130756109,0.7,0,,,native_activity_below_threshold,0.6633030130756109,same_plate,0.0,already_below,already_below,0,,23.45333333333333,0.0,0.0,0.6633030130756109,0.5936611711199545,0.45361119835252867,0.3151141070413383,0.18505939768020507,0.011126451717696714,0.003460083878955205
R3,260209-3,plate2,PMBTA-10,GOX,12.47311347544286,y0_half,12.657464685988462,same_round,0.9854353762685449,-0.014671729102080734,14.979999999999997,24.889999999999997,0.6018481317798312,0.7,0,,,native_activity_below_threshold,0.6018481317798312,same_round,0.0,already_below,already_below,0,,23.45333333333333,0.0,0.0,0.6018481317798312,0.497158927853986,0.3856970670952188,0.280520002295816,0.14884539593257956,0.03133440819258418,0.0018749162983795302
R3,260209-3,plate2,PMBTA-11,GOX,13.740395923646917,y0_half,12.657464685988462,same_round,1.0855567259735068,0.08209296689205263,19.68952380952381,24.889999999999997,0.7910616235244601,0.7,1,1.0855567259735068,0.08209296689205263,,0.7910616235244601,same_round,5.2549846063627,,,0,,23.45333333333333,0.0,0.0,0.7910616235244601,0.7133099925385982,0.4523139910845815,0.40980313378867,0.2897989247928985,0.024636539301063208,0.009602423825003176
R3,260209-3,plate2,PMBTA-6,GOX,7.7099508272370265,y0_half,12.657464685988462,same_round,0.6091228392500889,-0.4957353251260695,28.48,24.889999999999997,1.144234632382483,0.7,1,0.6091228392500889,-0.4957353251260695,,1.144234632382483,same_round,4.956390881147541,,,0,,23.45333333333333,0.0,0.0,1.144234632382483,0.6960913734718475,0.4759608946029193,0.31485201553502074,0.19439994851806833,0.013729674637669808,0.005156019820543753
R3,260209-3,plate2,PMBTA-7,GOX,10.306793152544653,y0_half,12.657464685988462,same_round,0.8142857521817974,-0.20544392767576045,25.03333333333333,24.889999999999997,1.0057586714878801,0.7,1,0.8142857521817974,-0.20544392767576045,,1.0057586714878801,same_round,5.570665445665443,,,0,,23.45333333333333,0.0,0.0,1.0057586714878801,0.7214601388968603,0.533432818687941,0.37442524887281836,0.25880280159106994,0.019458778799879634,0.01272264631043264
R3,260209-3,plate2,PMBTA-8,GOX,8.766010793238843,y0_half,12.657464685988462,same_round,0.6925566067699661,-0.36736530163328013,25.51666666666666,24.889999999999997,1.025177447435382,0.7,1,0.6925566067699661,-0.36736530163328013,,1.025177447435382,same_round,4.522082690363431,,,0,,23.45333333333333,0.0,0.0,1.025177447435382,0.6656335495226614,0.4989190533585871,0.3045017122960071,0.21489706222530658,0.01596113809854267,0.005892594080621383
R3,260209-3,plate2,PMBTA-9,GOX,9.75560789253103,y0_half,12.657464685988462,same_round,0.7707394912450576,-0.26040484676220704,25.653333333333325,24.889999999999997,1.0306682737377795,0.7,1,0.7707394912450576,-0.26040484676220704,,1.0306682737377795,same_round,6.08460870937204,,,0,,23.45333333333333,0.0,0.0,1.0306682737377795,0.7526067076087163,0.5100920239530121,0.3716160630584093,0.22996422353593912,0.013249640409142218,0.0044159670515636846
R3,260209-3,plate2,PMTAC,GOX,8.038680243748136,y0_half,12.657464685988462,same_round,0.6350940289524789,-0.45398221396125765,19.278787878787877,24.889999999999997,0.7745595772915982,0.7,1,0.6350940289524789,-0.45398221396125765,,0.7745595772915982,same_round,0.9502684417962332,,,0,,23.45333333333333,0.0,0.0,0.7745595772915982,0.38225160402741765,0.32739290975530433,0.3102986473818133,,0.01308181205304755,0.015668943350743075
R3,260209-3,plate2,background,GOX,0.6546760861443695,y0_half,12.657464685988462,same_round,0.05172252914670042,-2.961861825525815,17.47523809523809,24.889999999999997,0.7020987583462471,0.7,1,0.05172252914670042,-2.961861825525815,,0.7020987583462471,same_round,0.015020812794390635,,,0,,23.45333333333333,0.0,0.0,0.7020987583462471,0.00348198741127632,0.004419445560466035,0.0016070711128966576,,,
R3,260211-1,plate1,GOx with DMSO,GOX,12.374042700006386,y0_half,11.661139483000616,same_plate,1.0611349532389203,0.059339045924966805,31.076666666666657,32.07333333333333,0.9689253793390146,0.7,1,1.0611349532389203,0.059339045924966805,,0.9689253793390146,same_plate,8.49089293647268,,,0,,32.07333333333333,0.0,0.0,0.9689253793390146,0.8633340261899813,0.6293909790064436,0.41767378329423616,0.24256911245063392,0.013062597348608575,0.002968161986186159
R3,260211-1,plate1,GOx with EtOH,GOX,11.10645537344777,y0_half,11.661139483000616,same_plate,0.9524331125306018,-0.04873539751202086,28.11,32.07333333333333,0.8764290168364166,0.7,1,0.9524331125306018,-0.04873539751202086,,0.8764290168364166,same_plate,7.501286332037878,,,0,,32.07333333333333,0.0,0.0,0.8764290168364166,0.8356890459363957,0.5644505151884075,0.2961071354336786,0.1283989342605015,0.00890545746085135,0.004001247141966323
R3,260211-1,plate1,PMBTA-1,GOX,9.9284681181768,y0_half,11.661139483000616,same_plate,0.8514149181261685,-0.1608557038644848,31.209999999999997,32.07333333333333,0.973082519226772,0.7,1,0.8514149181261685,-0.1608557038644848,,0.973082519226772,same_plate,7.164362519201229,,,0,,32.07333333333333,0.0,0.0,0.973082519226772,0.7585741010184992,0.6232591976720017,0.2953647890251507,0.12479517987728342,0.01097187991804496,0.0031772426285001606
R3,260211-1,plate1,PMBTA-2,GOX,10.44828157627965,y0_half,11.661139483000616,same_plate,0.8959914759197377,-0.10982437953489563,31.79333333333333,32.07333333333333,0.9912700062357098,0.7,1,0.8959914759197377,-0.10982437953489563,,0.9912700062357098,same_plate,7.761688311688308,,,0,,32.07333333333333,0.0,0.0,0.9912700062357098,0.7884015797131573,0.6283516940345041,0.3480416901743028,0.15036159018699036,0.010777520131084883,0.003561913040191996
R3,260211-1,plate1,PMBTA-3,GOX,13.068616911501135,y0_half,11.661139483000616,same_plate,1.1206981042077673,0.1139517984600371,25.76333333333333,32.07333333333333,0.8032633548118894,0.7,1,1.1206981042077673,0.1139517984600371,,0.8032633548118894,same_plate,7.288114237715243,,,0,,32.07333333333333,0.0,0.0,0.8032633548118894,0.8132404905425066,0.565786738723758,0.33755975888588646,0.17898241853760455,0.016858012077301206,0.005914476294854595
R3,260211-1,plate1,PMBTA-4,GOX,11.3821559344823,y0_half,11.661139483000616,same_plate,0.9760757901125346,-0.02421504178011863,33.61,32.07333333333333,1.047911037206402,0.7,1,0.9760757901125346,-0.02421504178011863,,1.047911037206402,same_plate,9.384468491406752,,,0,,32.07333333333333,0.0,0.0,1.047911037206402,0.8431718977343589,0.679900228642694,0.4114974611752827,0.21641872296621842,0.029827478694658096,0.005478516494937191
R3,260211-1,plate1,PMBTA-5,GOX,11.506466125899916,y0_half,11.661139483000616,same_plate,0.9867359997428914,-0.013352752791274942,30.479999999999997,32.07333333333333,0.9503221783413012,0.7,1,0.9867359997428914,-0.013352752791274942,,0.9503221783413012,same_plate,7.662815884476535,,,0,,32.07333333333333,0.0,0.0,0.9503221783413012,0.7766576595302432,0.6327166909166493,0.4127149092852687,0.1541246116178563,0.018441234508580172,0.006131781334441908
R3,260211-1,plate2,PMBTA-10,GOX,11.333264882614197,y0_half,12.657464685988462,same_round,0.8953819081288747,-0.11050493873022389,24.053333333333327,24.889999999999997,0.9663854292219096,0.7,1,0.8953819081288747,-0.11050493873022389,,0.9663854292219096,same_round,5.686560552141411,,,0,,32.07333333333333,0.0,0.0,0.9663854292219096,0.7435764984981537,0.42622285531084253,0.3815657580221662,0.37417972411945877,0.06347930895942146,0.013842592388193022
R3,260211-1,plate2,PMBTA-11,GOX,16.55982385521643,y0_half,12.657464685988462,same_round,1.3083049620156393,0.26873237724754945,27.463333333333328,24.889999999999997,1.1033882415963572,0.7,1,1.3083049620156393,0.26873237724754945,,1.1033882415963572,same_round,13.250932053313448,,,0,,32.07333333333333,0.0,0.0,1.1033882415963572,1.1803937324226597,0.9669211195928753,0.5563909774436089,0.3124063339009102,0.024133894764670177,0.15506323059557295
R3,260211-1,plate2,PMBTA-6,GOX,10.69998626803952,y0_half,12.657464685988462,same_round,0.8453498811562297,-0.16800467678445613,34.463333333333324,24.889999999999997,1.3846256863532875,0.7,1,0.8453498811562297,-0.16800467678445613,,1.3846256863532875,same_round,12.06508102456874,,,0,,32.07333333333333,0.0,0.0,1.3846256863532875,1.1079416097495647,0.8058122405249766,0.5496183206106868,0.2497337491310976,0.030266505959555382,0.00560158934902544
R3,260211-1,plate2,PMBTA-7,GOX,9.50202634709529,y0_half,12.657464685988462,same_round,0.7507053413006024,-0.2867420593351098,32.56666666666666,24.889999999999997,1.3084237310834337,0.7,1,0.7507053413006024,-0.2867420593351098,,1.3084237310834337,same_round,9.239952055493214,,,0,,32.07333333333333,0.0,0.0,1.3084237310834337,1.0180795500200883,0.6429814995504025,0.46621005439808194,0.20771915910525798,0.013658365205171162,0.00562474889513855
R3,260211-1,plate2,PMBTA-8,GOX,9.168712304684455,y0_half,12.657464685988462,same_round,0.7243719443147268,-0.3224502832718561,34.76333333333332,24.889999999999997,1.396678719700013,0.7,1,0.7243719443147268,-0.3224502832718561,,1.396678719700013,same_round,10.632566666666666,,,0,,32.07333333333333,0.0,0.0,1.396678719700013,1.0346859515200213,0.7363064148921922,0.44932943044634466,0.18633676488236559,0.015969834370798606,0.004602708055796389
R3,260211-1,plate2,PMBTA-9,GOX,11.25131797382026,y0_half,12.657464685988462,same_round,0.8889077120061196,-0.11776185987370735,33.00333333333333,24.889999999999997,1.3259675907325565,0.7,1,0.8889077120061196,-0.11776185987370735,,1.3259675907325565,same_round,12.701834447858298,,,0,,32.07333333333333,0.0,0.0,1.3259675907325565,1.0534351145038168,0.8144024182593886,0.6026899309342054,0.22922156188528228,0.01967792486072921,0.005903754296683175
R3,260211-1,plate2,PMPC,GOX,14.156198806913503,y0_half,12.657464685988462,same_round,1.118407134296342,0.11190547149739728,28.399999999999995,24.889999999999997,1.1410204901566894,0.7,1,1.118407134296342,0.11190547149739728,,1.1410204901566894,same_round,13.402475618904727,,,0,,32.07333333333333,0.0,0.0,1.1410204901566894,1.0913352082496315,0.8214811838757199,0.6429623677514397,0.25881497637222817,0.022001568807514874,0.01232087853220839
R3,260211-1,plate2,PMTAC,GOX,24.428512437281835,y0_half,12.657464685988462,same_round,1.9299688399939734,0.6575038577056181,13.296493506493508,24.889999999999997,0.534210265427622,0.7,0,,,native_activity_below_threshold,0.534210265427622,same_round,0.0,already_below,already_below,0,,32.07333333333333,0.0,0.0,0.534210265427622,0.6575599303602517,0.43875592288609583,0.6331860184813177,0.1676710861122272,0.06602383822150795,0.0049803885070282125
