run_id,polymer_id,reference_polymer_id,fog_native_soft,fog_native_soft_sem,log_fog_native_soft,native_activity_soft_penalty,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_native_soft
260211-1,PMBTA-11,GOX,1.0411972763806092,,0.04037127828833753,0.7331929841373269,0.8562668883807939,0.7,1,1.4200862513785226,27.463333333333328,32.07333333333333,32.07333333333333,0.8562668883807939,16.55982385521643,True,1
260211-1,GOx,GOX,1.0,,0.0,1.0,1.0,0.7,1,1.0,32.07333333333333,32.07333333333333,32.07333333333333,1.0,11.661139483000616,True,2
260211-1,GOx with DMSO,GOX,0.9962108868742958,,-0.0037963100004443206,0.9388163907272533,0.9689253793390146,0.7,1,1.0611349532389203,31.076666666666657,32.07333333333333,32.07333333333333,0.9689253793390146,12.374042700006386,True,3
260211-1,PMBTA-4,GOX,0.9760757901125346,,-0.02421504178011863,1.0,1.047911037206402,0.7,1,0.9760757901125346,33.61,32.07333333333333,32.07333333333333,1.047911037206402,11.3821559344823,True,4
260211-1,PMBTA-9,GOX,0.9648557921995714,,-0.03577662694530094,1.0,1.0289960507171065,0.7,1,0.9648557921995714,33.00333333333333,32.07333333333333,32.07333333333333,1.0289960507171065,11.25131797382026,True,5
260211-1,PMPC,GOX,0.9518185125461731,,-0.04938090044627155,0.784058530732311,0.8854707960922884,0.7,1,1.213963594857101,28.399999999999995,32.07333333333333,32.07333333333333,0.8854707960922884,14.156198806913505,True,6
260211-1,PMBTA-6,GOX,0.9175763898234606,,-0.08601944385604955,1.0,1.074516732488048,0.7,1,0.9175763898234606,34.463333333333324,32.07333333333333,32.07333333333333,1.074516732488048,10.69998626803952,True,7
260211-1,PMBTA-5,GOX,0.8911333616286835,,-0.11526118636077967,0.903112242647356,0.9503221783413013,0.7,1,0.9867359997428914,30.48,32.07333333333333,32.07333333333333,0.9503221783413013,11.506466125899916,True,8
260211-1,PMBTA-2,GOX,0.8804157619356685,,-0.12736102633735427,0.9826162252625442,0.9912700062357098,0.7,1,0.8959914759197377,31.79333333333333,32.07333333333333,32.07333333333333,0.9912700062357098,10.44828157627965,True,9
260211-1,PMBTA-7,GOX,0.8148454412149997,,-0.20475682640670334,1.0,1.0153814175847018,0.7,1,0.8148454412149997,32.56666666666666,32.07333333333333,32.07333333333333,1.0153814175847018,9.50202634709529,True,10
260211-1,PMBTA-1,GOX,0.8061959220842875,,-0.21542848650550428,0.9468895892247213,0.9730825192267721,0.7,1,0.8514149181261685,31.21,32.07333333333333,32.07333333333333,0.9730825192267721,9.9284681181768,True,11
260211-1,PMBTA-8,GOX,0.7862621245591332,,-0.24046505034344945,1.0,1.0838702972355017,0.7,1,0.7862621245591332,34.76333333333332,32.07333333333333,32.07333333333333,1.0838702972355017,9.168712304684457,True,12
260211-1,GOx with EtOH,GOX,0.7315903719029295,,-0.3125345228815356,0.7681278215528479,0.8764290168364166,0.7,1,0.9524331125306018,28.11,32.07333333333333,32.07333333333333,0.8764290168364166,11.10645537344777,True,13
260211-1,PMBTA-3,GOX,0.7231102984318717,,-0.3241935118450188,0.6452320171836513,0.8032633548118894,0.7,1,1.1206981042077675,25.76333333333333,32.07333333333333,32.07333333333333,0.8032633548118894,13.068616911501136,True,14
260211-1,PMBTA-10,GOX,0.5466085153577703,,-0.6040224268356966,0.5624220563273875,0.7499480357514029,0.7,1,0.9718831422208448,24.053333333333327,32.07333333333333,32.07333333333333,0.7499480357514029,11.333264882614197,True,15
260211-1,PMTAC,GOX,0.2790239917806649,,-1.2764575088124814,0.17186445132925615,0.41456537642361807,0.7,0,1.6235119573745567,13.296493506493508,32.07333333333333,32.07333333333333,0.41456537642361807,18.931999387264057,True,16
