run_id,bo_run_id,frac_MPC,frac_BMA,frac_MTAC,y,x,pred_log_fog_mean,pred_log_fog_std,pred_fog_median,pred_fog_mean,ei,ucb,constraint_sum_ok,constraint_bounds_ok,min_dist_to_train,selected,selection_reason,selection_order,policy_exploration_ratio,policy_n_total,policy_n_unique,policy_n_exploit,policy_n_explore,policy_n_anchor,policy_n_replicate
bo_r1_7pt,bo_r1_7pt,0.14,0.24,0.62,0.86,0.27906976744186046,0.7623974795615215,0.0006046515331608259,2.1434088442541372,2.143409236073036,0.0,0.7636067826278431,True,True,0.11661903789690596,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.26,0.6,0.86,0.3023255813953489,0.7623974627393363,0.0006046515334174921,2.143408808197317,2.143409200016209,0.0,0.7636067658061713,True,True,0.12649110640673514,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.28,0.58,0.86,0.32558139534883723,0.7623974544247613,0.000604651533473033,2.143408790375784,2.143409182194673,0.0,0.7636067574917074,True,True,0.1414213562373095,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.3,0.56,0.8600000000000001,0.34883720930232553,0.7623974508557201,0.0006046515334824532,2.14340878272587,2.1434091745447574,0.0,0.763606753922685,True,True,0.15999999999999998,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.32,0.54,0.8600000000000001,0.3720930232558139,0.7623974494734582,0.0006046515334837929,2.1434087797631176,2.1434091715820047,0.0,0.7636067525404258,True,True,0.18110770276274832,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.34,0.52,0.8600000000000001,0.3953488372093023,0.7623974489891183,0.0006046515334839654,2.143408778724979,2.143409170543866,0.0,0.7636067520560863,True,True,0.20396078054371142,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.36,0.5,0.86,0.41860465116279066,0.7623974488472359,0.0006046515334839943,2.1434087784208673,2.143409170239754,0.0,0.7636067519142039,True,True,0.22803508501982758,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.38,0.48,0.86,0.4418604651162791,0.7623974488289745,0.0006046515334840054,2.1434087783817253,2.1434091702006124,0.0,0.7636067518959425,True,True,0.2529822128134704,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.4,0.45999999999999996,0.86,0.4651162790697675,0.7623974488581173,0.000604651533484011,2.1434087784441904,2.143409170263077,0.0,0.7636067519250853,True,True,0.27856776554368246,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.42,0.44,0.86,0.4883720930232558,0.762397448929939,0.0006046515334840095,2.1434087785981335,2.1434091704170206,0.0,0.763606751996907,True,True,0.29025850547399984,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.44,0.42,0.86,0.5116279069767442,0.7623974491102017,0.0006046515334839734,2.14340877898451,2.1434091708033973,0.0,0.7636067521771697,True,True,0.29025850547399984,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.46,0.39999999999999997,0.86,0.5348837209302326,0.7623974496027659,0.0006046515334836546,2.143408780040277,2.143409171859164,0.0,0.7636067526697332,True,True,0.27856776554368234,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.48,0.38,0.86,0.5581395348837209,0.7623974509270564,0.0006046515334811954,2.1434087828787725,2.14340917469766,0.0,0.7636067539940188,True,True,0.2529822128134704,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.5,0.36,0.86,0.5813953488372093,0.7623974542481452,0.0006046515334647361,2.1434087899972236,2.143409181816112,0.0,0.7636067573150747,True,True,0.22803508501982758,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.52,0.33999999999999997,0.86,0.6046511627906977,0.7623974617214095,0.0006046515333738673,2.143408806015484,2.1434091978343757,0.0,0.7636067647881573,True,True,0.20396078054371136,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.54,0.31999999999999995,0.86,0.627906976744186,0.7623974760584987,0.0006046515329908667,2.1434088367457274,2.1434092285646242,0.0,0.7636067791244805,True,True,0.18110770276274826,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.56,0.29999999999999993,0.86,0.6511627906976745,0.7623974976037591,0.0006046515318993929,2.1434088829260296,2.143409274744933,0.0,0.7636068006675578,True,True,0.15999999999999992,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.58,0.28,0.86,0.6744186046511628,0.7623975190487762,0.0006046515301977616,2.14340892889147,2.14340932071038,0.0,0.7636068221091717,True,True,0.1414213562373095,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.6,0.26,0.86,0.6976744186046512,0.762397526326842,0.0006046515294807524,2.143408944491341,2.1434093363102535,0.0,0.7636068293858035,True,True,0.12649110640673514,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.62,0.24,0.86,0.7209302325581396,0.7623975133979632,0.0006046515307057079,2.143408916779467,2.1434093085983754,0.0,0.7636068164593747,True,True,0.11661903789690596,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.64,0.21999999999999997,0.86,0.7441860465116279,0.7623974905722781,0.0006046515323237139,2.1434088678546908,2.143409259673592,0.0,0.7636067936369255,True,True,0.11313708498984755,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.66,0.19999999999999996,0.86,0.7674418604651163,0.7623974708811184,0.0006046515331608298,2.1434088256484847,2.14340921746738,0.0,0.76360677394744,True,True,0.11661903789690596,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.68,0.17999999999999994,0.86,0.7906976744186047,0.7623974588579692,0.000604651533417502,2.1434087998779607,2.1434091916968514,0.0,0.7636067619248041,True,True,0.12649110640673514,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.7000000000000001,0.15999999999999992,0.86,0.8139534883720931,0.7623974529276715,0.0006046515334730521,2.1434087871669085,2.1434091789857965,0.0,0.7636067559946176,True,True,0.1414213562373095,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.72,0.14,0.86,0.8372093023255813,0.7623974503903419,0.0006046515334824818,2.143408781728374,2.1434091735472616,0.0,0.7636067534573069,True,True,0.15999999999999992,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.74,0.12,0.86,0.8604651162790697,0.7623974494074041,0.0006046515334838257,2.143408779621536,2.1434091714404233,0.0,0.7636067524743717,True,True,0.18110770276274826,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.76,0.09999999999999998,0.86,0.8837209302325582,0.7623974490531307,0.0006046515334839938,2.1434087788621836,2.1434091706810707,0.0,0.7636067521200987,True,True,0.20396078054371136,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.78,0.07999999999999996,0.86,0.9069767441860466,0.7623974489321733,0.000604651533484013,2.1434087786029226,2.1434091704218097,0.0,0.7636067519991413,True,True,0.22803508501982758,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.8,0.05999999999999994,0.86,0.930232558139535,0.7623974488925662,0.000604651533484015,2.1434087785180282,2.1434091703369154,0.0,0.7636067519595342,True,True,0.2529822128134704,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.8200000000000001,0.039999999999999925,0.86,0.9534883720930234,0.7623974488800188,0.0006046515334840153,2.143408778491134,2.1434091703100213,0.0,0.7636067519469868,True,True,0.27856776554368246,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.14,0.84,0.020000000000000018,0.86,0.9767441860465116,0.7623974488761484,0.0006046515334840153,2.143408778482838,2.1434091703017253,0.0,0.7636067519431163,True,True,0.30463092423455623,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.02,0.82,0.84,0.02380952380952381,0.7623974178723106,0.0006046515329907652,2.1434087120289416,2.1434091038478154,0.0,0.7636067209382922,True,True,0.18110770276274837,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.04,0.7999999999999999,0.84,0.04761904761904762,0.7623974355836151,0.0006046515333729714,2.1434087499915058,2.1434091418103876,0.0,0.763606738650361,True,True,0.20396078054371145,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.06,0.78,0.8400000000000001,0.07142857142857142,0.7623974472067208,0.0006046515334575928,2.1434087749045725,2.1434091667234583,0.0,0.7636067502736359,True,True,0.22803508501982758,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.08,0.76,0.84,0.09523809523809525,0.7623974585517673,0.0006046515334314208,2.143408799221645,2.1434091910405355,0.0,0.7636067616186302,True,True,0.20880613017821095,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.1,0.74,0.84,0.11904761904761905,0.7623974770762796,0.0006046515331948865,2.143408838927248,2.1434092307461454,0.0,0.7636067801426694,True,True,0.1843908891458577,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.12,0.72,0.84,0.14285714285714285,0.7623975101944046,0.0006046515321855613,2.143408909912931,2.14340930173184,0.0,0.7636068132587758,True,True,0.16124515496597092,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.14,0.7,0.84,0.16666666666666669,0.7623975580660567,0.0006046515293984678,2.143409012521459,2.143409404340383,0.0,0.7636068611248537,True,True,0.1399999999999999,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.16,0.6799999999999999,0.84,0.1904761904761905,0.7623976010645416,0.0006046515255576125,2.143409104684801,2.1434094965037374,0.0,0.7636069041156568,True,True,0.12165525060596427,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.18,0.6599999999999999,0.8399999999999999,0.2142857142857143,0.7623976067154178,0.0006046515249596679,2.1434091167969407,2.1434095086158784,0.0,0.7636069097653371,True,True,0.10770329614268996,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.2,0.6399999999999999,0.8399999999999999,0.23809523809523814,0.7623975698957455,0.0006046515284717088,2.143409037877321,2.1434094296962485,0.0,0.7636068729526889,True,True,0.09999999999999988,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.22,0.62,0.84,0.2619047619047619,0.762397520638976,0.0006046515317197672,2.1434089322999186,2.143409324118831,0.0,0.7636068237024156,True,True,0.09999999999999996,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.24,0.6,0.84,0.2857142857142857,0.7623974839234314,0.0006046515330616281,2.1434088536034936,2.1434092454223936,0.0,0.7636067869895546,True,True,0.10770329614269003,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.26,0.58,0.84,0.30952380952380953,0.7623974637109215,0.0006046515334072533,2.1434088102798214,2.143409202098714,0.0,0.7636067667777361,True,True,0.12165525060596437,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.28,0.5599999999999999,0.84,0.33333333333333337,0.7623974544641832,0.0006046515334725181,2.143408790460281,2.14340918227917,0.0,0.7636067575311282,True,True,0.14,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.3,0.54,0.8400000000000001,0.3571428571428571,0.7623974507204817,0.0006046515334824564,2.1434087824359986,2.143409174254886,0.0,0.7636067537874466,True,True,0.16124515496597097,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.32,0.52,0.8400000000000001,0.38095238095238093,0.7623974493415328,0.0006046515334837551,2.1434087794803474,2.1434091712992345,0.0,0.7636067524085003,True,True,0.18439088914585774,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.34,0.49999999999999994,0.84,0.4047619047619048,0.762397448890596,0.0006046515334839251,2.1434087785138054,2.1434091703326925,0.0,0.7636067519575639,True,True,0.20880613017821106,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.36,0.48,0.84,0.42857142857142855,0.7623974487826657,0.0006046515334839697,2.143408778282467,2.1434091701013536,0.0,0.7636067518496337,True,True,0.2340939982143925,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.38,0.45999999999999996,0.84,0.4523809523809524,0.762397448793902,0.0006046515334839944,2.1434087783065507,2.1434091701254374,0.0,0.76360675186087,True,True,0.26000000000000006,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.4,0.43999999999999995,0.84,0.4761904761904762,0.7623974488510409,0.0006046515334840066,2.1434087784290226,2.1434091702479097,0.0,0.7636067519180089,True,True,0.2772183255125822,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.42,0.42,0.84,0.5,0.7623974489646959,0.0006046515334840024,2.1434087786726317,2.143409170491519,0.0,0.7636067520316638,True,True,0.2757716446627535,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.44,0.39999999999999997,0.84,0.5238095238095238,0.7623974492462526,0.0006046515334839132,2.143408779276123,2.1434091710950103,0.0,0.7636067523132205,True,True,0.2772183255125822,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.46,0.37999999999999995,0.84,0.5476190476190477,0.7623974500247603,0.0006046515334831191,2.1434087809447835,2.1434091727636706,0.0,0.7636067530917265,True,True,0.25999999999999995,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.48,0.36,0.84,0.5714285714285714,0.762397452142622,0.0006046515334768718,2.1434087854842265,2.1434091773031145,0.0,0.7636067552095758,True,True,0.2340939982143925,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.5,0.33999999999999997,0.84,0.5952380952380952,0.7623974575094191,0.0006046515334342405,2.1434087969874667,2.143409188806357,0.0,0.7636067605762876,True,True,0.20880613017821098,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.52,0.31999999999999995,0.84,0.6190476190476191,0.7623974696758051,0.0006046515331952468,2.1434088230650055,2.1434092148839,0.0,0.7636067727421956,True,True,0.1843908891458577,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.54,0.29999999999999993,0.84,0.6428571428571429,0.7623974929839686,0.0006046515321856029,2.1434088730239296,2.143409264842832,0.0,0.7636067960483398,True,True,0.16124515496597092,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.56,0.2799999999999999,0.84,0.6666666666666667,0.7623975271186795,0.0006046515293984722,2.143408946188573,2.143409338007485,0.0,0.7636068301774764,True,True,0.1399999999999999,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.58,0.26,0.84,0.6904761904761905,0.7623975578591949,0.000604651525557613,2.1434090120780698,2.143409403896989,0.0,0.7636068609103102,True,True,0.12165525060596437,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.6,0.24,0.84,0.7142857142857143,0.7623975618952245,0.0006046515249596682,2.1434090207289316,2.143409412547852,0.0,0.7636068649451437,True,True,0.10770329614269003,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.62,0.21999999999999997,0.84,0.7380952380952381,0.7623975355400091,0.00060465152847171,2.143408964238926,2.14340935605784,0.0,0.7636068385969526,True,True,0.09999999999999994,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.64,0.19999999999999996,0.84,0.761904761904762,0.7623975002915121,0.0006046515317197714,2.143408888686983,2.1434092805058875,0.0,0.7636068033549517,True,True,0.09999999999999994,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.66,0.17999999999999994,0.84,0.7857142857142858,0.7623974740325137,0.0006046515330616407,2.143408832403213,2.1434092242221094,0.0,0.763606777098637,True,True,0.10770329614269003,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.68,0.15999999999999992,0.84,0.8095238095238096,0.7623974595974352,0.0006046515334072839,2.1434088014629387,2.1434091932818298,0.0,0.7636067626642498,True,True,0.12165525060596437,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.7000000000000001,0.1399999999999999,0.84,0.8333333333333335,0.7623974530147565,0.0006046515334725759,2.143408787353567,2.1434091791724557,0.0,0.7636067560817016,True,True,0.14,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.72,0.12,0.84,0.8571428571428571,0.7623974503616764,0.0006046515334825392,2.143408781666932,2.1434091734858196,0.0,0.7636067534286415,True,True,0.16124515496597092,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.74,0.09999999999999998,0.84,0.8809523809523809,0.7623974493804985,0.0006046515334838444,2.1434087795638668,2.143409171382754,0.0,0.7636067524474661,True,True,0.1843908891458577,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.76,0.07999999999999996,0.84,0.9047619047619048,0.7623974490396183,0.000604651533483997,2.143408778833221,2.143409170652108,0.0,0.7636067521065862,True,True,0.20880613017821098,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.78,0.05999999999999994,0.84,0.9285714285714286,0.7623974489266335,0.0006046515334840135,2.1434087785910485,2.1434091704099356,0.0,0.7636067519936015,True,True,0.2340939982143925,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.8,0.039999999999999925,0.84,0.9523809523809524,0.7623974488905264,0.000604651533484015,2.143408778513656,2.1434091703325433,0.0,0.7636067519574944,True,True,0.26000000000000006,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.16,0.8200000000000001,0.019999999999999907,0.84,0.9761904761904763,0.7623974488793174,0.0006046515334840153,2.143408778489631,2.1434091703085176,0.0,0.7636067519462854,True,True,0.28635642126552713,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.02,0.8,0.8200000000000001,0.024390243902439022,0.7623974305862926,0.0006046515333025356,2.1434087392802015,2.1434091310990806,0.0,0.7636067336528977,True,True,0.20099751242241776,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.04,0.78,0.8200000000000001,0.048780487804878044,0.7623974423202355,0.0006046515334411885,2.1434087644308373,2.1434091562497213,0.0,0.7636067453871179,True,True,0.22360679774997894,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.06,0.76,0.8200000000000001,0.07317073170731707,0.7623974521954946,0.0006046515334593438,2.143408785597554,2.143409177416442,0.0,0.7636067552624133,True,True,0.21540659228538012,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.08,0.7400000000000001,0.8200000000000001,0.09756097560975609,0.76239746641999,0.0006046515333591847,2.143408816086463,2.143409207905356,0.0,0.7636067694867084,True,True,0.1897366596101028,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.1,0.7200000000000001,0.8200000000000001,0.12195121951219512,0.7623974944938949,0.0006046515327552604,2.143408876260319,2.143409268079223,0.0,0.7636067975594054,True,True,0.16492422502470647,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.12,0.7000000000000001,0.8200000000000001,0.14634146341463414,0.7623975467067232,0.000604651530197745,2.1434089881737615,2.1434093799926823,0.0,0.7636068497671187,True,True,0.14142135623730953,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.14,0.68,0.8200000000000001,0.17073170731707318,0.7623976204192354,0.0006046515234104794,2.1434091461698284,2.1434095379887697,0.0,0.7636069234660564,True,True,0.12,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.16,0.66,0.8200000000000001,0.19512195121951217,0.7623976782915182,0.0006046515154761127,2.1434092702138123,2.1434096620327656,0.0,0.7636069813224704,True,True,0.10198039027185567,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.18,0.6400000000000001,0.8200000000000001,0.2195121951219512,0.7623976696607787,0.0006046515168054385,2.1434092517146053,2.1434096435335572,0.0,0.7636069726943896,True,True,0.08944271909999164,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.2,0.6200000000000001,0.8200000000000001,0.24390243902439024,0.7623976031464853,0.0006046515253377577,2.1434091091472585,2.143409500966195,0.0,0.7636069061971609,True,True,0.08485281374238575,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.22,0.6000000000000001,0.8200000000000001,0.26829268292682923,0.762397532614297,0.0006046515310799943,2.1434089579679285,2.143409349786845,0.0,0.7636068356764569,True,True,0.08944271909999159,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.24,0.5800000000000001,0.8200000000000001,0.2926829268292683,0.7623974868424243,0.0006046515329866731,2.143408859860089,2.1434092516789898,0.0,0.7636067899083976,True,True,0.10198039027185568,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.26,0.56,0.8200000000000001,0.3170731707317073,0.7623974639671648,0.0006046515334034209,2.1434088108290554,2.1434092026479483,0.0,0.7636067670339717,True,True,0.12,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.28,0.54,0.8200000000000001,0.34146341463414637,0.7623974542019104,0.0006046515334728797,2.1434087898981233,2.1434091817170122,0.0,0.7636067572688562,True,True,0.14142135623730953,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.3,0.52,0.8200000000000001,0.3658536585365853,0.7623974504472637,0.0006046515334824638,2.143408781850381,2.143409173669268,0.0,0.7636067535142286,True,True,0.1649242250247064,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.32,0.5,0.8200000000000001,0.39024390243902435,0.7623974491327663,0.0006046515334836349,2.1434087790328755,2.143409170851762,0.0,0.7636067521997336,True,True,0.18973665961010278,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.34,0.48000000000000004,0.8200000000000001,0.4146341463414634,0.7623974487452926,0.0006046515334838243,2.1434087782023608,2.143409170021248,0.0,0.7636067518122602,True,True,0.2154065922853802,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.36,0.4600000000000001,0.8200000000000001,0.4390243902439024,0.762397448691653,0.0006046515334839152,2.1434087780873896,2.1434091699062763,0.0,0.7636067517586209,True,True,0.24166091947189142,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.38,0.44000000000000006,0.8200000000000001,0.46341463414634143,0.7623974487471685,0.0006046515334839728,2.143408778206382,2.1434091700252687,0.0,0.7636067518141365,True,True,0.26504716561397146,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.4,0.42000000000000004,0.8200000000000001,0.4878048780487805,0.7623974488446212,0.0006046515334839987,2.143408778415263,2.1434091702341496,0.0,0.7636067519115892,True,True,0.2620114501314781,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.42,0.4000000000000001,0.8200000000000001,0.5121951219512194,0.7623974490187345,0.0006046515334839867,2.1434087787884586,2.1434091706073457,0.0,0.7636067520857025,True,True,0.2620114501314781,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.44,0.38000000000000006,0.8200000000000001,0.5365853658536585,0.7623974494502355,0.000604651533483775,2.1434087797133414,2.1434091715322285,0.0,0.763606752517203,True,True,0.26504716561397146,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.46,0.36000000000000004,0.8200000000000001,0.5609756097560975,0.7623974506585658,0.0006046515334818664,2.1434087823032875,2.143409174122175,0.0,0.7636067537255296,True,True,0.24166091947189147,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.48,0.3400000000000001,0.8200000000000001,0.5853658536585366,0.7623974539826596,0.0006046515334665732,2.1434087894281793,2.1434091812470677,0.0,0.7636067570495927,True,True,0.21540659228538026,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.5,0.32000000000000006,0.8200000000000001,0.6097560975609756,0.7623974624905729,0.0006046515333602625,2.1434088076641156,2.1434091994830076,0.0,0.7636067655572935,True,True,0.18973665961010283,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.52,0.30000000000000004,0.8200000000000001,0.6341463414634146,0.7623974819166482,0.000604651532755401,2.143408849302137,2.1434092411210357,0.0,0.7636067849821591,True,True,0.16492422502470647,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.54,0.28,0.8200000000000001,0.6585365853658537,0.762397519048581,0.0006046515301977616,2.1434089288910516,2.143409320709962,0.0,0.7636068221089766,True,True,0.14142135623730953,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.56,0.26,0.8200000000000001,0.6829268292682927,0.7623975717366815,0.0006046515234104812,2.1434090418231997,2.143409433642122,0.0,0.7636068747835025,True,True,0.12,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.58,0.2400000000000001,0.8200000000000001,0.7073170731707316,0.7623976131448034,0.000604651515476113,2.1434091305777443,2.1434095223966723,0.0,0.7636069161757556,True,True,0.10198039027185576,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.6,0.22000000000000008,0.8200000000000001,0.7317073170731706,0.7623976069654549,0.0006046515168054394,2.1434091173328724,2.1434095091517995,0.0,0.7636069099990658,True,True,0.08944271909999162,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.62,0.20000000000000007,0.8200000000000001,0.7560975609756097,0.7623975593603135,0.0006046515253377614,2.143409015295581,2.1434094071145005,0.0,0.7636068624109891,True,True,0.08485281374238571,0,,,0.35,8,6,4,2,1,1
bo_r1_7pt,bo_r1_7pt,0.18,0.64,0.18000000000000005,0.8200000000000001,0.7804878048780487,0.7623975088944254,0.0006046515310800075,2.143408907126544,2.143409298945451,0.0,0.7636068119565854,True,True,0.08944271909999157,0,,,0.35,8,6,4,2,1,1
