run_id,polymer_id,reference_polymer_id,fog_native_soft,fog_native_soft_sem,log_fog_native_soft,native_activity_soft_penalty,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_native_soft
260211-group_mean,PMBTA-11,GOX,1.1063807269454515,0.15477638031656604,0.10109408160845573,0.8880848652944654,0.9423825472144873,0.6999999999999998,1,1.2458051816687643,30.53,32.294999999999995,32.294999999999995,0.9453475770243074,15.425396051092571,True,1
260211-group_mean,PMPC,GOX,1.0038937633317855,0.19206361795713373,0.003886202256346867,0.9851674188217304,0.9925560028641862,0.6999999999999998,1,1.0190082864620633,32.151111111111106,32.294999999999995,32.294999999999995,0.9955445459393439,12.84105879547801,True,2
260211-group_mean,GOx,GOX,1.0,0.0,0.0,1.0,1.0,0.7,1,1.0,32.294999999999995,32.294999999999995,32.294999999999995,1.0,12.693360238367362,True,3
260211-group_mean,PMBTA-9,GOX,0.9829592815714645,0.019501902067926784,-0.017187582305866367,0.9985506510845049,0.9992750627752626,0.6999999999999998,1,0.9843860003535054,31.12444444444444,32.294999999999995,32.294999999999995,0.963754279128176,13.408187844325978,True,4
260211-group_mean,PMBTA-4,GOX,0.9734637797013306,0.002612010411204124,-0.026894661126736445,1.0,1.0279022126062762,0.7,1,0.9734637797013306,33.19166666666666,32.294999999999995,32.294999999999995,1.0277648758837798,12.353830263391995,True,5
260211-group_mean,PMBTA-6,GOX,0.9209386083739723,0.0033622185505117197,-0.08236190252295075,1.0,1.0391548295961512,0.6999999999999998,1,0.9209386083739723,33.48222222222222,32.294999999999995,32.294999999999995,1.0367617966317457,11.832513502697244,True,6
260211-group_mean,GOx with DMSO,GOX,0.9157837207527842,0.05083651187707068,-0.08797505490230347,0.9109305368553013,0.9544268106331157,0.7,1,1.0053277211610854,30.819999999999993,32.294999999999995,32.294999999999995,0.9543272952469422,12.703381539064281,True,7
260211-group_mean,PMBTA-5,GOX,0.8875287326263502,0.012223147252460117,-0.11931438336636462,0.8870717046930121,0.9418448410927418,0.7,1,1.0005152096847643,30.414999999999992,32.294999999999995,32.294999999999995,0.9417866542808483,12.714123166988928,True,8
260211-group_mean,PMBTA-8,GOX,0.8459427226366139,0.059680598077480544,-0.1673036254071425,1.0,1.0167173116110877,0.6999999999999998,1,0.8459427226366139,30.71555555555555,32.294999999999995,32.294999999999995,0.9510932204847672,11.96036137987889,True,9
260211-group_mean,PMBTA-7,GOX,0.8310272758352352,0.039728227832188524,-0.1850926617589285,0.9711032399262817,0.9854457062295627,0.6999999999999998,1,0.8557558472344506,31.88444444444444,32.294999999999995,32.294999999999995,0.9872873337805991,11.223012150719283,True,10
260211-group_mean,PMBTA-3,GOX,0.8296273036438921,0.0830907459868679,-0.18677871079078798,0.8144191965738797,0.9024517696663239,0.7,1,1.0186735616424445,29.16666666666666,32.294999999999995,32.294999999999995,0.9031325798627238,12.825078632835545,True,11
260211-group_mean,PMBTA-2,GOX,0.8264785554558335,0.022462699569423608,-0.19058130826960468,0.9474880931805926,0.9733900005550666,0.7,1,0.8722838433583413,31.431666666666665,32.294999999999995,32.294999999999995,0.9732672756360635,11.047741543464552,True,12
260211-group_mean,PMBTA-1,GOX,0.785429508387582,0.0056327744609578475,-0.24152456638589306,0.9158833341126265,0.9570179382397315,0.7,1,0.8575650185277828,30.90333333333333,32.294999999999995,32.294999999999995,0.9569076740465501,10.891729969277463,True,13
260211-group_mean,GOx with EtOH,GOX,0.7300847762036446,0.024221496364146687,-0.3145946197966595,0.7919782110090753,0.8899315765883775,0.7,1,0.9218495737066162,28.743333333333332,32.294999999999995,32.294999999999995,0.8900242555607164,11.669799761096783,True,14
260211-group_mean,PMBTA-10,GOX,0.5629798244584525,0.13677489280284566,-0.5745114872599586,0.4385351624493541,0.6622198747012612,0.6999999999999998,0,1.2837735093214342,21.059040404040406,32.294999999999995,32.294999999999995,0.6520836167840349,16.203575540723687,True,15
260211-group_mean,PMTAC,GOX,0.3396228015963844,0.1417971073483454,-1.0799196842889363,0.29652994347097533,0.5445456302927931,0.6999999999999998,0,1.145323799751869,17.8821645021645,32.294999999999995,32.294999999999995,0.5537130980698096,10.62894011273893,True,16
