run_id,polymer_id,reference_polymer_id,objective_loglinear_main,objective_loglinear_main_exp,abs0_vs_solvent_control,fog_vs_solvent_control,fog_sem,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,solvent_group,solvent_control_polymer_id,use_for_bo,rank_objective_loglinear_main
260211-group_mean,PMPC,GOX,0.20768462186152303,1.2308249330552563,1.1185588928833738,1.100366677951563,0.1949553083950377,1.0190082864620633,32.151111111111106,32.294999999999995,32.294999999999995,0.9955445459393439,12.84105879547801,ETOH,GOx with EtOH,True,1
260211-group_mean,PMBTA-11,GOX,0.13873359177381808,1.1488180046654286,0.9453475770243074,1.2152334576046515,0.17428106970975832,1.2458051816687643,30.53,32.294999999999995,32.294999999999995,0.9453475770243074,15.425396051092571,PBS,GOx,True,2
260211-group_mean,PMBTA-1,GOX,0.0034576917832537662,1.003463676495263,1.07514786037342,0.9333262088683694,0.0061501004016142335,0.8575650185277828,30.90333333333333,32.294999999999995,32.294999999999995,0.9569076740465501,10.891729969277463,ETOH,GOx with EtOH,True,3
260211-group_mean,PMBTA-4,GOX,0.00027353781750778447,1.000273575232388,1.0277648758837798,0.9732513716935968,0.002612010411204124,0.9734637797013306,33.19166666666666,32.294999999999995,32.294999999999995,1.0277648758837798,12.353830263391995,PBS,GOx,True,4
260211-group_mean,GOx,GOX,0.0,1.0,1.0,1.0,0.0,1.0,32.294999999999995,32.294999999999995,32.294999999999995,1.0,12.693360238367362,PBS,GOx,True,5
260211-group_mean,GOx with EtOH,GOX,0.0,1.0,1.0,1.0,0.030583538823985568,0.9218495737066162,28.743333333333332,32.294999999999995,32.294999999999995,0.8900242555607164,11.669799761096783,ETOH,GOx with EtOH,True,6
260211-group_mean,PMBTA-9,GOX,0.017867598605346542,1.0180281791156056,0.963754279128176,1.0563150806827302,0.01953020815393408,0.9843860003535054,31.12444444444444,32.294999999999995,32.294999999999995,0.963754279128176,13.408187844325978,PBS,GOx,True,7
260211-group_mean,PMBTA-6,GOX,-0.03412571836861448,0.9664499964828579,1.0367617966317457,0.9321813357925434,0.0033622185505117197,0.9209386083739723,33.48222222222222,32.294999999999995,32.294999999999995,1.0367617966317457,11.832513502697244,PBS,GOx,True,8
260211-group_mean,GOx with DMSO,GOX,-0.045959409523239174,0.9550807285860544,0.9543272952469422,1.0007894915537519,0.055807232077835056,1.0053277211610854,30.819999999999993,32.294999999999995,32.294999999999995,0.9543272952469422,12.703381539064281,PBS,GOx,True,9
260211-group_mean,PMBTA-5,GOX,-0.058342116607599255,0.9433271643358982,0.9417866542808483,1.0016357314557895,0.013779209941872926,1.0005152096847643,30.414999999999992,32.294999999999995,32.294999999999995,0.9417866542808483,12.714123166988928,PBS,GOx,True,10
260211-group_mean,PMBTA-8,GOX,-0.10962427469461014,0.896170786090742,0.9510932204847672,0.9422533635913928,0.059680598077480544,0.8459427226366139,30.71555555555555,32.294999999999995,32.294999999999995,0.9510932204847672,11.96036137987889,PBS,GOx,True,11
260211-group_mean,PMBTA-3,GOX,-0.09156243340777846,0.9125043436177502,0.9031325798627238,1.0103769523589228,0.10202454256532294,1.0186735616424445,29.16666666666666,32.294999999999995,32.294999999999995,0.9031325798627238,12.825078632835545,PBS,GOx,True,12
260211-group_mean,PMBTA-7,GOX,-0.13590687777285554,0.872923917323257,0.9872873337805991,0.884163999127374,0.040910406019451,0.8557558472344506,31.88444444444444,32.294999999999995,32.294999999999995,0.9872873337805991,11.223012150719283,PBS,GOx,True,13
260211-group_mean,PMBTA-2,GOX,-0.1659495611928719,0.8470889592685265,0.9732672756360635,0.87035594484046,0.023707632561396404,0.8722838433583413,31.431666666666665,32.294999999999995,32.294999999999995,0.9732672756360635,11.047741543464552,PBS,GOx,True,14
260211-group_mean,PMBTA-10,GOX,-0.18342958927388872,0.832410484301157,0.6520836167840349,1.276539484930573,0.3118903671005894,1.2837735093214342,21.059040404040406,32.294999999999995,32.294999999999995,0.6520836167840349,16.203575540723687,PBS,GOx,True,15
260211-group_mean,PMTAC,GOX,-0.7686071605613152,0.4636584205050601,0.5537130980698096,0.8373622045809076,0.4781881576226877,1.145323799751869,17.8821645021645,32.294999999999995,32.294999999999995,0.5537130980698096,10.62894011273893,PBS,GOx,True,16
