run_id,polymer_id,reference_polymer_id,t50_min,t50_sem_min,t50_activity_adjusted_min,t50_activity_adjusted_sem_min,t50_censored,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,activity_weight,use_for_bo,rank_t50
round_R3-group_mean,PMBTA-11,GOX,13.98816172418652,0.7494813374908803,13.98816172418652,0.7494813374908803,0,rea50,50.0,31.280732824660653,28.444693877551014,25.546095238095234,25.546095238095234,1.1134654283733072,1.0,True,1
round_R3-group_mean,GOx,GOX,13.954725321561801,2.2473791635868956,13.954725321561801,2.2473791635868956,0,rea50,50.0,35.07552078906812,25.546095238095234,25.546095238095234,25.546095238095234,1.0,1.0,True,2
round_R3-group_mean,PMPC,GOX,13.50299239051545,0.520429120769275,12.588274742004847,0.4851742907435329,0,rea50,50.0,26.728818645975547,23.815555555555548,25.546095238095234,25.546095238095234,0.9322581527074618,0.9322581527074618,True,3
round_R3-group_mean,PMBTA-3,GOX,12.525521951419739,1.1221434430049142,12.319579814381745,1.1036933840283771,0,rea50,50.0,24.119020546271283,25.12607142857142,28.233333333333327,25.546095238095234,0.9835581991842942,0.9835581991842942,True,4
round_R3-group_mean,PMBTA-9,GOX,12.060523802557187,1.0430913157517752,12.060523802557187,1.0430913157517752,0,rea50,50.0,24.96558877243175,29.099333333333327,27.69588571428571,25.546095238095234,1.1390912412296725,1.0,True,5
round_R3-group_mean,PMBTA-4,GOX,12.001155240395821,0.5994970799803516,12.001155240395821,0.5994970799803516,0,rea50,50.0,26.171845681483102,28.179047619047612,28.233333333333327,25.546095238095234,1.1030667253219204,1.0,True,6
round_R3-group_mean,PMBTA-5,GOX,11.88824020471834,1.0125860611516484,11.88824020471834,1.0125860611516484,0,rea50,50.0,22.568574308640432,29.647499999999994,28.39735714285714,25.546095238095234,1.160549184667119,1.0,True,7
round_R3-group_mean,GOx with EtOH,GOX,11.669799761096783,0.5633443876490132,11.669799761096783,0.5633443876490132,0,rea50,50.0,17.014538701811595,28.743333333333332,32.294999999999995,25.546095238095234,1.1251556476807565,1.0,True,8
round_R3-group_mean,GOx with DMSO,GOX,11.41290793194022,1.2450212597047583,11.41290793194022,1.2450212597047583,0,rea50,50.0,24.68916873131646,26.92888888888889,26.95333333333333,25.546095238095234,1.0541293547176471,1.0,True,9
round_R3-group_mean,PMBTA-8,GOX,11.121117334648911,1.0269079603061864,11.121117334648911,1.0269079603061864,0,rea50,50.0,19.601897179891395,28.560666666666663,27.69588571428571,25.546095238095234,1.1180051745863686,1.0,True,10
round_R3-group_mean,PMBTA-7,GOX,10.817038940330772,0.5384431846282531,10.817038940330772,0.5384431846282531,0,rea50,50.0,21.88381146763078,29.75333333333333,27.69588571428571,25.546095238095234,1.1646920226369515,1.0,True,11
round_R3-group_mean,PMBTA-6,GOX,10.564918547500152,0.8932849646817348,10.564918547500152,0.8932849646817348,0,rea50,50.0,19.284251174194303,30.92095238095238,27.69588571428571,25.546095238095234,1.210398383500973,1.0,True,12
round_R3-group_mean,PMBTA-2,GOX,10.48780748446373,0.696135519781588,10.48780748446373,0.696135519781588,0,rea50,50.0,17.862725303540202,27.475357142857135,28.233333333333327,25.546095238095234,1.0755208139162074,1.0,True,13
round_R3-group_mean,PMBTA-10,GOX,14.621392376141031,1.8237476819970753,9.942460574602045,1.2401376667701083,0,rea50,50.0,38.24079708195538,17.371194083694085,25.546095238095234,25.546095238095234,0.6799941017126387,0.6799941017126387,True,14
round_R3-group_mean,PMBTA-1,GOX,9.49607041098812,0.9121086064514288,9.49607041098812,0.9121086064514288,0,rea50,50.0,19.27343929835887,28.88333333333333,28.233333333333327,25.546095238095234,1.1306359372786448,1.0,True,15
round_R3-group_mean,PMTAC,GOX,9.493232395227187,2.1868238023694815,6.738387531563971,1.5522285381976242,0,rea50,50.0,26.12440288258959,18.132863756613755,25.546095238095234,25.546095238095234,0.7098096044664154,0.7098096044664154,True,16
