plate_id,time_s,well,signal,source_file,row,polymer_id,sample_name,use_for_bo,include_in_all_polymers,all_polymers_pair,run_id
plate1,6.0,A1,429,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,36.0,A1,1194,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,66.0,A1,2048,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,96.0,A1,2835,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,126.0,A1,3606,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,156.0,A1,4290,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,186.0,A1,4904,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,216.0,A1,5473,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,246.0,A1,6056,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,276.0,A1,6559,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,306.0,A1,7003,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,336.0,A1,7414,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,366.0,A1,7775,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,396.0,A1,8082,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,426.0,A1,8340,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,456.0,A1,8636,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,486.0,A1,8851,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,516.0,A1,9032,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,546.0,A1,9146,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,576.0,A1,9051,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,606.0,A1,8997,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,6.0,A2,512,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,36.0,A2,1217,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,66.0,A2,1948,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,96.0,A2,2635,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,126.0,A2,3257,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,156.0,A2,3889,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,186.0,A2,4435,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,216.0,A2,4982,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,246.0,A2,5407,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,276.0,A2,5881,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,306.0,A2,6270,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,336.0,A2,6655,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,366.0,A2,6916,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,396.0,A2,7306,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,426.0,A2,7581,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,456.0,A2,7855,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,486.0,A2,8084,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,516.0,A2,8270,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,546.0,A2,8452,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,576.0,A2,8676,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,606.0,A2,8819,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,6.0,A3,509,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,36.0,A3,997,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,66.0,A3,1472,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,96.0,A3,1948,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,126.0,A3,2415,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
plate1,156.0,A3,2839,1-plate5.csv,A,PMBTA-1,,True,True,False,260216-3
