run_id,polymer_id,reference_polymer_id,objective_loglinear_main,objective_loglinear_main_exp,abs0_vs_solvent_control,fog_vs_solvent_control,fog_sem,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,solvent_group,solvent_control_polymer_id,use_for_bo,rank_objective_loglinear_main
260209-1,GOx,GOX,0.0,1.0,1.0,1.0,,1.0,24.89,24.89,24.89,1.0,12.657464685988462,PBS,GOx,True,1
260209-1,GOx with DMSO,GOX,-0.02906263489708421,0.9713556218017839,1.004419445560466,0.9670816570658561,,0.9670816570658561,25.0,24.89,24.89,1.004419445560466,12.240801922778278,PBS,GOx,True,2
260209-1,PMBTA-11,GOX,-0.051528590089780835,0.9497764953787508,1.1126289004955134,0.8536327745538196,,0.8536327745538196,27.693333333333328,24.89,24.89,1.1126289004955134,10.80482669871732,PBS,GOx,True,3
260209-1,PMBTA-7,GOX,-0.10419344056243401,0.9010509807532926,1.1281639212535153,0.7986879954041829,,0.7986879954041829,28.079999999999995,24.89,24.89,1.1281639212535153,10.10936509695136,PBS,GOx,True,4
260209-1,PMBTA-9,GOX,-0.1423803337881857,0.8672913335511211,1.0634793089594212,0.8155225270905708,,0.8155225270905708,26.469999999999995,24.89,24.89,1.0634793089594212,10.322447587276969,PBS,GOx,True,5
260209-1,PMBTA-4,GOX,-0.14180280968387166,0.8677923598651704,1.0297308155885896,0.8427370985971165,,0.8427370985971165,25.629999999999995,24.89,24.89,1.0297308155885896,10.666915065065378,PBS,GOx,True,6
260209-1,PMBTA-8,GOX,-0.13413839098786653,0.8744690375950321,1.0100441944556042,0.8657730447788528,,0.8657730447788528,25.13999999999999,24.89,24.89,1.0100441944556042,10.958491740369036,PBS,GOx,True,7
260209-1,PMBTA-3,GOX,-0.16853414471378408,0.8449024139753105,0.7162562895789087,1.179609067687257,,1.179609067687257,17.827619047619038,24.89,24.89,0.7162562895789087,14.930860117523228,PBS,GOx,True,8
260209-1,PMBTA-5,GOX,-0.2191893567412083,0.803169618171968,0.9995982322217755,0.8034924355426162,,0.8034924355426162,24.879999999999992,24.89,24.89,0.9995982322217755,10.170177128339525,PBS,GOx,True,9
260209-1,PMBTA-6,GOX,-0.24353203844151777,0.7838543621578299,1.0316631272838581,0.759796818775084,,0.759796818775084,25.67809523809523,24.89,24.89,1.0316631272838581,9.617101402172,PBS,GOx,True,10
260209-1,PMBTA-2,GOX,-0.2806583731202135,0.7552863175188989,0.844975033002353,0.8938563721051337,,0.8938563721051337,21.031428571428567,24.89,24.89,0.844975033002353,11.313955464266492,PBS,GOx,True,11
260209-1,PMPC,GOX,-0.34741887285744866,0.7065093286876629,0.6250167403240924,1.130384649091661,,1.130384649091661,15.55666666666666,24.89,24.89,0.6250167403240924,14.307803777461158,ETOH,GOx,True,12
260209-1,PMBTA-1,GOX,-0.421348289733626,0.6561615272829181,1.0799517878666127,0.6075840927854106,,0.6075840927854106,26.879999999999992,24.89,24.89,1.0799517878666127,7.690474198199671,ETOH,GOx,True,13
260209-1,PMBTA-10,GOX,-0.8346719782793413,0.4340168250315602,0.5710459354493101,0.7600383753542825,,0.7600383753542825,14.21333333333333,24.89,24.89,0.5710459354493101,9.620158896042874,PBS,GOx,True,14
260209-1,PMTAC,GOX,-1.0155764053005762,0.3621935993422758,0.8285263239059948,0.4371540033088563,,0.4371540033088563,20.62202020202021,24.89,24.89,0.8285263239059948,5.533261359220331,PBS,GOx,True,15
