run_id,polymer_id,reference_polymer_id,fog_activity_bonus_penalty,fog_abs_bonus_penalty,fog_abs_modulated,fog_solvent_balanced,fog_activity_bonus_penalty_sem,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem,log_fog_activity_bonus_penalty,log_fog_abs_bonus_penalty,log_fog_abs_modulated,log_fog_solvent_balanced,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,abs0_vs_solvent_control,fog_vs_solvent_control,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_fog_activity_bonus_penalty,rank_objective_solvent_balanced,rank_objective_abs_bonus_penalty,rank_objective_abs_modulated
260209-1,GOx,GOX,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,PBS,PBS,GOx,24.89,12.657464685988462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.89,24.89,24.89,1.0,12.657464685988462,True,1,1,1,1
260209-1,GOx with DMSO,GOX,0.9670816570658561,0.9670816570658561,0.9670816570658561,0.9670816570658561,,,,,-0.0334723433857843,-0.0334723433857843,-0.0334723433857843,-0.0334723433857843,DMSO,PBS,GOx,24.89,12.657464685988462,1.004419445560466,0.9670816570658561,1.0,1.0,1.0,1.0,1.0,1.0,0.9670816570658561,25.0,24.89,24.89,1.004419445560466,12.240801922778278,True,2,2,2,2
260209-1,PMBTA-11,GOX,0.8723445032878536,0.8723445032878536,0.8723445032878536,0.8723445032878536,,,,,-0.13657086051596598,-0.13657086051596598,-0.13657086051596598,-0.13657086051596598,DMSO,PBS,GOx,24.89,12.657464685988462,1.1126289004955134,0.8536327745538196,1.0,1.0219201151734296,1.0219201151734296,1.0,1.0219201151734296,1.0219201151734296,0.8536327745538196,27.693333333333328,24.89,24.89,1.1126289004955134,10.80482669871732,True,3,3,3,3
260209-1,PMBTA-8,GOX,0.8657730447788528,0.8657730447788528,0.8657730447788528,0.8657730447788528,,,,,-0.14413247777046684,-0.14413247777046684,-0.14413247777046684,-0.14413247777046684,DMSO,PBS,GOx,24.89,12.657464685988462,1.0100441944556042,0.8657730447788528,1.0,1.0,1.0,1.0,1.0,1.0,0.8657730447788528,25.13999999999999,24.89,24.89,1.0100441944556042,10.958491740369036,True,4,4,4,4
260209-1,PMBTA-4,GOX,0.8427370985971165,0.8427370985971165,0.8427370985971165,0.8427370985971165,,,,,-0.17110023368035054,-0.17110023368035054,-0.17110023368035054,-0.17110023368035054,DMSO,PBS,GOx,24.89,12.657464685988462,1.0297308155885896,0.8427370985971165,1.0,1.0,1.0,1.0,1.0,1.0,0.8427370985971165,25.629999999999995,24.89,24.89,1.0297308155885896,10.666915065065378,True,5,5,5,5
260209-1,PMBTA-7,GOX,0.8205380003567981,0.8205380003567981,0.8205380003567981,0.8205380003567981,,,,,-0.19779505586593718,-0.19779505586593718,-0.19779505586593718,-0.19779505586593718,DMSO,PBS,GOx,24.89,12.657464685988462,1.1281639212535153,0.7986879954041829,1.0,1.0273573724387304,1.0273573724387304,1.0,1.0273573724387304,1.0273573724387304,0.7986879954041829,28.079999999999995,24.89,24.89,1.1281639212535153,10.10936509695136,True,6,6,6,6
260209-1,PMBTA-9,GOX,0.8193699651276783,0.8193699651276783,0.8193699651276783,0.8193699651276783,,,,,-0.1992195692547641,-0.1992195692547641,-0.1992195692547641,-0.1992195692547641,DMSO,PBS,GOx,24.89,12.657464685988462,1.0634793089594212,0.8155225270905708,1.0,1.0047177581357973,1.0047177581357973,1.0,1.0047177581357973,1.0047177581357973,0.8155225270905708,26.469999999999995,24.89,24.89,1.0634793089594212,10.322447587276969,True,7,7,7,7
260209-1,PMBTA-5,GOX,0.8028469304989376,0.8028469304989376,0.8028469304989376,0.8028469304989376,,,,,-0.21959120524973055,-0.21959120524973055,-0.21959120524973055,-0.21959120524973055,DMSO,PBS,GOx,24.89,12.657464685988462,0.9995982322217755,0.8034924355426162,0.9991966258608985,1.0,0.9991966258608985,0.9991966258608985,1.0,0.9991966258608985,0.8034924355426162,24.879999999999992,24.89,24.89,0.9995982322217755,10.170177128339525,True,8,8,8,8
260209-1,PMBTA-6,GOX,0.759796818775084,0.759796818775084,0.759796818775084,0.759796818775084,,,,,-0.2747042251614571,-0.2747042251614571,-0.2747042251614571,-0.2747042251614571,DMSO,PBS,GOx,24.89,12.657464685988462,1.0316631272838581,0.759796818775084,1.0,1.0,1.0,1.0,1.0,1.0,0.759796818775084,25.67809523809523,24.89,24.89,1.0316631272838581,9.617101402172,True,9,9,9,9
260209-1,PMBTA-2,GOX,0.6381980810717572,0.6381980810717572,0.6381980810717572,0.6381980810717572,,,,,-0.44910657192446785,-0.44910657192446785,-0.44910657192446785,-0.44910657192446785,DMSO,PBS,GOx,24.89,12.657464685988462,0.844975033002353,0.8938563721051337,0.7139828063973276,1.0,0.7139828063973276,0.7139828063973276,1.0,0.7139828063973276,0.8938563721051337,21.031428571428567,24.89,24.89,0.844975033002353,11.313955464266492,True,10,10,10,10
