run_id,polymer_id,native_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,native_activity_soft_penalty,fog,fog_native_constrained,fog_native_soft,log_fog_native_soft,solvent_group,solvent_control_polymer_id,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,objective_loglinear_main,objective_loglinear_main_exp,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_solvent_balanced,log_fog_solvent_balanced,t50_min,rank_objective_loglinear_main
260216-1,PMBTA-4,1.2773412947831553,1.2773412947831553,0.7,1,1.0,1.4173185431243478,1.4173185431243478,1.4173185431243478,0.3487667365203248,PBS,GOx,1.2773412947831553,1.4173185431243478,1.0,1.0795694531741042,1.0795694531741042,1.0,1.0795694531741042,1.0795694531741042,0.5935475408092197,1.8103995029946298,1.5300938045742702,0.4253290437042135,1.5300938045742702,0.4253290437042135,12.407674608811318,1.0
260216-1,PMBTA-6,1.2719987429289756,1.2719987429289756,0.7,1,1.0,1.381095368453589,1.381095368453589,1.381095368453589,0.322876929576167,PBS,GOx,1.2719987429289756,1.381095368453589,1.0,1.0776995600251413,1.0776995600251413,1.0,1.0776995600251413,1.0776995600251413,0.5634664062302251,1.7567515725379956,1.4884058709351933,0.39770566194317536,1.4884058709351933,0.39770566194317536,12.090564974711596,2.0
260216-1,PMBTA-11,1.4435889377749844,1.4435889377749844,0.7,1,1.0,1.1486075182538045,1.1486075182538045,1.1486075182538045,0.13855035500717358,PBS,GOx,1.4435889377749844,1.1486075182538045,1.0,1.105,1.105,1.0,1.105,1.105,0.5056826858209627,1.6581171071963707,1.2692113076704539,0.23839568997688967,1.2692113076704539,0.23839568997688967,10.055289552842009,3.0
260216-1,PMTAC,0.7016027655562542,0.7016027655562542,0.7,1,0.4922464406361842,2.2004571472598777,2.2004571472598777,1.0831671985111266,0.07988934069292378,PBS,GOx,0.7016027655562542,2.2004571472598777,0.4922464406361842,1.0,0.4922464406361842,0.4922464406361842,1.0,0.4922464406361842,0.4342772368400014,1.543846820005556,1.0831671985111266,0.07988934069292378,1.0831671985111266,0.07988934069292378,19.26352858803908,4.0
260216-1,PMBTA-3,1.2027027027027026,1.2027027027027026,0.7,1,1.0,1.2418527536751522,1.2418527536751522,1.2418527536751522,0.21660442066588295,PBS,GOx,1.2027027027027026,1.2418527536751522,1.0,1.053445945945946,1.053445945945946,1.0,1.053445945945946,1.053445945945946,0.401175697193853,1.4935796632038993,1.3082247488208987,0.26867106459022816,1.3082247488208987,0.26867106459022816,10.871589138805012,5.0
260216-1,PMBTA-2,1.3114393463230676,1.3114393463230676,0.7,1,1.0,1.0797197951912794,1.0797197951912794,1.0797197951912794,0.07670155857647708,PBS,GOx,1.3114393463230676,1.0797197951912794,1.0,1.0915037712130737,1.0915037712130737,1.0,1.0915037712130737,1.0915037712130737,0.34782683027029776,1.4159870224177278,1.178518228304689,0.1642579106521892,1.178518228304689,0.1642579106521892,9.452223674357466,6.0
260216-1,PMBTA-5,0.9924575738529227,0.9924575738529227,0.7,1,0.9849720358980294,1.4430110029686187,1.4430110029686187,1.4213254854172577,0.3515898766632513,PBS,GOx,0.9924575738529227,1.4430110029686187,0.9849720358980294,1.0,0.9849720358980294,0.9849720358980294,1.0,0.9849720358980294,0.35916089074539614,1.4321271990493079,1.4213254854172577,0.3515898766632513,1.4213254854172577,0.3515898766632513,12.632594887455902,7.0
260216-1,PMBTA-1,1.2602137020741673,1.2602137020741673,0.7,1,1.0,1.2919938946931626,1.2919938946931626,1.2919938946931626,0.2561866798795567,ETOH,GOx with EtOH,1.4152108699488262,0.9864666168929476,1.0,1.105,1.105,1.0,1.105,1.105,0.3336527506525619,1.3960582790685436,1.090045611666707,0.0862195409313373,1.090045611666707,0.0862195409313373,11.310541246843163,8.0
260216-1,PMBTA-9,1.405876807039598,1.405876807039598,0.7,1,1.0,0.9691170961212507,0.9691170961212507,0.9691170961212507,-0.03136983216181206,PBS,GOx,1.405876807039598,0.9691170961212507,1.0,1.105,1.105,1.0,1.105,1.105,0.3092913379281066,1.3624592487424312,1.070874391213982,0.06847550280790399,1.070874391213982,0.06847550280790399,8.483971119154148,9.0
260216-1,PMBTA-7,1.3054682589566309,1.3054682589566309,0.7,1,1.0,1.0132812926267185,1.0132812926267185,1.0132812926267185,0.013193869470782995,PBS,GOx,1.3054682589566309,1.0132812926267185,1.0,1.0894138906348207,1.0894138906348207,1.0,1.0894138906348207,1.0894138906348207,0.2797556650091083,1.3228065649187266,1.1038827153079538,0.09883370607734594,1.1038827153079538,0.09883370607734594,8.870599080989379,10.0
260216-1,PMBTA-8,1.3199245757385296,1.3199245757385296,0.7,1,1.0,0.9735814015036475,0.9735814015036475,0.9735814015036475,-0.026773840301831723,PBS,GOx,1.3199245757385296,0.9735814015036475,1.0,1.0944736015084853,1.0944736015084853,1.0,1.0944736015084853,1.0944736015084853,0.2508007550718961,1.285054018326625,1.0655591428653757,0.06349967816330207,1.0655591428653757,0.06349967816330207,8.523053122848983,11.0
260216-1,PMBTA-10,0.7750890425309033,0.7750890425309033,0.7,1,0.6007630238514724,1.6557743267852916,1.6557743267852916,0.9947279913751678,-0.005285954699782438,PBS,GOx,0.7750890425309033,1.6557743267852916,0.6007630238514724,1.0,0.6007630238514724,0.6007630238514724,1.0,0.6007630238514724,0.24949140794050811,1.2833725375952625,0.9947279913751678,-0.005285954699782438,0.9947279913751678,-0.005285954699782438,14.495195291164034,12.0
260216-1,PMPC,1.049968573224387,1.049968573224387,0.7,1,1.0,1.3736517411797393,1.3736517411797393,1.3736517411797393,0.31747269819377766,ETOH,GOx with EtOH,1.179107111346391,1.048814233160521,1.0,1.0451874889712367,1.0451874889712367,1.0,1.0451874889712367,1.0451874889712367,0.21241769102292446,1.236664320800882,1.0962075147543382,0.09185650888309961,1.0962075147543382,0.09185650888309961,12.025401003230913,13.0
