run_id,polymer_id,reference_polymer_id,t50_min,t50_sem_min,t50_activity_adjusted_min,t50_activity_adjusted_sem_min,t50_censored,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,activity_weight,use_for_bo,rank_t50
260209-group_mean,PMBTA-11,GOX,12.272611311182118,1.4677846124647977,12.028781394074775,1.4386229457816335,0,rea50,50.0,32.427126468167,23.691428571428567,24.171666666666667,24.171666666666667,0.9801321893992374,0.9801321893992374,True,1
260209-group_mean,PMBTA-4,GOX,11.648480217399651,0.9815651523342739,11.164049572726512,0.9407443559162387,0,rea50,50.0,28.79100327981405,23.16642857142856,24.171666666666667,24.171666666666667,0.9584125451876947,0.9584125451876947,True,2
260209-group_mean,GOx,GOX,10.968636004540528,1.6888286814479336,10.968636004540528,1.6888286814479336,0,rea50,50.0,29.956221408143705,24.171666666666667,24.171666666666667,24.171666666666667,1.0,1.0,True,3
260209-group_mean,PMBTA-3,GOX,12.225965270003933,2.704894847519296,10.664978264066331,2.359539236231531,0,rea50,50.0,25.89983567878798,21.085476190476186,24.171666666666667,24.171666666666667,0.8723219826439848,0.8723219826439848,True,4
260209-group_mean,GOx with DMSO,GOX,10.603001708849243,1.6378002139290349,10.603001708849243,1.6378002139290349,0,rea50,50.0,26.84413902471256,25.111666666666665,24.171666666666667,24.171666666666667,1.0388885058263806,1.0,True,5
260209-group_mean,PMBTA-7,GOX,10.208079124748005,0.09871402779664606,10.208079124748005,0.09871402779664606,0,rea50,50.0,28.430705268440143,26.556666666666665,24.171666666666667,24.171666666666667,1.0986692408467214,1.0,True,6
260209-group_mean,PMBTA-9,GOX,10.039027739904,0.28341984737296944,10.039027739904,0.28341984737296944,0,rea50,50.0,24.634944615110854,26.06166666666666,24.171666666666667,24.171666666666667,1.0781907191615525,1.0,True,7
260209-group_mean,PMBTA-8,GOX,9.86225126680394,1.0962404735650964,9.86225126680394,1.0962404735650964,0,rea50,50.0,22.58229256109969,25.328333333333326,24.171666666666667,24.171666666666667,1.0478521685168583,1.0,True,8
260209-group_mean,PMBTA-5,GOX,9.703937430891173,0.46623969744835136,9.703937430891173,0.46623969744835136,0,rea50,50.0,22.08696587862467,25.189999999999998,24.171666666666667,24.171666666666667,1.0421292146452457,1.0,True,9
260209-group_mean,PMBTA-2,GOX,9.92787342546291,1.3860820388035826,9.659827394994394,1.3486587385173299,0,rea50,50.0,18.785940893500708,23.519047619047612,24.171666666666667,24.171666666666667,0.973000659961978,0.973000659961978,True,10
260209-group_mean,PMPC,GOX,13.79021920441075,0.5175845730504083,8.875260708403081,0.3331127632112328,0,rea50,50.0,31.76616790822922,15.55666666666666,24.171666666666667,24.171666666666667,0.6435909811763081,0.6435909811763081,True,11
260209-group_mean,PMBTA-6,GOX,8.663526114704514,0.9535752874674873,8.663526114704514,0.9535752874674873,0,rea50,50.0,19.06434850963418,27.079047619047614,24.171666666666667,24.171666666666667,1.1202805330916754,1.0,True,12
260209-group_mean,PMBTA-1,GOX,8.100410852698777,0.4099366544991061,8.100410852698777,0.4099366544991061,0,rea50,50.0,23.229094168500936,26.863333333333326,24.171666666666667,24.171666666666667,1.1113562711163205,1.0,True,13
260209-group_mean,PMBTA-10,GOX,11.046636185742866,1.426477289699993,6.670788093134938,0.8614140593803032,0,rea50,50.0,26.793531828529296,14.596666666666664,24.171666666666667,24.171666666666667,0.603875060332345,0.603875060332345,True,14
260209-group_mean,PMTAC,GOX,6.7859708014842335,1.252709442263902,5.600890545238706,1.0339402682918313,0,rea50,50.0,24.723257278660316,19.950404040404045,24.171666666666667,24.171666666666667,0.8253631954935136,0.8253631954935136,True,15
