run_id,polymer_id,native_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,native_activity_soft_penalty,fog,fog_native_constrained,fog_native_soft,log_fog_native_soft,solvent_group,solvent_control_polymer_id,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,objective_loglinear_main,objective_loglinear_main_exp,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_solvent_balanced,log_fog_solvent_balanced,t50_min,rank_objective_loglinear_main
260209-group_mean,PMBTA-11,0.9760740539186736,0.9760740539186736,0.7,1,0.9527205587332338,1.1671548148568793,1.1671548148568793,1.11197238733863,0.10613536399007412,PBS,GOx,0.9801321893992374,1.1188821751493807,0.9606591086965426,1.0,0.9606591086965426,0.8523962497479306,1.0109600575867148,0.8633563073346454,0.09226229974134001,1.0966524360089436,0.9579572224908492,-0.04295215494055604,1.074864353115453,0.07219447046944699,12.272611311182118,1.0
260209-group_mean,PMBTA-7,1.0977658719400039,1.0977658719400039,0.7,1,1.0,0.9546784348135402,0.9546784348135402,0.9546784348135402,-0.04638071267619654,PBS,GOx,1.0986692408467214,0.9306607604192823,1.0,1.0170342342963525,1.0170342342963525,1.0,1.0167180551790014,1.0167180551790014,0.022239216337587214,1.0224883511356853,0.968979169790595,-0.031512163926559304,0.9465138538626859,-0.0549696715009604,10.208079124748005,2.0
260209-group_mean,PMBTA-4,0.9562281950922724,0.9562281950922724,0.7,1,0.914372361089425,1.101880812646114,1.101880812646114,1.0075293602983615,0.007501156149435264,PBS,GOx,0.9584125451876947,1.0619807433283135,0.9185546067731549,1.0,0.9185546067731549,0.8896022200228796,1.0,0.8896022200228796,0.01765882820956384,1.017815667153609,0.9516267264045626,-0.04958241519262197,0.9754873040886017,-0.02481813377700927,11.648480217399651,3.0
260209-group_mean,PMBTA-9,1.078641303143724,1.078641303143724,0.7,1,1.0,0.933397602365296,0.933397602365296,0.933397602365296,-0.06892401418056732,PBS,GOx,1.0781907191615525,0.9152485081780715,1.0,1.0098667517065434,1.0098667517065434,1.0,1.0100244561003033,1.0100244561003033,-0.013275280660994565,0.9868124472440529,0.9433799330763617,-0.05828617921217676,0.9242790379580488,-0.07874126379790529,10.039027739904,4.0
260209-group_mean,PMBTA-3,0.8771019935671689,0.8771019935671689,0.7,1,0.769307907119502,1.102803893150996,1.102803893150996,0.8483957550032317,-0.16440805983638607,PBS,GOx,0.8723219826439848,1.1146295004176385,0.7609456414039324,1.0,0.7609456414039324,0.7565115361806728,1.0,0.7565115361806728,-0.02807461400468414,0.9723158157177887,0.815582693352477,-0.20385246003557042,0.8481724601230447,-0.1646712910810664,12.225965270003933,5.0
260209-group_mean,PMBTA-8,1.049010158626324,1.049010158626324,0.7,1,1.0,0.9052029449203566,0.9052029449203566,0.9052029449203566,-0.09959611189137363,PBS,GOx,1.0478521685168583,0.899131967066954,1.0,1.0,1.0,1.0,1.0066458214894825,1.0066458214894825,-0.05958294673230194,0.9421573814739361,0.9114808061817398,-0.09268474248311105,0.899131967066954,-0.10632546210565673,9.86225126680394,6.0
260209-group_mean,PMBTA-5,1.043431861989228,1.043431861989228,0.7,1,1.0,0.8994773350141745,0.8994773350141745,0.8994773350141745,-0.1059414232250998,PBS,GOx,1.0421292146452457,0.8846986468394223,1.0,1.0,1.0,0.9995983129304492,1.0065214610574191,1.0061197739878682,-0.08124226198703366,0.9219703060284787,0.9056464506886653,-0.09910628012706248,0.8846986468394223,-0.12250820400744866,9.703937430891173,7.0
260209-group_mean,PMBTA-6,1.1229947245287966,1.1229947245287966,0.7,1,1.0,0.7953138678556819,0.7953138678556819,0.7953138678556819,-0.2290184399075492,PBS,GOx,1.1202805330916754,0.7898453473265226,1.0,1.0245981865820863,1.0245981865820863,1.0,1.0287571063104037,1.0287571063104037,-0.12233898564509914,0.8848483667629362,0.8192061608599888,-0.19941950414413218,0.8092741105510531,-0.211617592920437,8.663526114704514,8.0
260209-group_mean,PMBTA-2,0.9769218541930469,0.9769218541930469,0.7,1,0.9543763091999807,0.9071635707573371,0.9071635707573371,0.865775420500063,-0.14412973372805876,PBS,GOx,0.973000659961978,0.9051146761870128,0.9467302842864448,1.0,0.9467302842864448,0.8569914031986638,1.0103020181921547,0.8672934213908183,-0.1270641478119032,0.8806771772712355,0.7888171318524524,-0.237220757049679,0.856899474698364,-0.15443466633285105,9.92787342546291,9.0
260209-group_mean,PMBTA-1,1.1123181338423456,1.1123181338423456,0.7,1,1.0,0.7623332213813321,0.7623332213813321,0.7623332213813321,-0.2713715204818724,ETOH,GOx,1.1113562711163205,0.7385066702318837,1.0,1.021474694890712,1.021474694890712,1.0,1.021811346844821,1.021811346844821,-0.1975440095920336,0.8207440192234364,0.7807137680266625,-0.24754669052188263,0.7543658756498691,-0.28187778244807027,8.100410852698777,10.0
260209-group_mean,PMPC,0.6441598766998516,0.6441598766998516,0.7,0,0.4149419467499681,1.280327573007923,,0.5312616156215695,-0.6325006942831146,ETOH,GOx,0.6435909811763081,1.2572410278454142,0.41420935105148293,1.0,0.41420935105148293,0.41530840642026895,1.0,0.41530840642026895,-0.21177221733895374,0.8091489866861402,0.5354287685142729,-0.6246874165895814,0.5207609902591485,-0.6524640943894433,13.79021920441075,11.0
