run_id,polymer_id,reference_polymer_id,fog_activity_bonus_penalty,fog_abs_bonus_penalty,fog_abs_modulated,fog_solvent_balanced,fog_activity_bonus_penalty_sem,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem,log_fog_activity_bonus_penalty,log_fog_abs_bonus_penalty,log_fog_abs_modulated,log_fog_solvent_balanced,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,abs0_vs_solvent_control,fog_vs_solvent_control,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_fog_activity_bonus_penalty,rank_objective_solvent_balanced,rank_objective_abs_bonus_penalty,rank_objective_abs_modulated
260209-group_mean,GOx,GOX,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PBS,PBS,GOx,24.171666666666667,10.968636004540528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.171666666666667,24.171666666666667,24.171666666666667,1.0,10.968636004540528,True,1,1,1,1
260209-group_mean,GOx with DMSO,GOX,0.970895704697743,0.970895704697743,0.970895704697743,0.9666654727588802,0.003814047631886974,0.003814047631886974,0.003814047631886974,0.0004919255341284123,-0.029536226657699522,-0.029536226657699522,-0.029536226657699522,-0.03390278675346459,DMSO,PBS,GOx,24.171666666666667,10.968636004540528,1.0388885058263806,0.9666654727588802,1.0,1.004457077885162,1.004457077885162,1.0,1.0,1.0,0.9665897315317276,25.111666666666665,24.171666666666667,24.171666666666667,1.0388885058263806,10.603001708849243,True,2,2,2,2
260209-group_mean,PMBTA-7,GOX,0.968979169790595,0.968979169790595,0.968979169790595,0.9465138538626859,0.1484411694337968,0.1484411694337968,0.1484411694337968,0.15864761710224723,-0.031512163926559304,-0.031512163926559304,-0.031512163926559304,-0.0549696715009604,DMSO,PBS,GOx,24.171666666666667,10.968636004540528,1.0986692408467214,0.9306607604192823,1.0,1.0167180551790014,1.0167180551790014,1.0,1.0170342342963525,1.0170342342963525,0.9546784348135402,26.556666666666665,24.171666666666667,24.171666666666667,1.0986692408467214,10.208079124748005,True,3,3,3,3
260209-group_mean,PMBTA-11,GOX,0.9579572224908492,0.9579572224908492,0.9579572224908492,1.074864353115453,0.08561271920299562,0.08561271920299562,0.08561271920299562,0.30118780379425886,-0.04295215494055604,-0.04295215494055604,-0.04295215494055604,0.07219447046944699,DMSO,PBS,GOx,24.171666666666667,10.968636004540528,0.9801321893992374,1.1188821751493807,0.8523962497479306,1.0109600575867148,0.8633563073346454,0.9606591086965426,1.0,0.9606591086965426,1.1671548148568793,23.691428571428567,24.171666666666667,24.171666666666667,0.9801321893992374,12.272611311182118,True,4,4,4,4
260209-group_mean,PMBTA-4,GOX,0.9516267264045626,0.9516267264045626,0.9516267264045626,0.9754873040886017,0.10888962780744604,0.10888962780744604,0.10888962780744604,0.23803765235601154,-0.04958241519262197,-0.04958241519262197,-0.04958241519262197,-0.02481813377700927,DMSO,PBS,GOx,24.171666666666667,10.968636004540528,0.9584125451876947,1.0619807433283135,0.8896022200228796,1.0,0.8896022200228796,0.9185546067731549,1.0,0.9185546067731549,1.101880812646114,23.16642857142856,24.171666666666667,24.171666666666667,0.9584125451876947,11.648480217399651,True,5,5,5,5
260209-group_mean,PMBTA-9,GOX,0.9433799330763617,0.9433799330763617,0.9433799330763617,0.9242790379580488,0.1240099679486834,0.1240099679486834,0.1240099679486834,0.119038119374851,-0.05828617921217676,-0.05828617921217676,-0.05828617921217676,-0.07874126379790529,DMSO,PBS,GOx,24.171666666666667,10.968636004540528,1.0781907191615525,0.9152485081780715,1.0,1.0100244561003033,1.0100244561003033,1.0,1.0098667517065434,1.0098667517065434,0.933397602365296,26.06166666666666,24.171666666666667,24.171666666666667,1.0781907191615525,10.039027739904,True,6,6,6,6
260209-group_mean,PMBTA-8,GOX,0.9114808061817398,0.9114808061817398,0.9114808061817398,0.899131967066954,0.045707761402887015,0.045707761402887015,0.045707761402887015,0.03942990014150382,-0.09268474248311105,-0.09268474248311105,-0.09268474248311105,-0.10632546210565673,DMSO,PBS,GOx,24.171666666666667,10.968636004540528,1.0478521685168583,0.899131967066954,1.0,1.0066458214894825,1.0066458214894825,1.0,1.0,1.0,0.9052029449203566,25.328333333333326,24.171666666666667,24.171666666666667,1.0478521685168583,9.86225126680394,True,7,7,7,7
260209-group_mean,PMBTA-5,GOX,0.9056464506886653,0.9056464506886653,0.9056464506886653,0.8846986468394223,0.10279952018972771,0.10279952018972771,0.10279952018972771,0.0959848994715583,-0.09910628012706248,-0.09910628012706248,-0.09910628012706248,-0.12250820400744866,DMSO,PBS,GOx,24.171666666666667,10.968636004540528,1.0421292146452457,0.8846986468394223,0.9995983129304492,1.0065214610574191,1.0061197739878682,1.0,1.0,1.0,0.8994773350141745,25.189999999999998,24.171666666666667,24.171666666666667,1.0421292146452457,9.703937430891173,True,8,8,8,8
260209-group_mean,PMBTA-6,GOX,0.8192061608599888,0.8192061608599888,0.8192061608599888,0.8092741105510531,0.059409342084904726,0.059409342084904726,0.059409342084904726,0.03639070408072766,-0.19941950414413218,-0.19941950414413218,-0.19941950414413218,-0.211617592920437,DMSO,PBS,GOx,24.171666666666667,10.968636004540528,1.1202805330916754,0.7898453473265226,1.0,1.0287571063104037,1.0287571063104037,1.0,1.0245981865820863,1.0245981865820863,0.7953138678556819,27.079047619047614,24.171666666666667,24.171666666666667,1.1202805330916754,8.663526114704514,True,9,9,9,9
260209-group_mean,PMBTA-3,GOX,0.815582693352477,0.815582693352477,0.815582693352477,0.8481724601230447,0.21041602526225794,0.21041602526225794,0.21041602526225794,0.0584445628006361,-0.20385246003557042,-0.20385246003557042,-0.20385246003557042,-0.1646712910810664,DMSO,PBS,GOx,24.171666666666667,10.968636004540528,0.8723219826439848,1.1146295004176385,0.7565115361806728,1.0,0.7565115361806728,0.7609456414039324,1.0,0.7609456414039324,1.102803893150996,21.085476190476186,24.171666666666667,24.171666666666667,0.8723219826439848,12.225965270003933,True,10,10,10,10
