plate_id,time_s,well,signal,source_file,row,polymer_id,sample_name,use_for_bo,include_in_all_polymers,all_polymers_pair,run_id
plate1,6.0,A1,582.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,36.0,A1,1281.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,66.0,A1,1996.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,96.0,A1,2689.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,126.0,A1,3341.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,156.0,A1,3856.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,186.0,A1,4358.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,216.0,A1,4883.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,246.0,A1,5328.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,276.0,A1,5773.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,306.0,A1,6233.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,336.0,A1,6716.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,366.0,A1,7019.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,396.0,A1,7307.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,426.0,A1,7660.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,456.0,A1,7966.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,486.0,A1,8292.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,516.0,A1,8528.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,546.0,A1,8830.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,576.0,A1,9008.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,606.0,A1,9246.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,6.0,A2,551.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
plate1,36.0,A2,988.0,1-plate-5.csv,A,GOx,,True,True,True,260209-3
