run_id,plate_id,time_s,A1,A2,A3,A4,A5,A6,A7,B1,B2,B3,B4,B5,B6,B7,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,E5,E6,E7,F1,F2,F3,F4,F5,F6,F7,G1,G2,G3,G4,G5,G6,G7,H1,H2,H3,H4,H5,H6,H7
260209-3,plate1,516.0,8528.0,6337.0,5956.0,4246.0,3748.0,697.0,407.0,8901.0,6920.0,6032.0,3664.0,3363.0,532.0,371.0,8820.0,6969.0,5909.0,4291.0,3119.0,513.0,318.0,8895.0,7347.0,5675.0,4226.0,2844.0,476.0,279.0,8130.0,7541.0,5700.0,4526.0,3157.0,488.0,317.0,8440.0,7720.0,5744.0,4888.0,3754.0,528.0,330.0,9039.0,7553.0,6251.0,4537.0,3423.0,503.0,330.0,5356.0,5014.0,6070.0,4095.0,2851.0,457.0,365.0
260209-3,plate1,546.0,8830.0,6611.0,6175.0,4490.0,3906.0,719.0,411.0,9123.0,7142.0,6255.0,3849.0,3505.0,544.0,377.0,8975.0,7182.0,6152.0,4476.0,3248.0,526.0,320.0,9094.0,7573.0,5911.0,4410.0,2961.0,494.0,285.0,8254.0,7794.0,5893.0,4722.0,3308.0,500.0,321.0,8673.0,7957.0,5949.0,5096.0,3884.0,539.0,330.0,9140.0,7805.0,6466.0,4732.0,3585.0,517.0,334.0,5473.0,5097.0,6299.0,4271.0,2972.0,465.0,371.0
260209-3,plate1,576.0,9008.0,6871.0,6409.0,4661.0,4049.0,733.0,415.0,9264.0,7346.0,6414.0,3975.0,3655.0,557.0,371.0,9152.0,7385.0,6362.0,4623.0,3373.0,550.0,329.0,9150.0,7762.0,6086.0,4585.0,3076.0,504.0,286.0,8455.0,7988.0,6108.0,4912.0,3451.0,516.0,326.0,8831.0,8088.0,6138.0,5268.0,4027.0,550.0,335.0,9235.0,8053.0,6685.0,4911.0,3708.0,528.0,337.0,5609.0,5227.0,6478.0,4447.0,3105.0,471.0,372.0
260209-3,plate1,606.0,9246.0,7105.0,6590.0,4866.0,4240.0,749.0,422.0,9461.0,7547.0,6650.0,4130.0,3789.0,570.0,383.0,9345.0,7532.0,6498.0,4782.0,3507.0,566.0,326.0,9308.0,8006.0,6312.0,4749.0,3223.0,515.0,287.0,8515.0,8144.0,6330.0,5071.0,3603.0,526.0,326.0,9033.0,8275.0,6326.0,5449.0,4139.0,567.0,337.0,9174.0,8192.0,6924.0,5077.0,3856.0,543.0,341.0,5738.0,5319.0,6608.0,4596.0,3221.0,474.0,375.0
260209-3,plate2,6.0,806.0,470.0,685.0,415.0,698.0,677.0,561.0,1042.0,740.0,596.0,536.0,461.0,387.0,356.0,770.0,749.0,676.0,607.0,606.0,620.0,394.0,943.0,830.0,740.0,550.0,536.0,336.0,290.0,979.0,931.0,753.0,667.0,547.0,297.0,287.0,841.0,589.0,580.0,570.0,403.0,310.0,274.0,886.0,1018.0,760.0,799.0,661.0,326.0,303.0,902.0,277.0,273.0,271.0,274.0,287.0,288.0
260209-3,plate2,36.0,1205.0,663.0,1307.0,616.0,908.0,694.0,602.0,1973.0,1290.0,985.0,791.0,627.0,410.0,369.0,1569.0,1327.0,1115.0,900.0,817.0,643.0,403.0,1750.0,1365.0,1140.0,779.0,716.0,349.0,293.0,1791.0,1538.0,1159.0,955.0,739.0,307.0,293.0,1326.0,861.0,870.0,666.0,487.0,332.0,271.0,1530.0,1601.0,1119.0,1120.0,893.0,343.0,313.0,1471.0,284.0,278.0,275.0,277.0,295.0,285.0
260209-3,plate2,66.0,1103.0,954.0,700.0,932.0,1201.0,691.0,612.0,2813.0,1831.0,1342.0,1033.0,792.0,423.0,371.0,2323.0,1886.0,1532.0,1187.0,1035.0,659.0,414.0,2523.0,1888.0,1530.0,998.0,863.0,360.0,298.0,2560.0,2136.0,1559.0,1237.0,930.0,314.0,295.0,1728.0,1210.0,1161.0,810.0,585.0,351.0,274.0,2158.0,2151.0,1456.0,1426.0,1106.0,359.0,319.0,2000.0,286.0,281.0,276.0,277.0,291.0,286.0
260209-3,plate2,96.0,1031.0,1305.0,795.0,1082.0,1084.0,689.0,619.0,3610.0,2361.0,1685.0,1273.0,943.0,434.0,377.0,3022.0,2418.0,1925.0,1472.0,1249.0,671.0,422.0,3237.0,2386.0,1892.0,1247.0,1034.0,371.0,303.0,3288.0,2688.0,1926.0,1523.0,1119.0,325.0,300.0,2205.0,1615.0,1471.0,943.0,687.0,367.0,274.0,2746.0,2701.0,1803.0,1731.0,1331.0,378.0,323.0,2549.0,285.0,283.0,277.0,274.0,293.0,288.0
260209-3,plate2,126.0,1075.0,1587.0,1080.0,1085.0,796.0,699.0,611.0,4324.0,2874.0,2032.0,1501.0,1092.0,443.0,380.0,3652.0,2958.0,2311.0,1747.0,1465.0,685.0,428.0,3898.0,2856.0,2259.0,1487.0,1216.0,382.0,304.0,3951.0,3247.0,2312.0,1787.0,1294.0,333.0,305.0,2599.0,2027.0,1750.0,1088.0,793.0,384.0,272.0,3302.0,3195.0,2127.0,2025.0,1545.0,397.0,324.0,3046.0,285.0,279.0,276.0,276.0,288.0,284.0
260209-3,plate2,156.0,1261.0,1832.0,1433.0,1075.0,797.0,707.0,604.0,5018.0,3322.0,2387.0,1734.0,1243.0,456.0,382.0,4270.0,3435.0,2668.0,2022.0,1669.0,699.0,431.0,4517.0,3315.0,2604.0,1667.0,1375.0,396.0,308.0,4582.0,3729.0,2654.0,2053.0,1482.0,345.0,305.0,2941.0,2407.0,2006.0,1244.0,902.0,408.0,272.0,3840.0,3680.0,2450.0,2337.0,1761.0,416.0,334.0,3517.0,286.0,281.0,277.0,278.0,292.0,284.0
260209-3,plate2,186.0,1397.0,2098.0,1715.0,1093.0,862.0,712.0,604.0,5637.0,3771.0,2692.0,1971.0,1391.0,459.0,386.0,4852.0,3907.0,3037.0,2304.0,1879.0,715.0,436.0,5125.0,3754.0,2954.0,1814.0,1544.0,404.0,310.0,5142.0,4220.0,3016.0,2310.0,1668.0,353.0,308.0,3288.0,2749.0,2203.0,1410.0,1006.0,425.0,274.0,4332.0,4114.0,2777.0,2601.0,1966.0,430.0,341.0,3959.0,287.0,281.0,277.0,277.0,293.0,286.0
260209-3,plate2,216.0,1520.0,2357.0,1914.0,1132.0,931.0,730.0,608.0,6222.0,4206.0,2983.0,2198.0,1539.0,471.0,391.0,5352.0,4354.0,3394.0,2562.0,2081.0,726.0,438.0,5624.0,4174.0,3296.0,2012.0,1716.0,420.0,315.0,5675.0,4660.0,3367.0,2571.0,1855.0,363.0,311.0,3649.0,3013.0,2388.0,1600.0,1121.0,448.0,276.0,4814.0,4536.0,3074.0,2864.0,2180.0,454.0,351.0,4360.0,285.0,278.0,277.0,275.0,289.0,284.0
260209-3,plate2,246.0,1824.0,2668.0,2024.0,1198.0,1170.0,749.0,606.0,6746.0,4611.0,3278.0,2423.0,1697.0,481.0,394.0,5798.0,4765.0,3727.0,2808.0,2283.0,743.0,444.0,6192.0,4570.0,3604.0,2204.0,1887.0,432.0,319.0,6148.0,5066.0,3693.0,2827.0,2031.0,372.0,314.0,3971.0,3273.0,2576.0,1787.0,1237.0,469.0,274.0,5273.0,4919.0,3367.0,3143.0,2373.0,472.0,361.0,4746.0,285.0,279.0,277.0,277.0,289.0,285.0
260209-3,plate2,276.0,2498.0,2998.0,2059.0,1294.0,1675.0,769.0,607.0,7203.0,5007.0,3572.0,2628.0,1843.0,495.0,401.0,6237.0,5168.0,4054.0,3066.0,2489.0,757.0,449.0,6571.0,4954.0,3947.0,2407.0,2046.0,444.0,318.0,6557.0,5493.0,3998.0,3050.0,2200.0,386.0,318.0,4294.0,3484.0,2722.0,1991.0,1344.0,489.0,271.0,5702.0,5284.0,3639.0,3377.0,2573.0,491.0,369.0,5117.0,283.0,282.0,273.0,275.0,290.0,285.0
260209-3,plate2,306.0,3314.0,3330.0,2075.0,1389.0,1948.0,786.0,605.0,7639.0,5385.0,3870.0,2852.0,1982.0,500.0,398.0,6676.0,5548.0,4386.0,3348.0,2668.0,774.0,455.0,6989.0,5336.0,4233.0,2591.0,2200.0,454.0,324.0,6951.0,5836.0,4271.0,3292.0,2376.0,393.0,321.0,4603.0,3700.0,2886.0,2197.0,1450.0,515.0,271.0,6051.0,5633.0,3909.0,3652.0,2772.0,509.0,377.0,5422.0,282.0,278.0,276.0,276.0,287.0,283.0
260209-3,plate2,336.0,4030.0,3633.0,2032.0,1480.0,2021.0,790.0,608.0,8039.0,5730.0,4135.0,3063.0,2133.0,510.0,403.0,7052.0,5928.0,4690.0,3570.0,2859.0,786.0,457.0,7337.0,5649.0,4524.0,2816.0,2363.0,467.0,324.0,7334.0,6195.0,4570.0,3524.0,2556.0,406.0,324.0,4868.0,3870.0,3052.0,2428.0,1561.0,541.0,270.0,6469.0,5982.0,4167.0,3899.0,2955.0,524.0,378.0,5734.0,287.0,281.0,276.0,274.0,282.0,284.0
260209-3,plate2,366.0,4634.0,3918.0,1943.0,1560.0,1967.0,780.0,610.0,8376.0,6084.0,4413.0,3243.0,2278.0,523.0,402.0,7427.0,6257.0,4997.0,3803.0,3061.0,805.0,458.0,7686.0,5959.0,4820.0,3015.0,2516.0,480.0,334.0,7640.0,6523.0,4869.0,3751.0,2713.0,414.0,328.0,5143.0,4036.0,3224.0,2652.0,1675.0,558.0,272.0,6776.0,6295.0,4434.0,4142.0,3146.0,545.0,385.0,6033.0,283.0,278.0,275.0,273.0,288.0,284.0
260209-3,plate2,396.0,5204.0,4186.0,1872.0,1606.0,1873.0,760.0,605.0,8672.0,6430.0,4658.0,3475.0,2429.0,531.0,407.0,7817.0,6583.0,5270.0,4052.0,3246.0,812.0,464.0,7988.0,6289.0,5062.0,3188.0,2664.0,490.0,333.0,7934.0,6815.0,5151.0,3967.0,2895.0,422.0,332.0,5436.0,4181.0,3390.0,2868.0,1787.0,586.0,269.0,7176.0,6613.0,4695.0,4360.0,3314.0,564.0,393.0,6325.0,283.0,276.0,274.0,274.0,288.0,282.0
260209-3,plate2,426.0,5716.0,4354.0,1868.0,1631.0,1755.0,755.0,613.0,8942.0,6684.0,4919.0,3644.0,2551.0,541.0,409.0,8091.0,6906.0,5560.0,4269.0,3441.0,828.0,471.0,8233.0,6634.0,5351.0,3363.0,2845.0,499.0,337.0,8192.0,7139.0,5385.0,4183.0,3043.0,429.0,335.0,5706.0,4351.0,3553.0,3084.0,1897.0,617.0,269.0,7438.0,6896.0,4919.0,4600.0,3513.0,579.0,403.0,6530.0,282.0,275.0,273.0,273.0,289.0,281.0
260209-3,plate2,456.0,6208.0,4583.0,1935.0,1660.0,1683.0,772.0,617.0,9160.0,6952.0,5162.0,3826.0,2707.0,551.0,415.0,8386.0,7172.0,5823.0,4482.0,3611.0,843.0,476.0,8470.0,6854.0,5572.0,3564.0,2990.0,513.0,338.0,8412.0,7373.0,5637.0,4393.0,3218.0,443.0,336.0,5941.0,4488.0,3696.0,3286.0,2020.0,642.0,270.0,7732.0,7108.0,5175.0,4812.0,3674.0,600.0,411.0,6766.0,282.0,274.0,273.0,274.0,287.0,281.0
260209-3,plate2,486.0,6689.0,4750.0,2044.0,1719.0,1787.0,802.0,618.0,9305.0,7229.0,5392.0,4045.0,2847.0,567.0,416.0,8658.0,7426.0,6052.0,4686.0,3785.0,858.0,477.0,8728.0,7072.0,5840.0,3749.0,3149.0,528.0,344.0,8592.0,7616.0,5859.0,4595.0,3369.0,454.0,341.0,6203.0,4658.0,3853.0,3509.0,2135.0,669.0,271.0,8041.0,7373.0,5386.0,5019.0,3864.0,618.0,416.0,7019.0,283.0,279.0,272.0,271.0,285.0,281.0
260209-3,plate2,516.0,7049.0,4905.0,2255.0,1829.0,1921.0,819.0,628.0,9356.0,7479.0,5598.0,4231.0,2979.0,573.0,421.0,8891.0,7698.0,6238.0,4888.0,3979.0,868.0,487.0,8735.0,7377.0,6062.0,3924.0,3283.0,539.0,348.0,8813.0,7842.0,6073.0,4788.0,3514.0,465.0,346.0,6497.0,4807.0,4006.0,3676.0,2254.0,696.0,270.0,8221.0,7606.0,5614.0,5230.0,4032.0,634.0,426.0,7172.0,282.0,279.0,273.0,273.0,283.0,280.0
260209-3,plate2,546.0,7318.0,5115.0,2524.0,1975.0,2141.0,855.0,628.0,9279.0,7701.0,5832.0,4437.0,3108.0,583.0,420.0,9140.0,7940.0,6482.0,5130.0,4126.0,890.0,489.0,8822.0,7589.0,6361.0,4091.0,3444.0,549.0,349.0,8869.0,8040.0,6299.0,4975.0,3667.0,473.0,349.0,6795.0,4935.0,4161.0,3784.0,2385.0,722.0,268.0,8440.0,7845.0,5842.0,5437.0,4201.0,658.0,431.0,7321.0,284.0,275.0,273.0,271.0,285.0,282.0
260209-3,plate2,576.0,7565.0,5263.0,2824.0,2237.0,2328.0,877.0,638.0,9095.0,7900.0,6041.0,4568.0,3237.0,595.0,430.0,9248.0,8160.0,6739.0,5312.0,4263.0,903.0,496.0,8900.0,7795.0,6548.0,4284.0,3596.0,560.0,353.0,8855.0,8213.0,6538.0,5157.0,3830.0,482.0,354.0,7086.0,5111.0,4295.0,3907.0,2493.0,749.0,269.0,8743.0,7993.0,6038.0,5615.0,4361.0,673.0,437.0,7529.0,281.0,272.0,272.0,271.0,284.0,279.0
260209-3,plate2,606.0,7749.0,5343.0,3113.0,2627.0,2467.0,894.0,644.0,8969.0,8108.0,6246.0,4767.0,3350.0,602.0,428.0,9422.0,8321.0,6963.0,5486.0,4471.0,920.0,500.0,8835.0,7971.0,6772.0,4432.0,3731.0,578.0,359.0,8775.0,8403.0,6717.0,5338.0,3974.0,496.0,353.0,7332.0,5299.0,4432.0,3990.0,2589.0,780.0,270.0,8858.0,8247.0,6244.0,5839.0,4529.0,692.0,445.0,7667.0,284.0,270.0,270.0,269.0,285.0,283.0
