run_id,polymer_id,reference_polymer_id,t50_min,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,abs_activity_at_20,gox_abs_activity_at_20_ref,functional_activity_at_20_rel,log_functional_activity_at_20_rel,functional_reference_source,functional_reference_round_id,functional_reference_run_id,t50_censored,gox_t50_same_run_min,fog,log_fog,fog_native_constrained,log_fog_native_constrained,native_activity_soft_penalty,fog_native_soft,log_fog_native_soft,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,solvent_control_fog,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_activity_bonus_penalty_sem,objective_loglinear_main,objective_loglinear_main_exp,fog_solvent_balanced,log_fog_solvent_balanced,fog_constraint_reason,fog_missing_reason,use_for_bo,n_points,input_t50_file,input_tidy,fog_abs_bonus_penalty,fog_abs_modulated,log_fog_abs_bonus_penalty,log_fog_abs_modulated,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem
260211-2,GOx,GOX,13.725580993734107,rea50,50.0,28.41326792121256,32.51666666666666,32.51666666666666,32.51666666666666,1.0,0.7,1,9.239047619047614,9.239047619047614,1.0,0.0,same_run_gox,,260211-2,0,13.725580993734107,1.0,0.0,1.0,0.0,1.0,1.0,0.0,PBS,PBS,GOx,32.51666666666666,13.725580993734107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,,,True,7,t50__260211-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-2/extract/tidy.csv,1.0,1.0,0.0,0.0,,,
260211-2,GOx with DMSO,GOX,13.032720378122177,rea50,50.0,20.37922814452427,30.563333333333325,32.51666666666666,32.51666666666666,0.9399282419272168,0.7,1,6.228571428571432,9.239047619047614,0.6741573033707873,-0.394291807510038,same_run_gox,,260211-2,0,13.725580993734107,0.9495204890832505,-0.051798170149292416,0.9495204890832505,-0.051798170149292416,0.8834650999723886,0.8388682138137653,-0.17570166016391392,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,1.0,0.9399282419272168,0.9495204890832505,0.8834650999723886,1.0,0.8834650999723886,0.8834650999723886,1.0,0.8834650999723886,0.8388682138137653,-0.17570166016391392,,-0.11374991515660324,0.8924811239778907,0.8388682138137653,-0.17570166016391392,,,True,7,t50__260211-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-2/extract/tidy.csv,0.8388682138137653,0.8388682138137653,-0.17570166016391392,-0.17570166016391392,,,
260211-2,GOx with EtOH,GOX,12.233144148745795,rea50,50.0,19.37883970109093,29.37666666666666,32.51666666666666,32.51666666666666,0.9034341363403383,0.7,1,5.692857142857144,9.239047619047614,0.6161735903515105,-0.4842265526288031,same_run_gox,,260211-2,0,13.725580993734107,0.8912660348826307,-0.11511231596231357,0.8912660348826307,-0.11511231596231357,0.816193238705013,0.7274453115586295,-0.3182164558774157,ETOH,ETOH,GOx with EtOH,29.37666666666666,12.233144148745795,0.8912660348826307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,,,True,7,t50__260211-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-2/extract/tidy.csv,1.0,1.0,0.0,0.0,,,
260211-2,PMPC,GOX,11.310605893586755,rea50,50.0,19.33150439256529,35.75666666666666,32.51666666666666,32.51666666666666,1.0996412096360841,0.7,1,6.9123015873015925,9.239047619047614,0.7481617015427973,-0.29013614583772046,same_run_gox,,260211-2,0,13.725580993734107,0.8240529780670256,-0.1935204573687591,0.8240529780670256,-0.1935204573687591,1.0,0.8240529780670256,-0.1935204573687591,ETOH,ETOH,GOx with EtOH,29.37666666666666,12.233144148745795,0.8912660348826307,1.2171791671394532,0.9245869872911108,1.0,1.0585127084988086,1.0585127084988086,1.0,1.0585127084988086,1.0585127084988086,0.9786870761602672,-0.02154332374609627,,0.11812788209132324,1.1253880191389705,0.9786870761602672,-0.02154332374609627,,,True,7,t50__260211-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-2/extract/tidy.csv,0.9786870761602672,0.9786870761602672,-0.02154332374609627,-0.02154332374609627,,,
260211-2,PMTAC,GOX,9.156824289850892,rea50,50.0,27.065700257189643,21.933333333333326,32.51666666666666,32.51666666666666,0.6745258841619681,0.7,0,5.93641025641026,9.239047619047614,0.6425348695217787,-0.4423341920561862,same_run_gox,,260211-2,0,13.725580993734107,0.6671356421291814,-0.4047618922286472,,,0.45498516840448483,0.30353682248277974,-1.192252349704345,PBS,PBS,GOx,32.51666666666666,13.725580993734107,1.0,0.6745258841619681,0.6671356421291814,0.45498516840448483,1.0,0.45498516840448483,0.45498516840448483,1.0,0.45498516840448483,0.30353682248277974,-1.192252349704345,,-0.798507120966496,0.4500002588631485,0.30353682248277974,-1.192252349704345,native_activity_below_threshold,,True,7,t50__260211-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-2/extract/tidy.csv,0.30353682248277974,0.30353682248277974,-1.192252349704345,-1.192252349704345,,,
260211-2,PMBTA-1,GOX,11.854991820378126,rea50,50.0,17.810841517127596,30.59666666666666,32.51666666666666,32.51666666666666,0.940953357252691,0.7,1,5.449523809523805,9.239047619047614,0.5898360993711987,-0.5279105783512281,same_run_gox,,260211-2,0,13.725580993734107,0.863715118929397,-0.14651228801015984,0.863715118929397,-0.14651228801015984,0.8853932205251104,0.7647275107651276,-0.2682357036864008,ETOH,ETOH,GOx with EtOH,29.37666666666666,12.233144148745795,0.8912660348826307,1.0415295586066038,0.9690878874825947,1.0,1.0,1.0,1.0,1.0,1.0,0.9690878874825947,-0.03139997204784618,,0.009290390071584241,1.009333679700753,0.9690878874825947,-0.03139997204784618,,,True,7,t50__260211-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-2/extract/tidy.csv,0.9690878874825947,0.9690878874825947,-0.03139997204784618,-0.03139997204784618,,,
260211-2,PMBTA-2,GOX,11.647201510649454,rea50,50.0,18.7104387941208,31.07,32.51666666666666,32.51666666666666,0.9555099948744236,0.7,1,5.813333333333331,9.239047619047614,0.6292134831460675,-0.46328467899699044,same_run_gox,,260211-2,0,13.725580993734107,0.8485762107969449,-0.16419538007734447,0.8485762107969449,-0.16419538007734447,0.912999350304921,0.7747495291418224,-0.255215490069453,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,1.0,0.9555099948744236,0.8485762107969449,0.912999350304921,1.0,0.912999350304921,0.912999350304921,1.0,0.912999350304921,0.7747495291418224,-0.255215490069453,,-0.20970543507339875,0.8108230508291466,0.7747495291418224,-0.255215490069453,,,True,7,t50__260211-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-2/extract/tidy.csv,0.7747495291418224,0.7747495291418224,-0.255215490069453,-0.255215490069453,,,
260211-2,PMBTA-3,GOX,12.581540354169954,rea50,50.0,22.394500733462973,32.56999999999999,32.51666666666666,32.51666666666666,1.0016401845207585,0.7,1,7.293888888888889,9.239047619047614,0.7894632855719346,-0.23640194975985968,same_run_gox,,260211-2,0,13.725580993734107,0.9166490190771217,-0.0870306290908175,0.9166490190771217,-0.0870306290908175,1.0,0.9166490190771217,-0.0870306290908175,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,1.0,1.0016401845207585,0.9166490190771217,1.0,1.0,1.0,1.0,1.0,1.0,0.9166490190771217,-0.0870306290908175,,-0.08539178820368595,0.9181524926091805,0.9166490190771217,-0.0870306290908175,,,True,7,t50__260211-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-2/extract/tidy.csv,0.9166490190771217,0.9166490190771217,-0.0870306290908175,-0.0870306290908175,,,
260211-2,PMBTA-4,GOX,13.325504592301687,rea50,50.0,26.45298151807508,32.773333333333326,32.51666666666666,32.51666666666666,1.0078933880061507,0.7,1,8.669523809523804,9.239047619047614,0.9383568704257292,-0.06362494345599481,same_run_gox,,260211-2,0,13.725580993734107,0.9708517692901263,-0.029581480129855692,0.9708517692901263,-0.029581480129855692,1.0,0.9708517692901263,-0.029581480129855692,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,1.0,1.0078933880061507,0.9708517692901263,1.0,1.0,1.0,1.0,1.0,1.0,0.9708517692901263,-0.029581480129855692,,-0.021719081941196528,0.9785150790015912,0.9708517692901263,-0.029581480129855692,,,True,7,t50__260211-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-2/extract/tidy.csv,0.9708517692901263,0.9708517692901263,-0.029581480129855692,-0.029581480129855692,,,
260211-2,PMBTA-5,GOX,13.92178020807794,rea50,50.0,27.253471405036475,30.349999999999987,32.51666666666666,32.51666666666666,0.9333675038441823,0.7,1,8.271428571428567,9.239047619047614,0.895268529017627,-0.1106315732860783,same_run_gox,,260211-2,0,13.725580993734107,1.0142944196266372,0.014193217685612436,1.0142944196266372,0.014193217685612436,0.8711748972323197,0.883627836781551,-0.12371930410539447,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,1.0,0.9333675038441823,1.0142944196266372,0.8711748972323197,1.0,0.8711748972323197,0.8711748972323197,1.0,0.8711748972323197,0.883627836781551,-0.12371930410539447,,-0.05476304320989098,0.946709450609998,0.883627836781551,-0.12371930410539447,,,True,7,t50__260211-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-2/extract/tidy.csv,0.883627836781551,0.883627836781551,-0.12371930410539447,-0.12371930410539447,,,
