run_id,polymer_id,reference_polymer_id,fog_native_soft,fog_native_soft_sem,log_fog_native_soft,native_activity_soft_penalty,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_native_soft
260216-1,PMBTA-5,GOX,1.4213254854172577,,0.3515898766632513,0.9849720358980294,0.9924575738529227,0.7,1,1.4430110029686187,21.053333333333327,21.213333333333328,21.213333333333328,0.9924575738529227,12.632594887455902,True,1
260216-1,PMBTA-4,GOX,1.4173185431243478,,0.3487667365203248,1.0,1.2773412947831553,0.7,1,1.4173185431243478,27.09666666666666,21.213333333333328,21.213333333333328,1.2773412947831553,12.407674608811318,True,2
260216-1,PMBTA-6,GOX,1.381095368453589,,0.322876929576167,1.0,1.2719987429289756,0.7,1,1.381095368453589,26.98333333333333,21.213333333333328,21.213333333333328,1.2719987429289756,12.090564974711596,True,3
260216-1,PMPC,GOX,1.3736517411797393,,0.31747269819377766,1.0,1.049968573224387,0.7,1,1.3736517411797393,22.273333333333326,21.213333333333328,21.213333333333328,1.049968573224387,12.025401003230913,True,4
260216-1,PMBTA-1,GOX,1.2919938946931626,,0.2561866798795567,1.0,1.2602137020741673,0.7,1,1.2919938946931626,26.733333333333327,21.213333333333328,21.213333333333328,1.2602137020741673,11.310541246843163,True,5
260216-1,PMBTA-3,GOX,1.2418527536751522,,0.21660442066588295,1.0,1.2027027027027026,0.7,1,1.2418527536751522,25.513333333333325,21.213333333333328,21.213333333333328,1.2027027027027026,10.871589138805012,True,6
260216-1,PMBTA-11,GOX,1.1486075182538045,,0.13855035500717358,1.0,1.4435889377749844,0.7,1,1.1486075182538045,30.623333333333328,21.213333333333328,21.213333333333328,1.4435889377749844,10.055289552842009,True,7
260216-1,PMTAC,GOX,1.0831671985111266,,0.07988934069292378,0.4922464406361842,0.7016027655562542,0.7,1,2.2004571472598777,14.883333333333336,21.213333333333328,21.213333333333328,0.7016027655562542,19.26352858803908,True,8
260216-1,PMBTA-2,GOX,1.0797197951912794,,0.07670155857647708,1.0,1.3114393463230676,0.7,1,1.0797197951912794,27.82,21.213333333333328,21.213333333333328,1.3114393463230676,9.452223674357466,True,9
260216-1,GOx with EtOH,GOX,1.0385422086213265,,0.0378180073418197,0.7929505110258408,0.8904776869893152,0.7,1,1.3097188212638433,18.89,21.213333333333328,21.213333333333328,0.8904776869893152,11.465711107860628,False,10
260216-1,GOx with DMSO,GOX,1.027217311910387,,0.026853507306855467,1.0,1.0377121307353865,0.7,1,1.027217311910387,22.01333333333333,21.213333333333328,21.213333333333328,1.0377121307353865,8.99259959629535,False,11
260216-1,PMBTA-7,GOX,1.0132812926267185,,0.013193869470782995,1.0,1.3054682589566309,0.7,1,1.0132812926267185,27.693333333333324,21.213333333333328,21.213333333333328,1.3054682589566309,8.870599080989379,True,12
260216-1,GOx,GOX,1.0,,0.0,1.0,1.0,0.7,1,1.0,21.213333333333328,21.213333333333328,21.213333333333328,1.0,8.754330259067764,True,13
260216-1,PMBTA-10,GOX,0.9947279913751678,,-0.005285954699782438,0.6007630238514724,0.7750890425309033,0.7,1,1.6557743267852916,16.442222222222224,21.213333333333328,21.213333333333328,0.7750890425309033,14.495195291164034,True,14
260216-1,PMBTA-8,GOX,0.9735814015036475,,-0.026773840301831723,1.0,1.3199245757385296,0.7,1,0.9735814015036475,28.0,21.213333333333328,21.213333333333328,1.3199245757385296,8.523053122848983,True,15
260216-1,PMBTA-9,GOX,0.9691170961212507,,-0.03136983216181206,1.0,1.405876807039598,0.7,1,0.9691170961212507,29.82333333333333,21.213333333333328,21.213333333333328,1.405876807039598,8.483971119154148,True,16
