run_id,polymer_id,reference_polymer_id,fog_native_constrained,fog_native_constrained_sem,fog,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,fog_constraint_reason,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_fog_native_constrained
260211-2,PMBTA-11,GOX,1.071524111959006,,1.071524111959006,1.0284982060481807,0.7,1,,33.443333333333335,32.51666666666666,32.51666666666666,1.0284982060481807,14.707290985432351,True,1
260211-2,PMBTA-5,GOX,1.0142944196266372,,1.0142944196266372,0.9333675038441823,0.7,1,,30.349999999999987,32.51666666666666,32.51666666666666,0.9333675038441823,13.92178020807794,True,2
260211-2,PMBTA-9,GOX,1.0039162085074396,,1.0039162085074396,0.9695540748334187,0.7,1,,31.526666666666657,32.51666666666666,32.51666666666666,0.9695540748334187,13.77933323079132,True,3
260211-2,GOx,GOX,1.0,,1.0,1.0,0.7,1,,32.51666666666666,32.51666666666666,32.51666666666666,1.0,13.725580993734107,True,4
260211-2,PMBTA-4,GOX,0.9708517692901263,,0.9708517692901263,1.0078933880061507,0.7,1,,32.773333333333326,32.51666666666666,32.51666666666666,1.0078933880061507,13.325504592301687,True,5
260211-2,GOx with DMSO,GOX,0.9495204890832505,,0.9495204890832505,0.9399282419272168,0.7,1,,30.563333333333325,32.51666666666666,32.51666666666666,0.9399282419272168,13.032720378122177,True,6
260211-2,PMBTA-6,GOX,0.9243008269244841,,0.9243008269244841,1.0037929267042542,0.7,1,,32.63999999999999,32.51666666666666,32.51666666666666,1.0037929267042542,12.686565862527418,True,7
260211-2,PMBTA-3,GOX,0.9166490190771217,,0.9166490190771217,1.0016401845207585,0.7,1,,32.56999999999999,32.51666666666666,32.51666666666666,1.0016401845207585,12.581540354169954,True,8
260211-2,PMBTA-8,GOX,0.9056233207140945,,0.9056233207140945,0.9495643259866736,0.7,1,,30.87666666666666,32.51666666666666,32.51666666666666,0.9495643259866736,12.430206238275742,True,9
260211-2,PMBTA-7,GOX,0.8966662532539017,,0.8966662532539017,0.9555099948744236,0.7,1,,31.07,32.51666666666666,32.51666666666666,0.9555099948744236,12.307265283384528,True,10
260211-2,GOx with EtOH,GOX,0.8912660348826307,,0.8912660348826307,0.9034341363403383,0.7,1,,29.37666666666666,32.51666666666666,32.51666666666666,0.9034341363403383,12.233144148745795,True,11
260211-2,PMBTA-1,GOX,0.863715118929397,,0.863715118929397,0.940953357252691,0.7,1,,30.59666666666666,32.51666666666666,32.51666666666666,0.940953357252691,11.854991820378126,True,12
260211-2,PMBTA-2,GOX,0.8485762107969449,,0.8485762107969449,0.9555099948744236,0.7,1,,31.07,32.51666666666666,32.51666666666666,0.9555099948744236,11.647201510649454,True,13
260211-2,PMPC,GOX,0.8240529780670256,,0.8240529780670256,1.0996412096360841,0.7,1,,35.75666666666666,32.51666666666666,32.51666666666666,1.0996412096360841,11.310605893586755,True,14
