run_id,polymer_id,native_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,fog,fog_native_constrained,t50_min
260211-group_mean,PMBTA-11,1.0286206326553948,1.0286206326553948,0.6999999999999998,1,1.2458051816687643,1.2458051816687643,15.425396051092571
260211-group_mean,PMPC,1.083120874242321,1.083120874242321,0.6999999999999998,1,1.0190082864620633,1.0190082864620633,12.84105879547801
260211-group_mean,PMBTA-3,0.9024517696663239,0.9024517696663239,0.7,1,1.0186735616424445,1.0186735616424445,12.825078632835545
260211-group_mean,GOx with DMSO,0.9544268106331157,0.9544268106331157,0.7,1,1.0053277211610854,1.0053277211610854,12.703381539064281
260211-group_mean,PMBTA-5,0.9418448410927418,0.9418448410927418,0.7,1,1.0005152096847643,1.0005152096847643,12.714123166988928
260211-group_mean,PMBTA-9,1.0425400886004006,1.0425400886004006,0.6999999999999998,1,0.9843860003535054,0.9843860003535054,13.408187844325978
260211-group_mean,PMBTA-4,1.0279022126062762,1.0279022126062762,0.7,1,0.9734637797013306,0.9734637797013306,12.353830263391995
260211-group_mean,PMBTA-10,0.7082295199156651,0.7082295199156651,0.6999999999999998,1,1.2837735093214342,0.9718831422208448,16.203575540723687
260211-group_mean,GOx with EtOH,0.8899315765883775,0.8899315765883775,0.7,1,0.9218495737066162,0.9218495737066162,11.669799761096783
260211-group_mean,PMBTA-6,1.1278439883631306,1.1278439883631306,0.6999999999999998,1,0.9209386083739723,0.9209386083739723,11.832513502697244
260211-group_mean,PMBTA-2,0.9733900005550666,0.9733900005550666,0.7,1,0.8722838433583413,0.8722838433583413,11.047741543464552
260211-group_mean,PMBTA-1,0.9570179382397315,0.9570179382397315,0.7,1,0.8575650185277828,0.8575650185277828,10.891729969277463
260211-group_mean,PMBTA-7,1.0747271500873132,1.0747271500873132,0.6999999999999998,1,0.8557558472344506,0.8557558472344506,11.223012150719283
260211-group_mean,PMBTA-8,1.0236787068074602,1.0236787068074602,0.6999999999999998,1,0.8459427226366139,0.8459427226366139,11.96036137987889
260211-group_mean,PMTAC,0.6033367696264135,0.6033367696264135,0.6999999999999998,0,1.145323799751869,,10.62894011273893
