run_id,polymer_id,reference_polymer_id,fog_native_constrained,fog_native_constrained_sem,fog,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,fog_constraint_reason,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_fog_native_constrained
260211-group_mean,PMBTA-11,GOX,1.2458051816687643,0.17428106970975832,1.2458051816687643,1.0286206326553948,0.6999999999999998,1,nan,30.53,30.04536507936508,32.294999999999995,0.9453475770243074,15.425396051092571,True,1
260211-group_mean,PMPC,GOX,1.0190082864620633,0.1949553083950377,1.0190082864620633,1.083120874242321,0.6999999999999998,1,nan,32.151111111111106,30.04536507936508,32.294999999999995,0.9955445459393439,12.84105879547801,True,2
260211-group_mean,PMBTA-3,GOX,1.0186735616424445,0.10202454256532294,1.0186735616424445,0.9024517696663239,0.7,1,nan,29.16666666666666,32.294999999999995,32.294999999999995,0.9031325798627238,12.825078632835545,True,3
260211-group_mean,GOx with DMSO,GOX,1.0053277211610854,0.055807232077835056,1.0053277211610854,0.9544268106331157,0.7,1,nan,30.819999999999993,32.294999999999995,32.294999999999995,0.9543272952469422,12.703381539064281,True,4
260211-group_mean,PMBTA-5,GOX,1.0005152096847643,0.013779209941872926,1.0005152096847643,0.9418448410927418,0.7,1,nan,30.414999999999992,32.294999999999995,32.294999999999995,0.9417866542808483,12.714123166988928,True,5
260211-group_mean,GOx,GOX,1.0,0.0,1.0,1.0,0.7,1,nan,32.294999999999995,32.294999999999995,32.294999999999995,1.0,12.693360238367362,True,6
260211-group_mean,PMBTA-9,GOX,0.9843860003535054,0.01953020815393408,0.9843860003535054,1.0425400886004006,0.6999999999999998,1,nan,31.12444444444444,30.04536507936508,32.294999999999995,0.963754279128176,13.408187844325978,True,7
260211-group_mean,PMBTA-4,GOX,0.9734637797013306,0.002612010411204124,0.9734637797013306,1.0279022126062762,0.7,1,nan,33.19166666666666,32.294999999999995,32.294999999999995,1.0277648758837798,12.353830263391995,True,8
260211-group_mean,PMBTA-10,GOX,0.9718831422208448,,1.2837735093214342,0.7082295199156651,0.6999999999999998,1,nan;native_activity_below_threshold,21.059040404040406,30.04536507936508,32.294999999999995,0.6520836167840349,16.203575540723687,True,9
260211-group_mean,GOx with EtOH,GOX,0.9218495737066162,0.030583538823985568,0.9218495737066162,0.8899315765883775,0.7,1,nan,28.743333333333332,32.294999999999995,32.294999999999995,0.8900242555607164,11.669799761096783,True,10
260211-group_mean,PMBTA-6,GOX,0.9209386083739723,0.0033622185505117197,0.9209386083739723,1.1278439883631306,0.6999999999999998,1,nan,33.48222222222222,30.04536507936508,32.294999999999995,1.0367617966317457,11.832513502697244,True,11
260211-group_mean,PMBTA-2,GOX,0.8722838433583413,0.023707632561396404,0.8722838433583413,0.9733900005550666,0.7,1,nan,31.431666666666665,32.294999999999995,32.294999999999995,0.9732672756360635,11.047741543464552,True,12
260211-group_mean,PMBTA-1,GOX,0.8575650185277828,0.0061501004016142335,0.8575650185277828,0.9570179382397315,0.7,1,nan,30.90333333333333,32.294999999999995,32.294999999999995,0.9569076740465501,10.891729969277463,True,13
260211-group_mean,PMBTA-7,GOX,0.8557558472344506,0.040910406019451,0.8557558472344506,1.0747271500873132,0.6999999999999998,1,nan,31.88444444444444,30.04536507936508,32.294999999999995,0.9872873337805991,11.223012150719283,True,14
260211-group_mean,PMBTA-8,GOX,0.8459427226366139,0.059680598077480544,0.8459427226366139,1.0236787068074602,0.6999999999999998,1,nan,30.71555555555555,30.04536507936508,32.294999999999995,0.9510932204847672,11.96036137987889,True,15
