run_id,polymer_id,t50_min,t50_censored,gox_t50_same_run_min,fog,log_fog,fog_missing_reason,n_points,input_t50_file,input_tidy
260203-2,GOx,4.769212454214536,0,4.769212454214536,1.0,0.0,,7,t50__260203-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260203-2/extract/tidy.csv
260203-2,PMBTA-1,8.626548963124423,0,4.769212454214536,1.8087994707598258,0.5926633493897104,,7,t50__260203-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260203-2/extract/tidy.csv
260203-2,PMBTA-2,,1,4.769212454214536,,,,7,t50__260203-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260203-2/extract/tidy.csv
260203-2,PMBTA-3,40.0443723110002,0,4.769212454214536,8.396432890217154,2.127806959730876,,7,t50__260203-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260203-2/extract/tidy.csv
260203-2,PMBTA-4,,1,4.769212454214536,,,,7,t50__260203-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260203-2/extract/tidy.csv
260203-2,PMBTA-5,,1,4.769212454214536,,,,7,t50__260203-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260203-2/extract/tidy.csv
260203-2,PMPC,,1,4.769212454214536,,,,7,t50__260203-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260203-2/extract/tidy.csv
260203-2,PMTAC,,1,4.769212454214536,,,,7,t50__260203-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260203-2/extract/tidy.csv
