run_id,polymer_id,reference_polymer_id,t50_min,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,abs_activity_at_20,gox_abs_activity_at_20_ref,functional_activity_at_20_rel,log_functional_activity_at_20_rel,functional_reference_source,functional_reference_round_id,functional_reference_run_id,t50_censored,gox_t50_same_run_min,fog,log_fog,fog_native_constrained,log_fog_native_constrained,native_activity_soft_penalty,fog_native_soft,log_fog_native_soft,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,solvent_control_fog,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_activity_bonus_penalty_sem,objective_loglinear_main,objective_loglinear_main_exp,fog_solvent_balanced,log_fog_solvent_balanced,fog_constraint_reason,fog_missing_reason,use_for_bo,n_points,input_t50_file,input_tidy,fog_abs_bonus_penalty,fog_abs_modulated,log_fog_abs_bonus_penalty,log_fog_abs_modulated,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem
Organic_Concentration,GOx with DMSO (high C),GOX,6.378765728021562,rea50,50.0,5.513761055365897,16.576825396825388,,,,0.7,0,0.92011544011544,,,,missing_gox_reference,,,0,,,,,,,,,DMSO,DMSO,GOx with DMSO (high C),16.576825396825388,6.378765728021562,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,missing_gox_abs_activity_at_0,no_bare_gox_in_run,False,7,t50__Organic_Concentration.csv,/home/shunya/research/gox_plate_pipeline/data/processed/Organic_Concentration/extract/tidy.csv,1.0,1.0,0.0,0.0,,,
Organic_Concentration,GOx with EtOH (high C),GOX,4.522441169579566,rea50,50.0,2.044179725900653,16.37269841269841,,,,0.7,0,0.3366666666666664,,,,missing_gox_reference,,,0,,,,,,,,,ETOH,ETOH,GOx with EtOH (high C),16.37269841269841,4.522441169579566,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,missing_gox_abs_activity_at_0,no_bare_gox_in_run,False,7,t50__Organic_Concentration.csv,/home/shunya/research/gox_plate_pipeline/data/processed/Organic_Concentration/extract/tidy.csv,1.0,1.0,0.0,0.0,,,
Organic_Concentration,GOx (heat time low C),GOX,8.357984957359415,rea50,50.0,13.671279380879778,16.55190476190476,,,,0.7,0,2.262857142857144,,,,missing_gox_reference,,,0,,,,,,,,,PBS,PBS,,,,,,,,,,,,,,,,,,,,missing_gox_abs_activity_at_0,no_bare_gox_in_run,False,7,t50__Organic_Concentration.csv,/home/shunya/research/gox_plate_pipeline/data/processed/Organic_Concentration/extract/tidy.csv,,,,,,,
