run_id,polymer_id,reference_polymer_id,t50_min,t50_sem_min,t50_activity_adjusted_min,t50_activity_adjusted_sem_min,t50_censored,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,activity_weight,use_for_bo,rank_t50
260216-3,PMBTA-10,GOX,16.942124729062243,,12.291800647947067,,0,rea50,50.0,40.76078029739418,15.164688644688642,20.90190476190476,20.90190476190476,0.7255170673405511,0.7255170673405511,True,1
260216-3,PMTAC,GOX,14.724683538460368,,12.102941243763018,,0,rea50,50.0,44.556519413208754,17.180303030303026,20.90190476190476,20.90190476190476,0.821949158509964,0.821949158509964,True,2
260216-3,PMBTA-6,GOX,11.900653610435423,,11.900653610435423,,0,rea50,50.0,22.34813621721125,28.97333333333333,20.90190476190476,20.90190476190476,1.3861575613979131,1.0,True,3
260216-3,PMPC,GOX,11.81743010034023,,11.81743010034023,,0,rea50,50.0,26.25159371015724,22.409523809523805,20.90190476190476,20.90190476190476,1.0721283091083063,1.0,True,4
260216-3,PMBTA-4,GOX,11.81517501828038,,11.81517501828038,,0,rea50,50.0,25.170699370235333,28.733333333333324,20.90190476190476,20.90190476190476,1.3746753542625412,1.0,True,5
260216-3,PMBTA-1,GOX,11.763109449075174,,11.763109449075174,,0,rea50,50.0,21.89451600312257,26.026666666666664,20.90190476190476,20.90190476190476,1.2451815737914065,1.0,True,6
260216-3,PMBTA-5,GOX,11.627740693607851,,11.627740693607851,,0,rea50,50.0,29.963638174935248,22.306666666666665,20.90190476190476,20.90190476190476,1.0672073631931471,1.0,True,7
260216-3,PMBTA-3,GOX,11.51020124103392,,11.51020124103392,,0,rea50,50.0,18.95368136474857,25.3,20.90190476190476,20.90190476190476,1.2104160021870873,1.0,True,8
260216-3,PMBTA-11,GOX,10.29272937171693,,10.29272937171693,,0,rea50,50.0,21.072365954255737,29.63333333333332,20.90190476190476,20.90190476190476,1.4177336310201845,1.0,True,9
260216-3,GOx with EtOH,GOX,9.890485936520127,,9.328070734042468,,0,rea50,50.0,18.84083113369553,19.713333333333324,20.90190476190476,20.90190476190476,0.9431357360914928,0.9431357360914928,False,10
260216-3,PMBTA-2,GOX,9.21921242421216,,9.21921242421216,,0,rea50,50.0,14.153832658549096,28.623333333333324,20.90190476190476,20.90190476190476,1.3694126759921625,1.0,True,11
260216-3,GOx,GOX,8.95166270843128,,8.95166270843128,,0,rea50,50.0,18.567457966920305,20.90190476190476,20.90190476190476,20.90190476190476,1.0,1.0,True,12
260216-3,PMBTA-7,GOX,8.862176931843557,,8.862176931843557,,0,rea50,50.0,15.608034571062744,27.04761904761904,20.90190476190476,20.90190476190476,1.2940265184307649,1.0,True,13
260216-3,GOx with DMSO,GOX,8.849273361406306,,8.849273361406306,,0,rea50,50.0,17.675667971796532,21.869523809523805,20.90190476190476,20.90190476190476,1.0462933430537202,1.0,False,14
260216-3,PMBTA-8,GOX,8.581061459705873,,8.581061459705873,,0,rea50,50.0,13.406095026835462,27.16571428571428,20.90190476190476,20.90190476190476,1.2996764933703921,1.0,True,15
260216-3,PMBTA-9,GOX,8.54226587736032,,8.54226587736032,,0,rea50,50.0,14.568254016506826,28.48095238095237,20.90190476190476,20.90190476190476,1.3626008110447894,1.0,True,16
