run_id,polymer_id,reference_polymer_id,fog_native_soft,fog_native_soft_sem,log_fog_native_soft,native_activity_soft_penalty,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_native_soft
260209-group_mean,PMBTA-11,GOX,1.11197238733863,0.29869889341271455,0.10613536399007412,0.9527205587332338,0.9760740539186736,0.7,1,1.1671548148568793,23.691428571428567,24.171666666666667,24.171666666666667,0.9801321893992374,12.272611311182118,True,1
260209-group_mean,PMBTA-4,GOX,1.0075293602983615,0.23695384967646438,0.007501156149435264,0.914372361089425,0.9562281950922724,0.7,1,1.101880812646114,23.16642857142856,24.171666666666667,24.171666666666667,0.9584125451876947,11.648480217399651,True,2
260209-group_mean,GOx,GOX,1.0,0.0,0.0,1.0,1.0,0.7,1,1.0,24.171666666666667,24.171666666666667,24.171666666666667,1.0,10.968636004540528,True,3
260209-group_mean,GOx with DMSO,GOX,0.9665897315317276,0.0004919255341284123,-0.03398114291360656,1.0,1.039944231023553,0.7,1,0.9665897315317276,25.111666666666665,24.171666666666667,24.171666666666667,1.0388885058263806,10.603001708849243,True,4
260209-group_mean,PMBTA-7,GOX,0.9546784348135402,0.15599043940935725,-0.04638071267619654,1.0,1.0977658719400039,0.7,1,0.9546784348135402,26.556666666666665,24.171666666666667,24.171666666666667,1.0986692408467214,10.208079124748005,True,5
260209-group_mean,PMBTA-9,GOX,0.933397602365296,0.11787507527472517,-0.06892401418056732,1.0,1.078641303143724,0.7,1,0.933397602365296,26.06166666666666,24.171666666666667,24.171666666666667,1.0781907191615525,10.039027739904,True,6
260209-group_mean,PMBTA-8,GOX,0.9052029449203566,0.03942990014150382,-0.09959611189137363,1.0,1.049010158626324,0.7,1,0.9052029449203566,25.328333333333326,24.171666666666667,24.171666666666667,1.0478521685168583,9.86225126680394,True,7
260209-group_mean,PMBTA-5,GOX,0.8994773350141745,0.0959848994715583,-0.1059414232250998,1.0,1.043431861989228,0.7,1,0.8994773350141745,25.189999999999998,24.171666666666667,24.171666666666667,1.0421292146452457,9.703937430891173,True,8
260209-group_mean,PMBTA-2,GOX,0.865775420500063,0.012700075135480807,-0.14412973372805876,0.9543763091999807,0.9769218541930469,0.7,1,0.9071635707573371,23.519047619047612,24.171666666666667,24.171666666666667,0.973000659961978,9.92787342546291,True,9
260209-group_mean,PMBTA-3,GOX,0.8483957550032317,0.05908682807843902,-0.16440805983638607,0.769307907119502,0.8771019935671689,0.7,1,1.102803893150996,21.085476190476186,24.171666666666667,24.171666666666667,0.8723219826439848,12.225965270003933,True,10
260209-group_mean,PMBTA-6,GOX,0.7953138678556819,0.03551704908059799,-0.2290184399075492,1.0,1.1229947245287966,0.7,1,0.7953138678556819,27.079047619047614,24.171666666666667,24.171666666666667,1.1202805330916754,8.663526114704514,True,11
260209-group_mean,PMBTA-1,GOX,0.7623332213813321,0.1547491285959215,-0.2713715204818724,1.0,1.1123181338423456,0.7,1,0.7623332213813321,26.863333333333326,24.171666666666667,24.171666666666667,1.1113562711163205,8.100410852698777,True,12
260209-group_mean,PMPC,GOX,0.5312616156215695,0.06221760875119622,-0.6325006942831146,0.4149419467499681,0.6441598766998516,0.7,0,1.280327573007923,15.55666666666666,24.171666666666667,24.171666666666667,0.6435909811763081,13.79021920441075,True,13
260209-group_mean,PMTAC,GOX,0.4438528215890014,0.14612275328924837,-0.8122622544101701,0.6810644899651119,0.8252663145707039,0.7,1,0.6517045421230787,19.950404040404045,24.171666666666667,24.171666666666667,0.8253631954935136,6.7859708014842335,True,14
260209-group_mean,PMBTA-10,GOX,0.3849340418131435,0.10685082971705188,-0.9546832793371556,0.36588048855620814,0.6048805572641661,0.7,0,1.0520758932298415,14.596666666666664,24.171666666666667,24.171666666666667,0.603875060332345,11.046636185742866,True,15
