run_id,polymer_id,reference_polymer_id,t50_min,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,abs_activity_at_20,gox_abs_activity_at_20_ref,functional_activity_at_20_rel,log_functional_activity_at_20_rel,functional_reference_source,functional_reference_round_id,functional_reference_run_id,t50_censored,gox_t50_same_run_min,fog,log_fog,fog_native_constrained,log_fog_native_constrained,native_activity_soft_penalty,fog_native_soft,log_fog_native_soft,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,solvent_control_fog,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_activity_bonus_penalty_sem,objective_loglinear_main,objective_loglinear_main_exp,fog_solvent_balanced,log_fog_solvent_balanced,fog_constraint_reason,fog_missing_reason,use_for_bo,n_points,input_t50_file,input_tidy,fog_abs_bonus_penalty,fog_abs_modulated,log_fog_abs_bonus_penalty,log_fog_abs_modulated,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem
260211-plate7,PMBTA-5,GOX,12.887016751452675,rea50,50.0,25.366811324653867,32.26,,,,0.7,0,8.183333333333337,,,,missing_gox_reference,,,0,,,,,,,,,DMSO,PBS,,,,,,,,,,,,,,,,,,,,missing_gox_abs_activity_at_0,no_bare_gox_in_run,True,7,t50__260211-plate7.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-plate7/extract/tidy.csv,,,,,,,
260211-plate7,PMBTA-11,GOX,15.102971932990224,rea50,50.0,39.2265350939737,33.393333333333324,,,,0.7,0,13.099047619047615,,,,missing_gox_reference,,,0,,,,,,,,,DMSO,PBS,,,,,,,,,,,,,,,,,,,,missing_gox_abs_activity_at_0,no_bare_gox_in_run,True,7,t50__260211-plate7.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260211-plate7/extract/tidy.csv,,,,,,,
