plate_id,time_s,well,signal,source_file,row,polymer_id,sample_name,use_for_bo,include_in_all_polymers,all_polymers_pair,run_id
plate1,6.0,A1,445,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,36.0,A1,1232,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,66.0,A1,2078,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,96.0,A1,2905,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,126.0,A1,3654,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,156.0,A1,4363,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,186.0,A1,5020,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,216.0,A1,5656,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,246.0,A1,6294,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,276.0,A1,6747,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,306.0,A1,7279,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,336.0,A1,7710,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,366.0,A1,8075,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,396.0,A1,8396,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,426.0,A1,8694,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,456.0,A1,8860,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,486.0,A1,9113,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,516.0,A1,9281,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,546.0,A1,9407,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,576.0,A1,9423,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,606.0,A1,9416,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
plate1,6.0,A2,753,1-plate3.csv,A,PMBTA-1,,True,True,False,260216-2
