run_id,polymer_id,reference_polymer_id,fog_activity_bonus_penalty,fog_abs_bonus_penalty,fog_abs_modulated,fog_solvent_balanced,fog_activity_bonus_penalty_sem,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem,log_fog_activity_bonus_penalty,log_fog_abs_bonus_penalty,log_fog_abs_modulated,log_fog_solvent_balanced,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,abs0_vs_solvent_control,fog_vs_solvent_control,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_fog_activity_bonus_penalty,rank_objective_solvent_balanced,rank_objective_abs_bonus_penalty,rank_objective_abs_modulated
260211-2,PMBTA-11,GOX,1.071524111959006,1.071524111959006,1.071524111959006,1.071524111959006,,,,,0.06908203867317866,0.06908203867317866,0.06908203867317866,0.06908203867317866,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,1.0284982060481807,1.071524111959006,1.0,1.0,1.0,1.0,1.0,1.0,1.071524111959006,33.443333333333335,32.51666666666666,32.51666666666666,1.0284982060481807,14.707290985432351,True,1,1,1,1
260211-2,GOx,GOX,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,PBS,PBS,GOx,32.51666666666666,13.725580993734107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.51666666666666,32.51666666666666,32.51666666666666,1.0,13.725580993734107,True,2,2,2,2
260211-2,GOx with EtOH,GOX,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,ETOH,ETOH,GOx with EtOH,29.37666666666666,12.233144148745795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8912660348826307,29.37666666666666,32.51666666666666,32.51666666666666,0.9034341363403383,12.233144148745795,True,3,3,3,3
260211-2,PMPC,GOX,0.9786870761602672,0.9786870761602672,0.9786870761602672,0.9786870761602672,,,,,-0.02154332374609627,-0.02154332374609627,-0.02154332374609627,-0.02154332374609627,ETOH,ETOH,GOx with EtOH,29.37666666666666,12.233144148745795,1.2171791671394532,0.9245869872911108,1.0,1.0585127084988086,1.0585127084988086,1.0,1.0585127084988086,1.0585127084988086,0.8240529780670256,35.75666666666666,32.51666666666666,32.51666666666666,1.0996412096360841,11.310605893586755,True,4,4,4,4
260211-2,PMBTA-4,GOX,0.9708517692901263,0.9708517692901263,0.9708517692901263,0.9708517692901263,,,,,-0.029581480129855692,-0.029581480129855692,-0.029581480129855692,-0.029581480129855692,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,1.0078933880061507,0.9708517692901263,1.0,1.0,1.0,1.0,1.0,1.0,0.9708517692901263,32.773333333333326,32.51666666666666,32.51666666666666,1.0078933880061507,13.325504592301687,True,5,5,5,5
260211-2,PMBTA-1,GOX,0.9690878874825947,0.9690878874825947,0.9690878874825947,0.9690878874825947,,,,,-0.03139997204784618,-0.03139997204784618,-0.03139997204784618,-0.03139997204784618,ETOH,ETOH,GOx with EtOH,29.37666666666666,12.233144148745795,1.0415295586066038,0.9690878874825947,1.0,1.0,1.0,1.0,1.0,1.0,0.863715118929397,30.59666666666666,32.51666666666666,32.51666666666666,0.940953357252691,11.854991820378126,True,6,6,6,6
260211-2,PMBTA-9,GOX,0.9437164774977653,0.9437164774977653,0.9437164774977653,0.9437164774977653,,,,,-0.057929499581940824,-0.057929499581940824,-0.057929499581940824,-0.057929499581940824,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,0.9695540748334187,1.0039162085074396,0.9400351040260865,1.0,0.9400351040260865,0.9400351040260865,1.0,0.9400351040260865,1.0039162085074396,31.526666666666657,32.51666666666666,32.51666666666666,0.9695540748334187,13.77933323079132,True,7,7,7,7
260211-2,PMBTA-6,GOX,0.9243008269244841,0.9243008269244841,0.9243008269244841,0.9243008269244841,,,,,-0.07871769006235804,-0.07871769006235804,-0.07871769006235804,-0.07871769006235804,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,1.0037929267042542,0.9243008269244841,1.0,1.0,1.0,1.0,1.0,1.0,0.9243008269244841,32.63999999999999,32.51666666666666,32.51666666666666,1.0037929267042542,12.686565862527418,True,8,8,8,8
260211-2,PMBTA-3,GOX,0.9166490190771217,0.9166490190771217,0.9166490190771217,0.9166490190771217,,,,,-0.0870306290908175,-0.0870306290908175,-0.0870306290908175,-0.0870306290908175,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,1.0016401845207585,0.9166490190771217,1.0,1.0,1.0,1.0,1.0,1.0,0.9166490190771217,32.56999999999999,32.51666666666666,32.51666666666666,1.0016401845207585,12.581540354169954,True,9,9,9,9
260211-2,PMBTA-5,GOX,0.883627836781551,0.883627836781551,0.883627836781551,0.883627836781551,,,,,-0.12371930410539447,-0.12371930410539447,-0.12371930410539447,-0.12371930410539447,DMSO,PBS,GOx,32.51666666666666,13.725580993734107,0.9333675038441823,1.0142944196266372,0.8711748972323197,1.0,0.8711748972323197,0.8711748972323197,1.0,0.8711748972323197,1.0142944196266372,30.349999999999987,32.51666666666666,32.51666666666666,0.9333675038441823,13.92178020807794,True,10,10,10,10
