run_id,polymer_id,native_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,native_activity_soft_penalty,fog,fog_native_constrained,fog_native_soft,log_fog_native_soft,solvent_group,solvent_control_polymer_id,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,objective_loglinear_main,objective_loglinear_main_exp,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_solvent_balanced,log_fog_solvent_balanced,t50_min,rank_objective_loglinear_main
260211-2,PMPC,1.0996412096360841,1.0996412096360841,0.7,1,1.0,0.8240529780670256,0.8240529780670256,0.8240529780670256,-0.1935204573687591,ETOH,GOx with EtOH,1.2171791671394532,0.9245869872911108,1.0,1.0585127084988086,1.0585127084988086,1.0,1.0585127084988086,1.0585127084988086,0.11812788209132324,1.1253880191389705,0.9786870761602672,-0.02154332374609627,0.9786870761602672,-0.02154332374609627,11.310605893586755,1.0
260211-2,PMBTA-11,1.0284982060481807,1.0284982060481807,0.7,1,1.0,1.071524111959006,1.071524111959006,1.071524111959006,0.06908203867317866,PBS,GOx,1.0284982060481807,1.071524111959006,1.0,1.0,1.0,1.0,1.0,1.0,0.09718172454158007,1.1020606268872075,1.071524111959006,0.06908203867317866,1.071524111959006,0.06908203867317866,14.707290985432351,2.0
260211-2,PMBTA-1,0.940953357252691,0.940953357252691,0.7,1,0.8853932205251104,0.863715118929397,0.863715118929397,0.7647275107651276,-0.2682357036864008,ETOH,GOx with EtOH,1.0415295586066038,0.9690878874825947,1.0,1.0,1.0,1.0,1.0,1.0,0.009290390071584241,1.009333679700753,0.9690878874825947,-0.03139997204784618,0.9690878874825947,-0.03139997204784618,11.854991820378126,3.0
260211-2,PMBTA-4,1.0078933880061507,1.0078933880061507,0.7,1,1.0,0.9708517692901263,0.9708517692901263,0.9708517692901263,-0.029581480129855692,PBS,GOx,1.0078933880061507,0.9708517692901263,1.0,1.0,1.0,1.0,1.0,1.0,-0.021719081941196528,0.9785150790015912,0.9708517692901263,-0.029581480129855692,0.9708517692901263,-0.029581480129855692,13.325504592301687,4.0
260211-2,PMBTA-9,0.9695540748334187,0.9695540748334187,0.7,1,0.9400351040260865,1.0039162085074396,1.0039162085074396,0.9437164774977653,-0.057929499581940824,PBS,GOx,0.9695540748334187,1.0039162085074396,0.9400351040260865,1.0,0.9400351040260865,0.9400351040260865,1.0,0.9400351040260865,-0.02701046972855032,0.9733510507497041,0.9437164774977653,-0.057929499581940824,0.9437164774977653,-0.057929499581940824,13.77933323079132,5.0
260211-2,PMBTA-5,0.9333675038441823,0.9333675038441823,0.7,1,0.8711748972323197,1.0142944196266372,1.0142944196266372,0.883627836781551,-0.12371930410539447,PBS,GOx,0.9333675038441823,1.0142944196266372,0.8711748972323197,1.0,0.8711748972323197,0.8711748972323197,1.0,0.8711748972323197,-0.05476304320989098,0.946709450609998,0.883627836781551,-0.12371930410539447,0.883627836781551,-0.12371930410539447,13.92178020807794,6.0
260211-2,PMBTA-6,1.0037929267042542,1.0037929267042542,0.7,1,1.0,0.9243008269244841,0.9243008269244841,0.9243008269244841,-0.07871769006235804,PBS,GOx,1.0037929267042542,0.9243008269244841,1.0,1.0,1.0,1.0,1.0,1.0,-0.0749319383674623,0.9278066322136903,0.9243008269244841,-0.07871769006235804,0.9243008269244841,-0.07871769006235804,12.686565862527418,7.0
260211-2,PMBTA-3,1.0016401845207585,1.0016401845207585,0.7,1,1.0,0.9166490190771217,0.9166490190771217,0.9166490190771217,-0.0870306290908175,PBS,GOx,1.0016401845207585,0.9166490190771217,1.0,1.0,1.0,1.0,1.0,1.0,-0.08539178820368595,0.9181524926091805,0.9166490190771217,-0.0870306290908175,0.9166490190771217,-0.0870306290908175,12.581540354169954,8.0
260211-2,PMBTA-10,0.5744917136511195,0.5744917136511195,0.7,0,0.3300407290537999,1.5956638764220237,,0.5266340690991371,-0.6412493376603164,PBS,GOx,0.5744917136511195,1.5956638764220237,0.3300407290537999,1.0,0.3300407290537999,0.3300407290537999,1.0,0.3300407290537999,-0.08697973227919076,0.9166956747768766,0.5266340690991371,-0.6412493376603164,0.5266340690991371,-0.6412493376603164,21.90141377460622,9.0
260211-2,PMBTA-7,0.9555099948744236,0.9555099948744236,0.7,1,0.912999350304921,0.8966662532539017,0.8966662532539017,0.8186557066611599,-0.20009166610170506,PBS,GOx,0.9555099948744236,0.8966662532539017,0.912999350304921,1.0,0.912999350304921,0.912999350304921,1.0,0.912999350304921,-0.15458161110565075,0.8567735670507042,0.8186557066611599,-0.20009166610170506,0.8186557066611599,-0.20009166610170506,12.307265283384528,10.0
260211-2,PMBTA-8,0.9495643259866736,0.9495643259866736,0.7,1,0.9016724091865258,0.9056233207140945,0.9056233207140945,0.8165755614037793,-0.20263582779923092,PBS,GOx,0.9495643259866736,0.9056233207140945,0.9016724091865258,1.0,0.9016724091865258,0.9016724091865258,1.0,0.9016724091865258,-0.15088382399604705,0.8599475981316922,0.8165755614037793,-0.20263582779923092,0.8165755614037793,-0.20263582779923092,12.430206238275742,11.0
260211-2,PMBTA-2,0.9555099948744236,0.9555099948744236,0.7,1,0.912999350304921,0.8485762107969449,0.8485762107969449,0.7747495291418224,-0.255215490069453,PBS,GOx,0.9555099948744236,0.8485762107969449,0.912999350304921,1.0,0.912999350304921,0.912999350304921,1.0,0.912999350304921,-0.20970543507339875,0.8108230508291466,0.7747495291418224,-0.255215490069453,0.7747495291418224,-0.255215490069453,11.647201510649454,12.0
260211-2,PMTAC,0.6745258841619681,0.6745258841619681,0.7,0,0.45498516840448483,0.6671356421291814,,0.30353682248277974,-1.192252349704345,PBS,GOx,0.6745258841619681,0.6671356421291814,0.45498516840448483,1.0,0.45498516840448483,0.45498516840448483,1.0,0.45498516840448483,-0.798507120966496,0.4500002588631485,0.30353682248277974,-1.192252349704345,0.30353682248277974,-1.192252349704345,9.156824289850892,13.0
