run_id	group_id	include_in_group_mean	notes
260209-1	260209	False
260209-2	260209	False
260209-3	260209	False
260211-1	260211	False
260211-2	260211	False
260211-3	260211	False
260216-1	260216	True
260216-2	260216	True
260216-3	260216	True
