run_id,polymer_id,heat_min,n,mean_abs_activity,std_abs_activity,sem_abs_activity,mean_REA_percent,std_REA_percent,sem_REA_percent,include_in_all_polymers,all_polymers_pair
260209-3,PMBTA-6,10.0,1,11.84666666666666,,,41.59644194756552,,,True,False
260209-3,PMBTA-6,15.0,1,7.836666666666665,,,27.51638576779026,,,True,False
260209-3,PMBTA-6,20.0,1,4.8386147186147195,,,16.989517972664046,,,True,False
260209-3,PMBTA-6,40.0,1,0.34173160173160155,,,1.1999002869789381,,,True,False
260209-3,PMBTA-6,60.0,1,0.12833333333333408,,,0.4506086142322124,,,True,False
260209-3,PMBTA-7,0.0,1,25.03333333333333,,,100.0,,,True,False
260209-3,PMBTA-7,5.0,1,17.957142857142852,,,71.73292752520447,,,True,False
260209-3,PMBTA-7,10.0,1,13.27714285714285,,,53.03785428951872,,,True,False
260209-3,PMBTA-7,15.0,1,9.319444444444448,,,37.228140257434546,,,True,False
260209-3,PMBTA-7,20.0,1,6.441601731601731,,,25.73209746312276,,,True,False
260209-3,PMBTA-7,40.0,1,0.484329004329004,,,1.9347363688242503,,,True,False
260209-3,PMBTA-7,60.0,1,0.3166666666666684,,,1.2649800266311655,,,True,False
260209-3,PMBTA-8,0.0,1,25.51666666666666,,,100.00000000000001,,,True,False
260209-3,PMBTA-8,5.0,1,16.56761904761904,,,64.92861808341885,,,True,False
260209-3,PMBTA-8,10.0,1,12.418095238095233,,,48.666604460203416,,,True,False
260209-3,PMBTA-8,15.0,1,7.579047619047616,,,29.702342073341416,,,True,False
260209-3,PMBTA-8,20.0,1,5.3487878787878795,,,20.961938127189608,,,True,False
260209-3,PMBTA-8,40.0,1,0.39727272727272706,,,1.5569146725253842,,,True,False
260209-3,PMBTA-8,60.0,1,0.14666666666666622,,,0.5747877204441526,,,True,False
260209-3,PMBTA-9,0.0,1,25.653333333333325,,,100.0,,,True,False
260209-3,PMBTA-9,5.0,1,18.732380952380947,,,73.02123552123552,,,True,False
260209-3,PMBTA-9,10.0,1,12.69619047619047,,,49.49138699138698,,,True,False
260209-3,PMBTA-9,15.0,1,9.249523809523806,,,36.05583605583605,,,True,False
260209-3,PMBTA-9,20.0,1,5.723809523809524,,,22.31214731214732,,,True,False
260209-3,PMBTA-9,40.0,1,0.32978354978354985,,,1.2855387855387863,,,True,False
260209-3,PMBTA-9,60.0,1,0.10991341991342013,,,0.42845667845667945,,,True,False
260209-3,PMBTA-10,0.0,1,14.979999999999997,,,100.0,,,True,False
260209-3,PMBTA-10,5.0,1,12.37428571428571,,,82.60537860003814,,,True,False
260209-3,PMBTA-10,10.0,1,9.599999999999994,,,64.08544726301733,,,True,False
260209-3,PMBTA-10,15.0,1,6.9821428571428585,,,46.60976540148772,,,True,False
260209-3,PMBTA-10,20.0,1,3.704761904761905,,,24.73138788225571,,,True,False
260209-3,PMBTA-10,40.0,1,0.7799134199134201,,,5.206364618914688,,,True,False
260209-3,PMBTA-10,60.0,1,0.046666666666666544,,,0.3115264797507781,,,True,False
260209-3,PMBTA-11,0.0,1,19.689523809523806,,,100.0,,,True,False
