plate_id,well,row,col,heat_min,polymer_id,sample_name,source_file,use_for_bo,include_in_all_polymers,all_polymers_pair,status,abs_activity,slope,intercept,r2,n,t_start,t_end,select_method,select_method_used,exclude_reason,dy,mono_frac,down_steps,pos_steps,pos_steps_eps,pos_eps,rmse,snr,start_idx_used,skip_indices,skip_count,run_id
plate1,D1,D,1,0.0,PMBTA-2,,1-plate-5.csv,True,True,False,ok,26.00666666666666,26.00666666666666,644.6599999999997,0.9994057208155331,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2333.0,1.0,0.0,5.0,5.0,202.93087500000001,21.270872102478524,109.68050528252881,0.0,,0,260209-3
plate1,D2,D,2,5.0,PMBTA-2,,1-plate-5.csv,True,True,False,ok,17.675238095238093,17.675238095238093,587.1390476190485,0.999472351515692,6.0,6.0,156.0,initial_positive,initial_positive,,2120.5,1.0,0.0,5.0,5.0,111.75097499999998,20.807355231889407,101.91107790335671,0.0,,0,260209-3
plate1,D3,D,3,10.0,PMBTA-2,,1-plate-5.csv,True,True,False,ok,11.760952380952375,11.760952380952375,588.5295238095246,0.9995187995866105,6.0,6.0,156.0,initial_positive,initial_positive,,1413.0,1.0,0.0,5.0,5.0,51.149699999999996,13.221315161630985,106.87287782841001,0.0,,0,260209-3
plate1,D4,D,4,15.0,PMBTA-2,,1-plate-5.csv,True,True,False,ok,7.90198412698413,7.90198412698413,507.0047619047614,0.9996917734694991,8.0,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1422.5,1.0,0.0,7.0,7.0,25.018875,9.537597905632383,149.14656856731193,0.0,,0,260209-3
plate1,D5,D,5,20.0,PMBTA-2,,1-plate-5.csv,True,True,False,ok,4.610822510822512,4.610822510822512,465.9930735930746,0.9990661903348818,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1032.0,1.0,0.0,8.0,8.0,10.563525,6.794514853818888,151.88722406277586,0.0,,0,260209-3
plate1,D6,D,6,40.0,PMBTA-2,,1-plate-5.csv,True,True,False,ok,0.4508658008658009,0.4508658008658009,245.13030303030314,0.9992566912222285,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,85.0,1.0,0.0,7.0,7.0,2.2239,2.0809510188510276,40.84670865866458,0.0,,0,260209-3
plate1,D7,D,7,60.0,PMBTA-2,,1-plate-5.csv,True,True,False,ok,0.11714285714285594,0.11714285714285594,230.67809523809544,0.996749752937301,6.0,6.0,156.0,initial_positive,initial_positive,,14.0,1.0,0.0,5.0,3.0,2.2239,0.34272484219898247,40.84909605657035,0.0,,0,260209-3
plate1,E1,E,1,0.0,PMBTA-3,,1-plate-5.csv,True,True,False,ok,24.34333333333333,24.34333333333333,627.7399999999999,0.9996917353066073,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2186.0,1.0,0.0,5.0,5.0,203.48684999999998,14.337886873594663,152.4631920499868,0.0,,0,260209-3
plate1,E2,E,2,5.0,PMBTA-3,,1-plate-5.csv,True,True,False,ok,17.615238095238087,17.615238095238087,632.4990476190484,0.9991740949398473,6.0,6.0,156.0,initial_positive,initial_positive,,2113.5,1.0,0.0,5.0,5.0,115.08682499999999,25.947627349708952,81.45253404156142,0.0,,0,260209-3
plate1,E3,E,3,10.0,PMBTA-3,,1-plate-5.csv,True,True,False,ok,11.742857142857138,11.742857142857138,640.4952380952388,0.999821425502385,6.0,6.0,156.0,initial_positive,initial_positive,,1409.0,1.0,0.0,5.0,5.0,57.8214,8.040571724124632,175.2362951719358,0.0,,0,260209-3
plate1,E4,E,4,15.0,PMBTA-3,,1-plate-5.csv,True,True,False,ok,8.542063492063495,8.542063492063495,571.5809523809519,0.9996619818140002,8.0,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1535.0,1.0,0.0,7.0,7.0,26.686799999999998,10.79710058082175,142.16779667000486,0.0,,0,260209-3
plate1,E5,E,5,20.0,PMBTA-3,,1-plate-5.csv,True,True,False,ok,5.209610389610391,5.209610389610391,494.097316017317,0.9990375203008741,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1947.5,1.0,0.0,13.0,13.0,8.8956,10.608473849966908,183.57965787943112,0.0,,0,260209-3
plate1,E6,E,6,40.0,PMBTA-3,,1-plate-5.csv,True,True,False,ok,0.4339393939393941,0.4339393939393941,262.40502164502175,0.9993032631321069,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,248.0,1.0,0.0,20.0,20.0,2.7798749999999997,2.081477837905761,119.14611603523068,0.0,,0,260209-3
plate1,E7,E,7,60.0,PMBTA-3,,1-plate-5.csv,True,True,False,ok,0.11548872180451158,0.11548872180451158,257.0281203007518,0.9963529358106568,20.0,36.0,606.0,full_range_outlier_skip,full_range_outlier_skip,,65.0,1.0,0.0,18.0,18.0,0.0,1.2087089987292328,53.7763846122462,1.0,0,1,260209-3
plate1,F1,F,1,0.0,PMBTA-4,,1-plate-5.csv,True,True,False,ok,20.702857142857134,20.702857142857134,758.7352380952386,0.9992068157368635,6.0,6.0,156.0,initial_positive,initial_positive,,2483.5,1.0,0.0,5.0,5.0,127.318275,29.88507086017126,83.10169353855382,0.0,,0,260209-3
plate1,F2,F,2,5.0,PMBTA-4,,1-plate-5.csv,True,True,False,ok,17.9047619047619,17.9047619047619,797.7142857142865,0.9985975445643649,6.0,6.0,156.0,initial_positive,initial_positive,,2155.5,1.0,0.0,5.0,5.0,108.97109999999998,34.37814920639472,62.69971041951817,0.0,,0,260209-3
plate1,F3,F,3,10.0,PMBTA-4,,1-plate-5.csv,True,True,False,ok,12.201111111111109,12.201111111111109,642.4377777777787,0.9990773974032451,9.0,6.0,246.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,2538.0,1.0,0.0,8.0,8.0,74.50065,28.719890298631597,88.37081108630971,0.0,,0,260209-3
plate1,F4,F,4,15.0,PMBTA-4,,1-plate-5.csv,True,True,False,ok,9.244047619047624,9.244047619047624,666.0357142857135,0.9997562479723833,8.0,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1663.0,1.0,0.0,7.0,7.0,33.35849999999999,9.921792392794394,167.6108443074832,0.0,,0,260209-3
plate1,F5,F,5,20.0,PMBTA-4,,1-plate-5.csv,True,True,False,ok,6.760439560439558,6.760439560439558,606.5582417582418,0.9991546765702083,13.0,6.0,366.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,2213.5,1.0,0.0,12.0,12.0,36.69435,22.07269171074446,100.28228677349853,0.0,,0,260209-3
plate1,F6,F,6,40.0,PMBTA-4,,1-plate-5.csv,True,True,False,ok,0.4502597402597402,0.4502597402597402,293.4109956709959,0.9997389097079862,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,255.5,1.0,0.0,20.0,20.0,1.6679249999999999,1.3218194889970816,193.29416923158317,0.0,,0,260209-3
plate1,F7,F,7,60.0,PMBTA-4,,1-plate-5.csv,True,True,False,ok,0.1296969696969703,0.1296969696969703,268.512727272727,0.9899982705943391,10.0,6.0,276.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,32.0,1.0,0.0,9.0,7.0,1.6679249999999999,1.1233068066286196,28.487319591708967,0.0,,0,260209-3
plate1,G1,G,1,0.0,PMBTA-5,,1-plate-5.csv,True,True,False,ok,25.499999999999996,25.499999999999996,892.0000000000001,0.9993920567777985,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2289.0,1.0,0.0,5.0,5.0,216.274275,21.095023109728864,108.50900651273628,0.0,,0,260209-3
plate1,G2,G,2,5.0,PMBTA-5,,1-plate-5.csv,True,True,False,ok,17.538095238095234,17.538095238095234,827.5809523809528,0.9988967660029745,6.0,6.0,156.0,initial_positive,initial_positive,,2105.0,1.0,0.0,5.0,5.0,106.191225,29.86211700040752,70.49064873636398,0.0,,0,260209-3
plate1,G3,G,3,10.0,PMBTA-5,,1-plate-5.csv,True,True,False,ok,12.518095238095231,12.518095238095231,931.7009523809535,0.9993061425449502,6.0,6.0,156.0,initial_positive,initial_positive,,1503.0,1.0,0.0,5.0,5.0,53.929575,16.900079834506677,88.93449112181574,0.0,,0,260209-3
plate1,G4,G,4,15.0,PMBTA-5,,1-plate-5.csv,True,True,False,ok,8.375793650793655,8.375793650793655,634.1619047619046,0.999811211919051,8.0,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1506.5,1.0,0.0,7.0,7.0,25.574849999999998,7.9114331071888495,190.42062033374262,0.0,,0,260209-3
plate1,G5,G,5,20.0,PMBTA-5,,1-plate-5.csv,True,True,False,ok,5.466147186147187,5.466147186147187,616.8827705627712,0.998581986883359,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1575.5,1.0,0.0,10.0,10.0,11.675474999999999,10.207718680545485,154.34398706564406,0.0,,0,260209-3
plate1,G6,G,6,40.0,PMBTA-5,,1-plate-5.csv,True,True,False,ok,0.4114718614718615,0.4114718614718615,291.6610389610391,0.9995575041085348,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,234.0,1.0,0.0,20.0,20.0,1.11195,1.5727070753436838,148.78803794324836,0.0,,0,260209-3
plate1,G7,G,7,60.0,PMBTA-5,,1-plate-5.csv,True,True,False,ok,0.10935064935064921,0.10935064935064921,274.01489177489185,0.9951189233475706,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,62.0,1.0,0.0,18.0,12.0,2.2239,1.3912291147773506,44.56490979192725,0.0,,0,260209-3
plate1,H1,H,1,0.0,PMPC,,1-plate-5.csv,True,True,False,ok,15.556666666666661,15.556666666666661,532.8599999999997,0.9990749988934021,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,1393.0,1.0,0.0,5.0,5.0,38.362275,15.876869968605325,87.73769658342033,0.0,,0,260209-3
plate1,H2,H,2,5.0,PMPC,,1-plate-5.csv,True,True,False,ok,13.923333333333332,13.923333333333332,673.6599999999997,0.9999171288528851,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,1256.0,1.0,0.0,5.0,5.0,60.601275,4.2514703338962905,295.4272054977823,0.0,,0,260209-3
plate1,H3,H,3,10.0,PMPC,,1-plate-5.csv,True,True,False,ok,10.638694638694638,10.638694638694638,1150.1165501165497,0.9988153982496555,12.0,6.0,336.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,3165.5,1.0,0.0,11.0,11.0,53.373599999999996,37.94290377875602,83.42798480732671,0.0,,0,260209-3
plate1,H4,H,4,15.0,PMPC,,1-plate-5.csv,True,True,False,ok,7.390476190476186,7.390476190476186,695.7047619047623,0.9996863473902974,6.0,6.0,156.0,initial_positive,initial_positive,,887.0,1.0,0.0,5.0,5.0,22.238999999999997,6.70702072340076,132.24947954985876,0.0,,0,260209-3
plate1,H5,H,5,20.0,PMPC,,1-plate-5.csv,True,True,False,ok,4.340259740259742,4.340259740259742,630.9281385281391,0.9990870050776794,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,979.0,1.0,0.0,8.0,8.0,8.339624999999998,4.5844611407031355,213.5474530054875,0.0,,0,260209-3
plate1,H6,H,6,40.0,PMPC,,1-plate-5.csv,True,True,False,ok,0.26095238095238027,0.26095238095238027,340.52952380952394,0.9973784430077053,6.0,6.0,156.0,initial_positive,initial_positive,,31.5,1.0,0.0,5.0,5.0,3.3358499999999998,0.685449684397963,45.95523306370882,0.0,,0,260209-3
plate1,H7,H,7,60.0,PMPC,,1-plate-5.csv,True,True,False,ok,0.08115050057442942,0.08115050057442942,325.39345150172346,0.9920438027614987,17.0,96.0,606.0,initial_positive_promote_long_ext_intskip1,initial_positive_promote_long_ext_intskip1,,42.0,1.0,0.0,14.0,6.0,2.2239,1.1559414581025262,36.334019950202766,0.0,9,1,260209-3
plate2,A1,A,1,0.0,PMTAC,,2-plate-6.csv,True,True,False,ok,19.278787878787874,19.278787878787874,-2565.490909090905,0.9889702582135864,11.0,186.0,486.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,4990.0,1.0,0.0,10.0,9.0,209.04659999999998,193.14881001424087,25.835002553896455,3.0,,0,260209-3
plate2,A2,A,2,5.0,PMTAC,,2-plate-6.csv,True,True,False,ok,9.514242424242425,9.514242424242425,357.7781818181808,0.9981710899131188,11.0,6.0,306.0,initial_positive_promote_long_ext_tangent,initial_positive_promote_long_ext_tangent,,2860.0,1.0,0.0,16.0,16.0,56.15347499999999,38.63573261516782,74.02473840698266,0.0,,0,260209-3
plate2,A3,A,3,10.0,PMTAC,,2-plate-6.csv,True,True,False,ok,8.148809523809524,8.148809523809524,108.9285714285717,0.9788290466602089,7.0,66.0,246.0,initial_positive_ext,initial_positive_ext,,1067.0,1.0,0.0,5.0,3.0,173.4642,59.481676516973224,17.938297345998837,2.0,,0,260209-3
plate2,A4,A,4,15.0,PMTAC,,2-plate-6.csv,True,True,False,ok,7.723333333333332,7.723333333333332,367.3599999999998,0.9831578137719292,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,667.0,1.0,0.0,3.0,3.0,65.04907499999999,33.90538305343271,19.672392402965368,0.0,,0,260209-3
plate2,A5,A,5,20.0,PMTAC,,2-plate-6.csv,True,True,False,excluded,,,,,,,,initial_positive,initial_positive,Final safety triggered: selected mono_frac 0.842105 < mono_min_frac 0.85,,,,,,,,,,,0,260209-3
plate2,A6,A,6,40.0,PMTAC,,2-plate-6.csv,True,True,False,ok,0.32560630200035356,0.32560630200035356,664.9181093998938,0.9110791476737913,20.0,6.0,606.0,initial_positive_ext_post_broad_overfit_ext,initial_positive_ext_post_broad_overfit_ext,,217.0,0.8947368421052632,2.0,13.0,13.0,0.0,18.727420817984864,11.58728701133221,0.0,14,1,260209-3
plate2,A7,A,7,60.0,PMTAC,,2-plate-6.csv,True,True,False,ok,0.38999999999999513,0.38999999999999513,575.2600000000006,0.6378844361602986,5.0,6.0,126.0,initial_positive,initial_positive,,33.5,1.0,0.0,3.0,2.0,5.003774999999999,12.466755792907787,2.687146564550108,0.0,,0,260209-3
plate2,B1,B,1,0.0,PMBTA-6,,2-plate-6.csv,True,True,False,ok,28.479999999999997,28.479999999999997,907.0199999999988,0.9987401634268693,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2568.0,1.0,0.0,5.0,5.0,263.53215,33.927127788835776,75.69164168518158,0.0,,0,260209-3
plate2,B2,B,2,5.0,PMBTA-6,,2-plate-6.csv,True,True,False,ok,17.32571428571428,17.32571428571428,666.2838095238101,0.9989054731253513,6.0,6.0,156.0,initial_positive,initial_positive,,2083.0,1.0,0.0,5.0,5.0,103.96732499999999,29.383722953417095,70.88958752102897,0.0,,0,260209-3
plate2,B3,B,3,10.0,PMBTA-6,,2-plate-6.csv,True,True,False,ok,11.84666666666666,11.84666666666666,544.9200000000008,0.9995969794259173,6.0,6.0,156.0,initial_positive,initial_positive,,1419.0,1.0,0.0,5.0,5.0,51.149699999999996,12.187425213445794,116.43148369307488,0.0,,0,260209-3
plate2,B4,B,4,15.0,PMBTA-6,,2-plate-6.csv,True,True,False,ok,7.836666666666665,7.836666666666665,508.1355555555562,0.9997505018869287,9.0,6.0,246.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1647.0,1.0,0.0,8.0,8.0,17.7912,9.58947468276329,171.75080538668578,0.0,,0,260209-3
plate2,B5,B,5,20.0,PMBTA-6,,2-plate-6.csv,True,True,False,ok,4.8386147186147195,4.8386147186147195,482.6696103896105,0.9991654890563163,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1074.0,1.0,0.0,8.0,8.0,8.8956,7.374798595282949,145.63109570026816,0.0,,0,260209-3
plate2,B6,B,6,40.0,PMBTA-6,,2-plate-6.csv,True,True,False,ok,0.34173160173160155,0.34173160173160155,397.09679653679666,0.9967019736698295,21.0,6.0,606.0,initial_positive_ext,initial_positive_ext,,51.0,1.0,0.0,5.0,5.0,2.7798749999999997,3.651483716701097,13.96692521637795,0.0,,0,260209-3
plate2,B7,B,7,60.0,PMBTA-6,,2-plate-6.csv,True,True,False,ok,0.12833333333333408,0.12833333333333408,363.42444444444436,0.9857327586206897,9.0,36.0,276.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,27.5,1.0,0.0,8.0,6.0,2.2239,1.1959293096083257,22.994670152354928,0.0,,0,260209-3
plate2,C1,C,1,0.0,PMBTA-7,,2-plate-6.csv,True,True,False,ok,25.03333333333333,25.03333333333333,644.2999999999995,0.9991124920726587,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2252.0,1.0,0.0,5.0,5.0,171.2403,25.0249875124844,89.99005489518979,0.0,,0,260209-3
plate2,C2,C,2,5.0,PMBTA-7,,2-plate-6.csv,True,True,False,ok,17.957142857142852,17.957142857142852,674.3047619047622,0.999149741975122,6.0,6.0,156.0,initial_positive,initial_positive,,2158.5,1.0,0.0,5.0,5.0,113.974875,26.838730601827212,80.42481710565575,0.0,,0,260209-3
plate2,C3,C,3,10.0,PMBTA-7,,2-plate-6.csv,True,True,False,ok,13.27714285714285,13.27714285714285,629.0514285714291,0.9987683715001523,6.0,6.0,156.0,initial_positive,initial_positive,,1594.0,1.0,0.0,5.0,5.0,58.93335,23.887833125433797,66.72853044601912,0.0,,0,260209-3
plate2,C4,C,4,15.0,PMBTA-7,,2-plate-6.csv,True,True,False,ok,9.319444444444448,9.319444444444448,565.6666666666658,0.9997723388737007,8.0,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1679.5,1.0,0.0,7.0,7.0,36.138374999999996,9.666846262699558,173.7381514465929,0.0,,0,260209-3
plate2,C5,C,5,20.0,PMBTA-7,,2-plate-6.csv,True,True,False,ok,6.441601731601731,6.441601731601731,651.869870129871,0.9982076447281006,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1674.5,1.0,0.0,9.0,9.0,11.119499999999999,7.71114895341923,217.15311299456695,0.0,,0,260209-3
plate2,C6,C,6,40.0,PMBTA-7,,2-plate-6.csv,True,True,False,ok,0.484329004329004,0.484329004329004,623.4619913419916,0.9990874508609684,21.0,6.0,606.0,initial_positive_ext,initial_positive_ext,,60.5,1.0,0.0,5.0,5.0,2.2239,2.8988229685813365,20.87053975206613,0.0,,0,260209-3
plate2,C7,C,7,60.0,PMBTA-7,,2-plate-6.csv,True,True,False,ok,0.3166666666666684,0.3166666666666684,392.0999999999995,0.9966869133075649,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,28.0,1.0,0.0,5.0,4.0,2.2239,0.6123724356957945,45.723808531878,0.0,,0,260209-3
plate2,D1,D,1,0.0,PMBTA-8,,2-plate-6.csv,True,True,False,ok,25.51666666666666,25.51666666666666,811.8999999999993,0.9992519127850015,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2294.0,1.0,0.0,5.0,5.0,249.0768,23.417408054693052,97.96131128782909,0.0,,0,260209-3
plate2,D2,D,2,5.0,PMBTA-8,,2-plate-6.csv,True,True,False,ok,16.56761904761904,16.56761904761904,764.6895238095242,0.9990283175665053,6.0,6.0,156.0,initial_positive,initial_positive,,1988.0,1.0,0.0,5.0,5.0,95.071725,26.47268733247865,75.09626714628627,0.0,,0,260209-3
plate2,D3,D,3,10.0,PMBTA-8,,2-plate-6.csv,True,True,False,ok,12.418095238095233,12.418095238095233,688.3009523809528,0.9993154882787223,6.0,6.0,156.0,initial_positive,initial_positive,,1491.5,1.0,0.0,5.0,5.0,55.5975,16.651707572479292,89.57039351717606,0.0,,0,260209-3
plate2,D4,D,4,15.0,PMBTA-8,,2-plate-6.csv,True,True,False,ok,7.579047619047616,7.579047619047616,507.43047619047644,0.9984875319717961,6.0,6.0,156.0,initial_positive,initial_positive,,912.5,1.0,0.0,5.0,5.0,19.459125,15.113013419009933,60.3784284907833,0.0,,0,260209-3
plate2,D5,D,5,20.0,PMBTA-8,,2-plate-6.csv,True,True,False,ok,5.3487878787878795,5.3487878787878795,540.1280519480528,0.9994237752082696,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,2128.5,1.0,0.0,14.0,14.0,12.787424999999999,12.437338177937502,171.13790503626882,0.0,,0,260209-3
