run_id,polymer_id,heat_min,n,mean_abs_activity,std_abs_activity,sem_abs_activity,mean_REA_percent,std_REA_percent,sem_REA_percent,include_in_all_polymers,all_polymers_pair
260211-3,PMPC,0.0,1,32.29666666666666,,,100.0,,,True,False
260211-3,PMPC,5.0,1,29.463333333333328,,,91.22716482609144,,,True,False
260211-3,PMPC,10.0,1,22.133333333333326,,,68.53132418206212,,,True,False
260211-3,PMPC,15.0,1,16.066666666666666,,,49.747135927340295,,,True,False
260211-3,PMPC,20.0,1,7.154365079365082,,,22.15202315831897,,,True,False
260211-3,PMPC,40.0,1,0.4790476190476182,,,1.4832726361263855,,,True,False
260211-3,PMPC,60.0,1,0.26000000000000206,,,0.8050366394880858,,,True,False
260211-3,PMTAC,0.0,1,18.416666666666668,,,100.0,,,True,False
260211-3,PMTAC,5.0,1,6.294047619047622,,,34.17582417582419,,,True,False
260211-3,PMTAC,10.0,1,12.506666666666666,,,67.90950226244343,,,True,False
260211-3,PMTAC,15.0,1,14.336666666666662,,,77.84615384615383,,,True,False
260211-3,PMTAC,20.0,1,5.033333333333336,,,27.33031674208146,,,True,False
260211-3,PMTAC,40.0,1,1.4411111111111101,,,7.825037707390642,,,True,False
260211-3,PMTAC,60.0,1,0.2435156518747847,,,1.3222569332567493,,,True,False
260211-3,PMBTA-6,0.0,1,33.34333333333333,,,100.0,,,True,False
260211-3,PMBTA-6,5.0,1,29.206666666666663,,,87.59372188343498,,,True,False
260211-3,PMBTA-6,10.0,1,22.53666666666666,,,67.58972308307507,,,True,False
260211-3,PMBTA-6,15.0,1,14.472380952380949,,,43.40412162065666,,,True,False
260211-3,PMBTA-6,20.0,1,6.622222222222226,,,19.860708454130442,,,True,False
260211-3,PMBTA-6,40.0,1,0.5019913419913422,,,1.505522369263248,,,True,False
260211-3,PMBTA-6,60.0,1,0.17999999999999655,,,0.5398380485854142,,,True,False
260211-3,PMBTA-7,0.0,1,32.01666666666666,,,100.0,,,True,False
260211-3,PMBTA-7,5.0,1,27.083333333333325,,,84.59135866736075,,,True,False
260211-3,PMBTA-7,10.0,1,21.913333333333327,,,68.44351900052055,,,True,False
260211-3,PMBTA-7,15.0,1,14.156190476190472,,,44.21506655759649,,,True,False
260211-3,PMBTA-7,20.0,1,5.463030303030304,,,17.063082674743274,,,True,False
260211-3,PMBTA-7,40.0,1,0.3956709956709958,,,1.2358282009505337,,,True,False
260211-3,PMBTA-7,60.0,1,0.1504761904761894,,,0.469993307057333,,,True,False
260211-3,PMBTA-8,0.0,1,26.506666666666664,,,100.0,,,True,False
260211-3,PMBTA-8,5.0,1,27.79,,,104.84154929577466,,,True,False
260211-3,PMBTA-8,10.0,1,20.27666666666666,,,76.49647887323943,,,True,False
260211-3,PMBTA-8,15.0,1,13.469523809523801,,,50.81560793331414,,,True,False
260211-3,PMBTA-8,20.0,1,5.636536796536797,,,21.264600590556327,,,True,False
260211-3,PMBTA-8,40.0,1,0.4774458874458876,,,1.8012294546499785,,,True,False
260211-3,PMBTA-8,60.0,1,0.1525108225108223,,,0.575367791162559,,,True,False
260211-3,PMBTA-9,0.0,1,28.84333333333333,,,100.0,,,True,False
260211-3,PMBTA-9,5.0,1,27.74333333333333,,,96.18629377094649,,,True,False
260211-3,PMBTA-9,10.0,1,22.586666666666655,,,78.30810123656532,,,True,False
260211-3,PMBTA-9,15.0,1,15.547619047619044,,,53.90368328077792,,,True,False
260211-3,PMBTA-9,20.0,1,8.970476190476187,,,31.100691750177468,,,True,False
260211-3,PMBTA-9,40.0,1,0.5672294372294374,,,1.9665876709676555,,,True,False
260211-3,PMBTA-9,60.0,1,0.17523809523809383,,,0.6075514685245367,,,True,False
260211-3,PMBTA-10,0.0,1,20.443232323232323,,,100.0,,,True,False
260211-3,PMBTA-10,5.0,1,20.45333333333333,,,100.04941004407375,,,True,False
260211-3,PMBTA-10,10.0,1,16.719047619047625,,,81.78279909311397,,,True,False
260211-3,PMBTA-10,15.0,1,8.435584415584417,,,41.26345717843238,,,True,False
260211-3,PMBTA-10,20.0,1,9.416190476190472,,,46.06018425711291,,,True,False
260211-3,PMBTA-10,40.0,1,2.2466666666666666,,,10.989782002885546,,,True,False
260211-3,PMBTA-10,60.0,1,0.3211255411255412,,,1.5708158868820572,,,True,False
260211-3,PMBTA-11,0.0,1,30.683333333333334,,,100.0,,,True,False
260211-3,PMBTA-11,5.0,1,28.48333333333333,,,92.82998370450841,,,True,False
260211-3,PMBTA-11,10.0,1,23.70666666666666,,,77.26235741444864,,,True,False
260211-3,PMBTA-11,15.0,1,18.64333333333333,,,60.76045627376425,,,True,False
260211-3,PMBTA-11,20.0,1,7.568253968253972,,,24.66568376399991,,,True,False
260211-3,PMBTA-11,40.0,1,0.7946753246753248,,,2.589925012521428,,,True,False
260211-3,PMBTA-11,60.0,1,0.1899999999999999,,,0.6192286800651816,,,True,False
