run_id,polymer_id,polymer_label,n_points,y0_REA_percent,t50_linear_min,t50_exp_min,fit_model,fit_k_per_min,fit_tau_min,fit_plateau,fit_r2,rea_connector
260205-R1,GOx,GOx,7,101.60720975128869,7.985073057322621,7.052557017469086,exp,0.09828310197890344,10.17468903468931,,0.987240383365611,exp
260205-R1,PMBTA-1,PMBTA-1,7,103.19066795568027,22.458721124088076,20.787794692220842,exp,0.03334394969848981,29.990448313484926,,0.9869611709485598,exp
260205-R1,PMBTA-2,PMBTA-2,7,100.83339637937914,21.632482902968047,20.138657582134467,exp,0.03441873807789723,29.05394142390632,,0.9806762269821727,exp
260205-R1,PMBTA-3,PMBTA-3,7,118.02784123216719,38.93645232852484,35.14800507795617,exp,0.019720811437877808,50.70785262310747,,0.8589899866213453,exp
260205-R1,PMBTA-4,PMBTA-4,7,117.67308062033311,27.919109528333014,29.7868691247377,exp,0.023270226140829735,42.97336836986766,,0.8865428071635552,exp
260205-R1,PMBTA-5,PMBTA-5,7,107.62336728882853,43.006994857264885,46.62872945450922,exp,0.014865238419935431,67.27103674697359,,0.8422238098893364,exp
260205-R1,PMPC,PMPC,7,105.89416058192869,12.579823274758617,12.153087681160812,exp,0.0570346564383331,17.533199329099457,,0.9810404160171856,exp
260205-R1,PMTAC,PMTAC,7,109.81141748734895,11.907721249715477,11.030241112975608,exp,0.06284061911797649,15.91327415349947,,0.9514853142893869,exp
