run_id,polymer_id,polymer_label,reference_polymer_id,n_points,abs_activity_at_0,native_activity_rel_at_0,native_0,native_activity_min_rel_threshold,native_activity_feasible,abs_activity_at_20,u_at_20,t_theta_min,t_theta_censor_flag,functional_activity_at_20_rel,gox_abs_activity_at_0_ref,gox_abs_activity_at_20_ref,functional_reference_source,functional_reference_round_id,functional_reference_run_id,y0_REA_percent,t50_definition,t50_target_rea_percent,t50_linear_min,t50_exp_min,rea_at_20_percent,fit_model,fit_k_per_min,fit_tau_min,fit_plateau,fit_r2,rea_connector
260209-1,GOx,GOx,GOX,7,24.889999999999997,1.0,1.0,0.7,1,8.414285714285718,0.3380588876772085,6.634820562560627,,1.0,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,14.456521739130434,12.657464685988462,33.80588876772085,exp,0.054761928850352165,18.260861532702737,,0.9860315924275328,exp
260209-1,GOx with DMSO,GOx with DMSO,GOX,7,24.999999999999996,1.004419445560466,1.004419445560466,0.7,1,7.257142857142854,0.2915686161969809,7.922259274697789,,0.8624787775891333,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,12.791625124626117,12.240801922778278,29.02857142857142,exp,0.05662596167577088,17.65974423049631,,0.9710140286096264,exp
260209-1,PMPC,PMPC,GOX,7,15.55666666666666,0.6250167403240925,0.6250167403240925,0.7,0,5.543253968253972,0.22271008309578033,0.0,already_below,0.6587907941897757,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,15.34902365860031,14.307803777461158,35.632658891711856,exp,0.04844539325118844,20.64179755575559,,0.9642120275954503,exp
260209-1,PMTAC,PMTAC,GOX,6,20.62202020202021,0.8285263239059949,0.8285263239059949,0.7,1,3.5180519480519483,0.14134399148461024,1.4194998981919182,,0.4181046457786694,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,4.575300205793199,5.533261359220331,17.059686265399485,exp,0.12526919217450697,7.982808722889697,,0.9777823441063523,exp
260209-1,PMBTA-1,PMBTA-1,GOX,7,26.879999999999992,1.079951787866613,1.079951787866613,0.7,1,6.836190476190475,0.27465610591363904,3.5209736898092325,,0.8124504810413125,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,5.013039355144615,7.690474198199671,25.432256235827666,exp,0.09013061648684942,11.095008987827192,,0.942680666279798,exp
260209-1,PMBTA-2,PMBTA-2,GOX,7,21.031428571428567,0.8449750330023531,0.8449750330023531,0.7,1,4.1731601731601735,0.1676641290944224,6.301130561633844,,0.49596131090188794,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,12.242817264734654,11.313955464266492,19.842495049667992,exp,0.06126479662653361,16.32258744113586,,0.9517707862325632,exp
260209-1,PMBTA-3,PMBTA-3,GOX,7,17.827619047619038,0.7162562895789089,0.7162562895789089,0.7,1,5.419437229437229,0.2177355254896436,6.122768152360798,,0.6440757318516228,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,15.965896028866432,14.930860117523228,30.399108343977204,exp,0.04642379441666931,21.540677847757568,,0.9040977670851935,exp
260209-1,PMBTA-4,PMBTA-4,GOX,7,25.629999999999995,1.0297308155885898,1.0297308155885898,0.7,1,6.388888888888891,0.2566849694210081,7.254850905978026,,0.7592906998679494,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,11.110643786451316,10.666915065065378,24.92738544240692,exp,0.06498103494139867,15.389105465953596,,0.9885598278286061,exp
260209-1,PMBTA-5,PMBTA-5,GOX,7,24.879999999999992,0.9995982322217756,0.9995982322217756,0.7,1,5.657229437229438,0.2272892501900136,6.458555825242715,,0.6723362658846527,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,11.599318066626733,10.170177128339523,22.73806043902508,exp,0.06815487791539722,14.67246410801779,,0.9840120149348748,exp
260209-1,PMBTA-6,PMBTA-6,GOX,7,25.67809523809523,1.0316631272838583,1.0316631272838583,0.7,1,5.428138528138528,0.21808511563433222,6.3952112452350685,,0.6451098420538146,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,10.278497738476393,9.617101402172,21.139179046604315,exp,0.07207443818814259,13.874544500639843,,0.9937329512672304,exp
260209-1,PMBTA-7,PMBTA-7,GOX,7,28.079999999999995,1.1281639212535155,1.1281639212535155,0.7,1,8.741111111111111,0.3511896790321861,4.129400693778138,,1.0388417279758533,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,11.441476826394341,10.10936509695136,31.12931307375753,exp,0.06856485782366045,14.5847308919077,,0.9464708793424317,exp
260209-1,PMBTA-8,PMBTA-8,GOX,7,25.13999999999999,1.0100441944556044,1.0100441944556044,0.7,1,6.084545454545454,0.24445743087768,7.316548620333477,,0.7231208519833303,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,11.678752302025783,10.958491740369036,24.20264699500977,exp,0.06325206031834843,15.809761689453074,,0.9847375757011346,exp
260209-1,PMBTA-9,PMBTA-9,GOX,7,26.469999999999995,1.0634793089594214,1.0634793089594214,0.7,1,7.135714285714289,0.2866900074614018,6.658486017357756,,0.8480475382003395,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,10.9761780104712,10.322447587276969,26.957741918074387,exp,0.0671494986726104,14.892143944000729,,0.9954457385295586,exp
260209-1,PMBTA-10,PMBTA-10,GOX,7,14.21333333333333,0.5710459354493103,0.5710459354493103,0.7,0,4.101353383458648,0.1647791636584431,0.0,already_below,0.48742739701545884,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,8.893105980593552,9.620158896042874,28.85567577480288,exp,0.07205153137803808,13.8789555318849,,0.9918899823252819,exp
260209-1,PMBTA-11,PMBTA-11,GOX,7,27.693333333333328,1.1126289004955134,1.1126289004955134,0.7,1,7.815079365079368,0.3139847073153624,7.693905178869748,,0.9287870213167326,24.889999999999997,8.414285714285718,same_run_gox,,260209-1,100.0,rea50,50.0,9.85713462757071,10.804826698717319,28.220074741499893,exp,0.06415162407391795,15.588069895904146,,0.9887067080875704,exp
