run_id,polymer_id,reference_polymer_id,fog_activity_bonus_penalty,fog_abs_bonus_penalty,fog_abs_modulated,fog_solvent_balanced,fog_activity_bonus_penalty_sem,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem,log_fog_activity_bonus_penalty,log_fog_abs_bonus_penalty,log_fog_abs_modulated,log_fog_solvent_balanced,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,abs0_vs_solvent_control,fog_vs_solvent_control,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_fog_activity_bonus_penalty,rank_objective_solvent_balanced,rank_objective_abs_bonus_penalty,rank_objective_abs_modulated
260209-3,PMBTA-7,GOX,1.1174203392243918,1.1174203392243918,1.1174203392243918,1.1174203392243918,,,,,0.11102276015431632,0.11102276015431632,0.11102276015431632,0.11102276015431632,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,1.0673678226264924,1.1106688742228974,1.0,1.0060787379192724,1.0060787379192724,1.0,1.0060787379192724,1.0060787379192724,1.1106688742228974,25.03333333333333,23.45333333333333,23.45333333333333,1.0673678226264924,10.306793152544651,True,1,1,1,1
260209-3,PMBTA-9,GOX,1.0673899010250452,1.0673899010250452,1.0673899010250452,1.0673899010250452,,,,,0.06521632358856203,0.06521632358856203,0.06521632358856203,0.06521632358856203,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,1.0938032973280272,1.0512726776400212,1.0,1.0153311540648096,1.0153311540648096,1.0,1.0153311540648096,1.0153311540648096,1.0512726776400212,25.653333333333325,23.45333333333333,23.45333333333333,1.0938032973280272,9.75560789253103,True,2,2,2,2
260209-3,PMBTA-4,GOX,1.0605163542120086,1.0605163542120086,1.0605163542120086,1.0605163542120086,,,,,0.058755916131425084,0.058755916131425084,0.058755916131425084,0.058755916131425084,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,0.8827255745959551,1.3610245266951113,0.7792044400457592,1.0,0.7792044400457592,0.7792044400457592,1.0,0.7792044400457592,1.3610245266951113,20.70285714285713,23.45333333333333,23.45333333333333,0.8827255745959551,12.630045369733926,True,3,3,3,3
260209-3,PMBTA-11,GOX,1.0435699416938449,1.0435699416938449,1.0435699416938449,1.0435699416938449,,,,,0.04264747134919746,0.04264747134919746,0.04264747134919746,0.04264747134919746,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,0.8395192073418339,1.4806768551599392,0.7047924994958612,1.0,0.7047924994958612,0.7047924994958612,1.0,0.7047924994958612,1.4806768551599392,19.68952380952381,23.45333333333333,23.45333333333333,0.8395192073418339,13.740395923646917,True,4,4,4,4
260209-3,PMBTA-3,GOX,1.025998718614735,1.025998718614735,1.025998718614735,1.025998718614735,,,,,0.02566649783428427,0.02566649783428427,0.02566649783428427,0.02566649783428427,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,1.0379476975554291,1.025998718614735,1.0,1.0,1.0,1.0,1.0,1.0,1.025998718614735,24.34333333333333,23.45333333333333,23.45333333333333,1.0379476975554291,9.521070422484636,True,5,5,5,5
260209-3,PMBTA-5,GOX,1.008445970878393,1.008445970878393,1.008445970878393,1.008445970878393,,,,,0.008410503232228738,0.008410503232228738,0.008410503232228738,0.008410503232228738,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,1.0872654917566802,0.9954622344857329,1.0,1.013042922114838,1.013042922114838,1.0,1.013042922114838,1.013042922114838,0.9954622344857329,25.5,23.45333333333333,23.45333333333333,1.0872654917566802,9.237697733442822,True,6,6,6,6
260209-3,GOx,GOX,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,PBS,PBS,GOx,23.45333333333333,9.279807323092594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.45333333333333,23.45333333333333,23.45333333333333,1.0,9.279807323092594,True,7,7,7,7
260209-3,GOx with DMSO,GOX,0.97470975232963,0.97470975232963,0.97470975232963,0.97470975232963,,,,,-0.025615542221057497,-0.025615542221057497,-0.025615542221057497,-0.025615542221057497,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,1.07546901648664,0.9660978059975991,1.0,1.008914155770324,1.008914155770324,1.0,1.008914155770324,1.008914155770324,0.9660978059975991,25.22333333333333,23.45333333333333,23.45333333333333,1.07546901648664,8.965201494920208,True,8,8,8,8
260209-3,PMBTA-8,GOX,0.9571885675846268,0.9571885675846268,0.9571885675846268,0.9571885675846268,,,,,-0.04375486662076237,-0.04375486662076237,-0.04375486662076237,-0.04375486662076237,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,1.0879761227970437,0.9446328450618603,1.0,1.0132916429789653,1.0132916429789653,1.0,1.0132916429789653,1.0132916429789653,0.9446328450618603,25.51666666666666,23.45333333333333,23.45333333333333,1.0879761227970437,8.766010793238843,True,9,9,9,9
260209-3,PMBTA-1,GOX,0.9474740628175314,0.9474740628175314,0.9474740628175314,0.9474740628175314,,,,,-0.05395571673529875,-0.05395571673529875,-0.05395571673529875,-0.05395571673529875,ETOH,ETOH,GOx,23.45333333333333,9.279807323092594,1.1446844798180784,0.9170823499772536,1.0,1.0331395679363273,1.0331395679363273,1.0,1.0331395679363273,1.0331395679363273,0.9170823499772536,26.84666666666666,23.45333333333333,23.45333333333333,1.1446844798180784,8.510347507197883,True,10,10,10,10
260209-3,PMBTA-2,GOX,0.9394361826331475,0.9394361826331475,0.9394361826331475,0.9394361826331475,,,,,-0.06247538938291196,-0.06247538938291196,-0.06247538938291196,-0.06247538938291196,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,1.1088686753837407,0.9204707694095403,1.0,1.0206040363843092,1.0206040363843092,1.0,1.0206040363843092,1.0206040363843092,0.9204707694095403,26.00666666666666,23.45333333333333,23.45333333333333,1.1088686753837407,8.541791386659327,True,11,11,11,11
260209-3,PMBTA-6,GOX,0.8786155029448934,0.8786155029448934,0.8786155029448934,0.8786155029448934,,,,,-0.12940790254161894,-0.12940790254161894,-0.12940790254161894,-0.12940790254161894,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,1.2143263217737352,0.83083091693628,1.0,1.0575142126208072,1.0575142126208072,1.0,1.0575142126208072,1.0575142126208072,0.83083091693628,28.48,23.45333333333333,23.45333333333333,1.2143263217737352,7.709950827237026,True,12,12,12,12
260209-3,PMPC,GOX,0.6292773794036199,0.6292773794036199,0.6292773794036199,0.6292773794036199,,,,,-0.4631831347434583,-0.4631831347434583,-0.4631831347434583,-0.4631831347434583,ETOH,ETOH,GOx,23.45333333333333,9.279807323092594,0.6633030130756109,1.4302704969241857,0.43997088715518406,1.0,0.43997088715518406,0.43997088715518406,1.0,0.43997088715518406,1.4302704969241857,15.55666666666666,23.45333333333333,23.45333333333333,0.6633030130756109,13.272634631360342,True,13,13,13,13
260209-3,PMTAC,GOX,0.5853236775754764,0.5853236775754764,0.5853236775754764,0.5853236775754764,,,,,-0.5355902897607074,-0.5355902897607074,-0.5355902897607074,-0.5355902897607074,PBS,PBS,GOx,23.45333333333333,9.279807323092594,0.822006305235413,0.8662550809373012,0.6756943658467749,1.0,0.6756943658467749,0.6756943658467749,1.0,0.6756943658467749,0.8662550809373012,19.27878787878788,23.45333333333333,23.45333333333333,0.822006305235413,8.038680243748136,True,14,14,14,14
260209-3,PMBTA-10,GOX,0.5483405823645102,0.5483405823645102,0.5483405823645102,0.5483405823645102,,,,,-0.6008586844205116,-0.6008586844205116,-0.6008586844205116,-0.6008586844205116,DMSO,PBS,GOx,23.45333333333333,9.279807323092594,0.6387151790790221,1.3441134111054003,0.40795707998594727,1.0,0.40795707998594727,0.40795707998594727,1.0,0.40795707998594727,1.3441134111054003,14.979999999999997,23.45333333333333,23.45333333333333,0.6387151790790221,12.47311347544286,True,15,15,15,15
