run_id,polymer_id,reference_polymer_id,objective_loglinear_main,objective_loglinear_main_exp,abs0_vs_solvent_control,fog_vs_solvent_control,fog_sem,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,solvent_group,solvent_control_polymer_id,use_for_bo,rank_objective_loglinear_main
260209-3,PMBTA-11,GOX,0.2175733945735839,1.2430566597732715,0.8395192073418339,1.4806768551599392,,1.4806768551599392,19.68952380952381,23.45333333333333,23.45333333333333,0.8395192073418339,13.740395923646917,PBS,GOx,True,1
260209-3,PMBTA-7,GOX,0.17015806213088897,1.1854922179383116,1.0673678226264924,1.1106688742228974,,1.1106688742228974,25.03333333333333,23.45333333333333,23.45333333333333,1.0673678226264924,10.306793152544651,PBS,GOx,True,2
260209-3,PMBTA-4,GOX,0.18349683036110997,1.20141115736613,0.8827255745959551,1.3610245266951113,,1.3610245266951113,20.70285714285713,23.45333333333333,23.45333333333333,0.8827255745959551,12.630045369733926,PBS,GOx,True,3
260209-3,PMBTA-9,GOX,0.1396623906318043,1.1498855211935193,1.0938032973280272,1.0512726776400212,,1.0512726776400212,25.653333333333325,23.45333333333333,23.45333333333333,1.0938032973280272,9.75560789253103,PBS,GOx,True,4
260209-3,PMBTA-5,GOX,0.07911772853836013,1.082331735903334,1.0872654917566802,0.9954622344857329,,0.9954622344857329,25.5,23.45333333333333,23.45333333333333,1.0872654917566802,9.237697733442822,PBS,GOx,True,5
260209-3,PMBTA-3,GOX,0.06291189359694517,1.0649330076809849,1.0379476975554291,1.025998718614735,,1.025998718614735,24.34333333333333,23.45333333333333,23.45333333333333,1.0379476975554291,9.521070422484636,PBS,GOx,True,6
260209-3,PMBTA-1,GOX,0.04857102847910648,1.0497699327340535,1.1446844798180784,0.9170823499772536,,0.9170823499772536,26.84666666666666,23.45333333333333,23.45333333333333,1.1446844798180784,8.510347507197883,ETOH,GOx,True,7
260209-3,GOx with DMSO,GOX,0.03826665938689539,1.0390082572461388,1.07546901648664,0.9660978059975991,,0.9660978059975991,25.22333333333333,23.45333333333333,23.45333333333333,1.07546901648664,8.965201494920208,PBS,GOx,True,8
260209-3,PMBTA-6,GOX,0.008860481122375613,1.0088998513791325,1.2143263217737352,0.83083091693628,,0.83083091693628,28.48,23.45333333333333,23.45333333333333,1.2143263217737352,7.709950827237026,PBS,GOx,True,9
260209-3,PMBTA-2,GOX,0.020470250273228283,1.0206812028046095,1.1088686753837407,0.9204707694095403,,0.9204707694095403,26.00666666666666,23.45333333333333,23.45333333333333,1.1088686753837407,8.541791386659327,PBS,GOx,True,10
260209-3,PMBTA-8,GOX,0.02736025150697293,1.0277379802371434,1.0879761227970437,0.9446328450618603,,0.9446328450618603,25.51666666666666,23.45333333333333,23.45333333333333,1.0879761227970437,8.766010793238843,PBS,GOx,True,11
260209-3,GOx,GOX,0.0,1.0,1.0,1.0,,1.0,23.45333333333333,23.45333333333333,23.45333333333333,1.0,9.279807323092594,PBS,GOx,True,12
260209-3,PMPC,GOX,-0.05265977483582479,0.9487027301229636,0.6633030130756109,1.4302704969241857,,1.4302704969241857,15.55666666666666,23.45333333333333,23.45333333333333,0.6633030130756109,13.272634631360342,ETOH,GOx,True,13
260209-3,PMBTA-10,GOX,-0.15256203130833723,0.858505638076701,0.6387151790790221,1.3441134111054003,,1.3441134111054003,14.979999999999997,23.45333333333333,23.45333333333333,0.6387151790790221,12.47311347544286,PBS,GOx,True,14
260209-3,PMTAC,GOX,-0.33958307640802365,0.7120671384726746,0.822006305235413,0.8662550809373012,,0.8662550809373012,19.27878787878788,23.45333333333333,23.45333333333333,0.822006305235413,8.038680243748136,PBS,GOx,True,15
