run_id,polymer_id,reference_polymer_id,functional_activity_at_20_rel,functional_activity_at_20_rel_sem,abs_activity_at_20,gox_abs_activity_at_20_ref,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,use_for_bo,rank_functional
260216-group_mean,PMBTA-4,GOX,1.8705969313911446,0.14869317331962428,7.145912698412698,3.842265512265513,28.179999999999993,21.01714285714285,21.01714285714285,1.340810222947254,True,1
260216-group_mean,PMTAC,GOX,1.8574836725894133,0.2990115534740937,7.05365800865801,3.842265512265513,15.334696969696969,21.01714285714285,21.01714285714285,0.7296280504885727,True,2
260216-group_mean,PMBTA-5,GOX,1.7883039520161037,0.16065663365155858,6.826388888888889,3.842265512265513,21.596666666666664,21.01714285714285,21.01714285714285,1.0275738626064892,True,3
260216-group_mean,PMBTA-10,GOX,1.724676727455646,0.04840944634965516,6.613181818181819,3.842265512265513,17.45838383838384,21.01714285714285,21.01714285714285,0.8306735105266918,True,4
260216-group_mean,PMBTA-11,GOX,1.658228323548765,0.15501722442139998,6.328174603174602,3.842265512265513,29.192619047619043,21.01714285714285,21.01714285714285,1.3889908464745335,True,5
260216-group_mean,PMBTA-6,GOX,1.6575657497487928,0.006922479400158887,6.366879509379512,3.842265512265513,28.11,21.01714285714285,21.01714285714285,1.3374796084828715,True,6
260216-group_mean,PMPC,GOX,1.519554664475915,0.14403465551145034,5.798412698412697,3.842265512265513,22.486666666666665,21.01714285714285,21.01714285714285,1.069920246510785,True,7
260216-group_mean,PMBTA-1,GOX,1.3156589407243326,0.10911208038788488,5.024718614718616,3.842265512265513,26.54904761904761,21.01714285714285,21.01714285714285,1.2632091716512597,True,8
260216-group_mean,PMBTA-3,GOX,1.2154725446618058,0.07675796480103547,4.648787878787879,3.842265512265513,25.40999999999999,21.01714285714285,21.01714285714285,1.2090130505709624,True,9
260216-group_mean,GOx with DMSO,GOX,1.1580117542896318,0.0926867224237624,4.42357142857143,3.842265512265513,21.919999999999995,21.01714285714285,21.01714285714285,1.042958129418162,False,10
260216-group_mean,PMBTA-9,GOX,1.1088111006914398,0.08128389214158203,4.237705627705628,3.842265512265513,28.855952380952374,21.01714285714285,21.01714285714285,1.3729721769077399,True,11
260216-group_mean,PMBTA-2,GOX,1.0777693239582478,0.07605346946270897,4.119891774891776,3.842265512265513,28.584999999999994,21.01714285714285,21.01714285714285,1.3600802066340403,True,12
260216-group_mean,PMBTA-7,GOX,1.0760479846365647,0.009724955768187882,4.131753246753248,3.842265512265513,27.64904761904761,21.01714285714285,21.01714285714285,1.315547398948704,True,13
260216-group_mean,GOx with EtOH,GOX,1.066881133175157,0.1292997176302159,4.063225108225106,3.842265512265513,18.87119047619047,21.01714285714285,21.01714285714285,0.8978951422874751,False,14
260216-group_mean,PMBTA-8,GOX,1.0344144715012418,0.052427441960530397,3.959891774891776,3.842265512265513,27.36190476190476,21.01714285714285,21.01714285714285,1.3018850824723585,True,15
260216-group_mean,GOx,GOX,1.0,0.0,3.842265512265513,3.842265512265513,21.01714285714285,21.01714285714285,21.01714285714285,1.0,True,16
