run_id,polymer_id,reference_polymer_id,fog_activity_bonus_penalty,fog_abs_bonus_penalty,fog_abs_modulated,fog_solvent_balanced,fog_activity_bonus_penalty_sem,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem,log_fog_activity_bonus_penalty,log_fog_abs_bonus_penalty,log_fog_abs_modulated,log_fog_solvent_balanced,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,abs0_vs_solvent_control,fog_vs_solvent_control,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_fog_activity_bonus_penalty,rank_objective_solvent_balanced,rank_objective_abs_bonus_penalty,rank_objective_abs_modulated
260216-group_mean,PMBTA-4,GOX,1.494288049029753,1.494288049029753,1.494288049029753,1.500049538788916,0.03581392858473054,0.03581392858473054,0.03581392858473054,0.053420374828587636,0.40164987202845237,0.40164987202845237,0.40164987202845237,0.40549813342209995,DMSO,PBS,GOx,21.057619047619042,8.852973103120554,1.3256484475701589,1.3680629854479887,1.0,1.0922847265870521,1.0922847265870521,1.0,1.0964769566495556,1.0964769566495556,1.3686060978114734,27.914999999999992,21.057619047619042,21.057619047619042,1.3256484475701589,12.111424813545849,True,1,1,1,1
260216-group_mean,PMBTA-6,GOX,1.4787197418321008,1.4787197418321008,1.4787197418321008,1.487131656494097,0.009694079466004755,0.009694079466004755,0.009694079466004755,0.02835344698107525,0.39117667411098384,0.39117667411098384,0.39117667411098384,0.39684920188697437,DMSO,PBS,GOx,21.057619047619042,8.852973103120554,1.3286560683837998,1.3549808807557788,1.0,1.0913497800125707,1.0913497800125707,1.0,1.09752962393433,1.09752962393433,1.3552688670904791,27.97833333333333,21.057619047619042,21.057619047619042,1.3286560683837998,11.995609292573508,True,2,2,2,2
260216-group_mean,PMBTA-5,GOX,1.3641206366451692,1.3641206366451692,1.3641206366451692,1.3702492555944217,0.057241785081176055,0.057241785081176055,0.057241785081176055,0.0719966556654924,0.3105099987986406,0.3105099987986406,0.3105099987986406,0.31499266168134066,DMSO,PBS,GOx,21.057619047619042,8.852973103120554,1.029556093258859,1.3702492555944217,0.9924860179490147,1.0030112885588007,0.9954973065078155,1.0,1.0,1.0,1.371051847158697,21.679999999999996,21.057619047619042,21.057619047619042,1.029556093258859,12.130779804348377,True,3,3,3,3
260216-group_mean,PMBTA-3,GOX,1.3330976414459281,1.3330976414459281,1.3330976414459281,1.3333135648650947,0.024865904704780336,0.024865904704780336,0.024865904704780336,0.023159751771858875,0.28750528791076085,0.28750528791076085,0.28750528791076085,0.2876672459906905,DMSO,PBS,GOx,21.057619047619042,8.852973103120554,1.2065308337667626,1.2640609830044904,1.0,1.0547957733557132,1.0547957733557132,1.0,1.054785791818367,1.054785791818367,1.2638162165502955,25.406666666666663,21.057619047619042,21.057619047619042,1.2065308337667626,11.190697883242882,True,4,4,4,4
260216-group_mean,PMBTA-11,GOX,1.2698801840680427,1.2698801840680427,1.2698801840680427,1.2698875648742296,0.0006620968687615081,0.0006620968687615081,0.0006620968687615081,0.0006620968687615503,0.23892255276638555,0.23892255276638555,0.23892255276638555,0.23892836495625214,DMSO,PBS,GOx,21.057619047619042,8.852973103120554,1.4307568802152821,1.1492195157232847,1.0,1.105,1.105,1.0,1.105,1.105,1.149212836260672,30.128333333333323,21.057619047619042,21.057619047619042,1.4307568802152821,10.17400946227947,True,5,5,5,5
260216-group_mean,PMBTA-1,GOX,1.1959403409957476,1.1959403409957476,1.1959403409957476,1.193863493861065,0.10589472932904065,0.10589472932904065,0.10589472932904065,0.012193113902319478,0.17893277217370723,0.17893277217370723,0.17893277217370723,0.1771946816850826,ETOH,ETOH,GOx with EtOH,19.301666666666662,10.678098522190378,1.3667213539418013,1.0804194514579775,1.0,1.0997949780182619,1.0997949780182619,1.0,1.105,1.105,1.3030352881351295,26.379999999999995,21.057619047619042,21.057619047619042,1.2527532167974493,11.53682534795917,True,6,6,6,6
260216-group_mean,PMPC,GOX,1.1640047586262074,1.1640047586262074,1.1640047586262074,1.1587840572647203,0.06740203292464375,0.06740203292464375,0.06740203292464375,0.027861521833529482,0.15186643746773443,0.15186643746773443,0.15186643746773443,0.14737122884872406,ETOH,ETOH,GOx with EtOH,19.301666666666662,10.678098522190378,1.157487016911937,1.1167706367529247,1.0,1.0377784756320505,1.0377784756320505,1.0,1.037620455919178,1.037620455919178,1.34730295656145,22.341428571428565,21.057619047619042,21.057619047619042,1.060966509124624,11.924986885937013,True,7,7,7,7
260216-group_mean,PMBTA-2,GOX,1.1582690942369154,1.1582690942369154,1.1582690942369154,1.1616355380600405,0.020242555417550157,0.020242555417550157,0.020242555417550157,0.02744323841314782,0.14692673059804728,0.14692673059804728,0.14692673059804728,0.1498289586803581,DMSO,PBS,GOx,21.057619047619042,8.852973103120554,1.3402116641414714,1.0545233013080426,1.0,1.0982518856065369,1.0982518856065369,1.0,1.101574082449515,1.101574082449515,1.0548010192361055,28.221666666666664,21.057619047619042,21.057619047619042,1.3402116641414714,9.335666423093993,True,8,8,8,8
260216-group_mean,PMBTA-7,GOX,1.0892237705289227,1.0892237705289227,1.0892237705289227,1.089074168809384,0.014664841200410892,0.014664841200410892,0.014664841200410892,0.012659415036280472,0.08546530542152951,0.08546530542152951,0.08546530542152951,0.08532794889460787,DMSO,PBS,GOx,21.057619047619042,8.852973103120554,1.2997896926799484,1.00151529922656,1.0,1.0874115860427942,1.0874115860427942,1.0,1.087426392437982,1.087426392437982,1.0016450757202955,27.370476190476182,21.057619047619042,21.057619047619042,1.2997896926799484,8.866388006416468,True,9,9,9,9
260216-group_mean,PMTAC,GOX,1.0821855230463835,1.0821855230463835,1.0821855230463835,1.102190320684124,0.0007422368389385925,0.0007422368389385925,0.0007422368389385925,0.18501987978752135,0.07898262880046854,0.07898262880046854,0.07898262880046854,0.09729940061399728,PBS,PBS,GOx,21.057619047619042,8.852973103120554,0.7660582898705061,1.8781616111595179,0.591797869043752,1.0,0.591797869043752,0.5868453034793243,1.0,0.5868453034793243,1.881676220254222,16.131363636363638,21.057619047619042,21.057619047619042,0.7660582898705061,16.627314226908776,True,10,10,10,10
260216-group_mean,PMBTA-9,GOX,1.0626719287731743,1.0626719287731743,1.0626719287731743,1.0625804270498014,0.008208182547272179,0.008208182547272179,0.008208182547272179,0.008208182547272184,0.060786424041677514,0.060786424041677514,0.060786424041677514,0.06070031499850554,DMSO,PBS,GOx,21.057619047619042,8.852973103120554,1.3843988150426267,0.9616112461989154,1.0,1.105,1.105,1.0,1.105,1.105,0.9616940531883931,29.15214285714285,21.057619047619042,21.057619047619042,1.3843988150426267,8.513118498257235,True,11,11,11,11
260216-group_mean,PMBTA-8,GOX,1.0539651802265548,1.0539651802265548,1.0539651802265548,1.053872787173229,0.011599654353732556,0.011599654353732556,0.011599654353732556,0.008176587405102381,0.05255941373529199,0.05255941373529199,0.05255941373529199,0.05247174755334252,DMSO,PBS,GOx,21.057619047619042,8.852973103120554,1.3098753985662923,0.9660081716538362,1.0,1.0909301870940613,1.0909301870940613,1.0,1.0909563894982024,1.0909563894982024,0.966091721751275,27.58285714285714,21.057619047619042,21.057619047619042,1.3098753985662923,8.552044361046075,True,12,12,12,12
260216-group_mean,GOx with DMSO,GOX,1.0079682143685968,1.0079682143685968,1.0079682143685968,1.0077532850572093,0.0192802819181912,0.0192802819181912,0.0192802819181912,0.0192802819181912,0.00793663578750263,0.00793663578750263,0.00793663578750263,0.007723382803632282,DMSO,PBS,GOx,21.057619047619042,8.852973103120554,1.0419710092489993,1.0077532850572093,1.0,1.0,1.0,1.0,1.0,1.0,1.0079682143685968,21.941428571428567,21.057619047619042,21.057619047619042,1.0419710092489993,8.921612727192855,False,13,13,13,13
260216-group_mean,GOx,GOX,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PBS,PBS,GOx,21.057619047619042,8.852973103120554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.057619047619042,21.057619047619042,21.057619047619042,1.0,8.852973103120554,True,14,14,14,14
260216-group_mean,GOx with EtOH,GOX,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10242442543863262,0.0,0.0,0.0,0.0,ETOH,ETOH,GOx with EtOH,19.301666666666662,10.678098522190378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.207301391726091,19.301666666666662,21.057619047619042,21.057619047619042,0.9166120169150405,10.678098522190378,False,15,15,15,15
