run_id,polymer_id,reference_polymer_id,t50_min,t50_sem_min,t50_activity_adjusted_min,t50_activity_adjusted_sem_min,t50_censored,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,activity_weight,use_for_bo,rank_t50
260216-group_mean,PMTAC,GOX,16.627314226908776,2.6054528034174957,12.737491901805273,1.9959287189243227,0,y0_half,50.0,46.03598032666388,16.131363636363638,21.057619047619042,21.057619047619042,0.7660582898705061,0.7660582898705061,True,1
260216-group_mean,PMBTA-5,GOX,12.130779804348377,0.5020758904646012,12.130779804348377,0.5020758904646012,0,y0_half,50.0,31.47696369375853,21.679999999999996,21.057619047619042,21.057619047619042,1.029556093258859,1.0,True,2
260216-group_mean,PMBTA-4,GOX,12.111424813545849,0.296249795265469,12.111424813545849,0.296249795265469,0,y0_half,50.0,25.86408718577668,27.914999999999992,21.057619047619042,21.057619047619042,1.3256484475701589,1.0,True,3
260216-group_mean,PMBTA-6,GOX,11.995609292573508,0.09495568213808613,11.995609292573508,0.09495568213808613,0,y0_half,50.0,22.16562133610697,27.97833333333333,21.057619047619042,21.057619047619042,1.3286560683837998,1.0,True,4
260216-group_mean,PMPC,GOX,11.924986885937013,0.10474958303125614,11.924986885937013,0.10474958303125614,0,y0_half,50.0,26.434472615116245,22.341428571428565,21.057619047619042,21.057619047619042,1.060966509124624,1.0,True,5
260216-group_mean,PMBTA-10,GOX,15.718660010113139,1.2234647189491046,11.79663960971639,0.9181935581887845,0,y0_half,50.0,39.59551750005906,15.803455433455433,21.057619047619042,21.057619047619042,0.7504863393016082,0.7504863393016082,True,6
260216-group_mean,PMBTA-1,GOX,11.53682534795917,0.22628410111600503,11.53682534795917,0.22628410111600503,0,y0_half,50.0,20.4438088322767,26.379999999999995,21.057619047619042,21.057619047619042,1.2527532167974493,1.0,True,7
260216-group_mean,PMBTA-3,GOX,11.190697883242882,0.3191087444378695,11.190697883242882,0.3191087444378695,0,y0_half,50.0,18.501830586643003,25.406666666666663,21.057619047619042,21.057619047619042,1.2065308337667626,1.0,True,8
260216-group_mean,PMBTA-11,GOX,10.17400946227947,0.1187199094374609,10.17400946227947,0.1187199094374609,0,y0_half,50.0,21.08680575154513,30.128333333333323,21.057619047619042,21.057619047619042,1.4307568802152821,1.0,True,9
260216-group_mean,GOx with EtOH,GOX,10.678098522190378,0.7876125856702503,9.787673423242436,0.7219351606988782,0,y0_half,50.0,20.703785452652795,19.301666666666662,21.057619047619042,21.057619047619042,0.9166120169150405,0.9166120169150405,False,10
260216-group_mean,PMBTA-2,GOX,9.335666423093993,0.11645399888183317,9.335666423093993,0.11645399888183317,0,y0_half,50.0,14.467111803582174,28.221666666666664,21.057619047619042,21.057619047619042,1.3402116641414714,1.0,True,11
260216-group_mean,GOx with DMSO,GOX,8.921612727192855,0.07121183200053327,8.921612727192855,0.07121183200053327,0,y0_half,50.0,18.961568519081624,21.941428571428567,21.057619047619042,21.057619047619042,1.0419710092489993,1.0,False,12
260216-group_mean,PMBTA-7,GOX,8.866388006416468,0.004211074572911144,8.866388006416468,0.004211074572911144,0,y0_half,50.0,14.790164263252738,27.370476190476182,21.057619047619042,21.057619047619042,1.2997896926799484,1.0,True,13
260216-group_mean,GOx,GOX,8.852973103120554,0.09868960531072712,8.852973103120554,0.09868960531072712,0,y0_half,50.0,17.68345308085867,21.057619047619042,21.057619047619042,21.057619047619042,1.0,1.0,True,14
260216-group_mean,PMBTA-8,GOX,8.552044361046075,0.028991238197092702,8.552044361046075,0.028991238197092702,0,y0_half,50.0,13.619482269138206,27.58285714285714,21.057619047619042,21.057619047619042,1.3098753985662923,1.0,True,15
260216-group_mean,PMBTA-9,GOX,8.513118498257235,0.029147379103085843,8.513118498257235,0.029147379103085843,0,y0_half,50.0,14.394614598231337,29.15214285714285,21.057619047619042,21.057619047619042,1.3843988150426267,1.0,True,16
