run_id,polymer_id,reference_polymer_id,t50_min,t50_sem_min,t50_activity_adjusted_min,t50_activity_adjusted_sem_min,t50_censored,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,activity_weight,use_for_bo,rank_t50
260216-group_mean,PMTAC,GOX,17.693259776092937,1.5395072542333352,12.90949863721857,1.123267676619284,0,rea50,50.0,46.159229468995,15.334696969696969,21.01714285714285,21.01714285714285,0.7296280504885727,0.7296280504885727,True,1
260216-group_mean,PMBTA-5,GOX,12.06985928742871,0.5629964073842686,12.06985928742871,0.5629964073842686,0,rea50,50.0,31.64243959775935,21.596666666666664,21.01714285714285,21.01714285714285,1.0275738626064892,1.0,True,2
260216-group_mean,PMBTA-4,GOX,12.043771106895894,0.36390350191542353,12.043771106895894,0.36390350191542353,0,rea50,50.0,25.402501461192546,28.179999999999993,21.01714285714285,21.01714285714285,1.340810222947254,1.0,True,3
260216-group_mean,PMBTA-10,GOX,14.44128427218104,0.05391101898299411,11.995992302886526,0.04478245539467484,0,rea50,50.0,37.909973659140086,17.45838383838384,21.01714285714285,21.01714285714285,0.8306735105266918,0.8306735105266918,True,4
260216-group_mean,PMBTA-6,GOX,11.98232898310323,0.10823599160836661,11.98232898310323,0.10823599160836661,0,rea50,50.0,22.624179142991252,28.11,21.01714285714285,21.01714285714285,1.3374796084828715,1.0,True,5
260216-group_mean,PMPC,GOX,11.785261543165348,0.24447492580292352,11.785261543165348,0.24447492580292352,0,rea50,50.0,25.793816659275443,22.486666666666665,21.01714285714285,21.01714285714285,1.069920246510785,1.0,True,6
260216-group_mean,PMBTA-1,GOX,11.618041082951244,0.3074998361080805,11.618041082951244,0.3074998361080805,0,rea50,50.0,18.925704922658955,26.54904761904761,21.01714285714285,21.01714285714285,1.2632091716512597,1.0,True,7
260216-group_mean,PMBTA-3,GOX,11.014868713834488,0.14327957502947705,11.014868713834488,0.14327957502947705,0,rea50,50.0,18.296112617172263,25.40999999999999,21.01714285714285,21.01714285714285,1.2090130505709624,1.0,True,8
260216-group_mean,PMBTA-11,GOX,10.523144799182099,0.46785524634008974,10.523144799182099,0.46785524634008974,0,rea50,50.0,21.706997845886676,29.192619047619043,21.01714285714285,21.01714285714285,1.3889908464745335,1.0,True,9
260216-group_mean,GOx with EtOH,GOX,11.133503086494136,0.3322080213664922,9.996718338005696,0.2982879686139071,0,rea50,50.0,21.53033307669346,18.87119047619047,21.01714285714285,21.01714285714285,0.8978951422874751,0.8978951422874751,False,10
260216-group_mean,PMBTA-2,GOX,9.29901696707714,0.15310345489868646,9.29901696707714,0.15310345489868646,0,rea50,50.0,14.422356952806417,28.584999999999994,21.01714285714285,21.01714285714285,1.3600802066340403,1.0,True,11
260216-group_mean,GOx,GOX,9.115225141762428,0.36094164395260186,9.115225141762428,0.36094164395260186,0,rea50,50.0,18.295544435996284,21.01714285714285,21.01714285714285,21.01714285714285,1.0,1.0,True,12
260216-group_mean,GOx with DMSO,GOX,9.0932985160381,0.10047395684471193,9.0932985160381,0.10047395684471193,0,rea50,50.0,20.180240336482083,21.919999999999995,21.01714285714285,21.01714285714285,1.042958129418162,1.0,False,13
260216-group_mean,PMBTA-7,GOX,8.832817289830174,0.03778179115920555,8.832817289830174,0.03778179115920555,0,rea50,50.0,14.945122623431534,27.64904761904761,21.01714285714285,21.01714285714285,1.315547398948704,1.0,True,14
260216-group_mean,PMBTA-9,GOX,8.650733455175143,0.1667623360209944,8.650733455175143,0.1667623360209944,0,rea50,50.0,14.701845281222925,28.855952380952374,21.01714285714285,21.01714285714285,1.3729721769077399,1.0,True,15
260216-group_mean,PMBTA-8,GOX,8.545927414677784,0.02287429182880096,8.545927414677784,0.02287429182880096,0,rea50,50.0,14.487548602671819,27.36190476190476,21.01714285714285,21.01714285714285,1.3018850824723585,1.0,True,16
