run_id,polymer_id,reference_polymer_id,objective_loglinear_main,objective_loglinear_main_exp,abs0_vs_solvent_control,fog_vs_solvent_control,fog_sem,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,solvent_group,solvent_control_polymer_id,use_for_bo,rank_objective_loglinear_main
260216-group_mean,PMBTA-6,GOX,0.611289606314031,1.8428063617885446,1.3861575613979131,1.3294349885666028,,1.3294349885666028,28.97333333333333,20.90190476190476,20.90190476190476,1.3861575613979131,11.900653610435423,PBS,GOx,True,1
260216-group_mean,PMBTA-4,GOX,0.5957630284960693,1.8144148671543072,1.3746753542625412,1.319886081850699,,1.319886081850699,28.733333333333324,20.90190476190476,20.90190476190476,1.3746753542625412,11.81517501828038,PBS,GOx,True,2
260216-group_mean,PMBTA-11,GOX,0.4886580293293574,1.630127168612853,1.4177336310201845,1.149812018947334,,1.149812018947334,29.63333333333332,20.90190476190476,20.90190476190476,1.4177336310201845,10.29272937171693,PBS,GOx,True,3
260216-group_mean,PMBTA-1,GOX,0.4512214655810757,1.5702289952653896,1.3202570172472106,1.189335845030675,,1.3140697803544232,26.026666666666664,20.90190476190476,20.90190476190476,1.2451815737914065,11.763109449075174,ETOH,GOx with EtOH,True,4
260216-group_mean,PMBTA-3,GOX,0.44232423368896745,1.5563202700993195,1.2104160021870873,1.2857730460331172,,1.2857730460331172,25.3,20.90190476190476,20.90190476190476,1.2104160021870873,11.509806627680751,PBS,GOx,True,5
260216-group_mean,PMBTA-2,GOX,0.34383226530690353,1.4103420523753174,1.3694126759921625,1.029888270424765,,1.029888270424765,28.623333333333324,20.90190476190476,20.90190476190476,1.3694126759921625,9.21921242421216,PBS,GOx,True,6
260216-group_mean,PMBTA-5,GOX,0.3266825201627125,1.386361265555832,1.0672073631931471,1.2990551914932047,,1.2990551914932047,22.306666666666665,20.90190476190476,20.90190476190476,1.0672073631931471,11.628703913883776,PBS,GOx,True,7
260216-group_mean,PMPC,GOX,0.3064306224230148,1.3585672101064046,1.136769892265327,1.195111886187525,,1.320451595184955,22.409523809523805,20.90190476190476,20.90190476190476,1.0721283091083063,11.820237302905758,ETOH,GOx with EtOH,True,8
260216-group_mean,PMBTA-10,GOX,0.3170931335938119,1.3731304505441004,0.7255170673405511,1.8926232232929203,,1.8926232232929203,15.164688644688642,20.90190476190476,20.90190476190476,0.7255170673405511,16.942124729062243,PBS,GOx,True,9
260216-group_mean,PMBTA-9,GOX,0.2625822398909817,1.3002833989364173,1.3626008110447894,0.9542658336885992,,0.9542658336885992,28.48095238095237,20.90190476190476,20.90190476190476,1.3626008110447894,8.54226587736032,PBS,GOx,True,10
260216-group_mean,PMBTA-7,GOX,0.24771183454102585,1.2810907129051814,1.2940265184307649,0.9900034463426063,,0.9900034463426064,27.04761904761904,20.90190476190476,20.90190476190476,1.2940265184307649,8.862176931843557,PBS,GOx,True,11
260216-group_mean,PMTAC,GOX,0.2642233057602178,1.3024190014956993,0.8314741712472612,1.5663974258418545,,1.5663974258418545,17.379393939393943,20.90190476190476,20.90190476190476,0.8314741712472612,14.02186142349128,PBS,GOx,True,12
260216-group_mean,PMBTA-8,GOX,0.2198306951635125,1.2458657816281014,1.2996764933703921,0.9585968415857503,,0.9585968415857504,27.16571428571428,20.90190476190476,20.90190476190476,1.2996764933703921,8.581035599243169,PBS,GOx,True,13
260216-group_mean,GOx with DMSO,GOX,0.03387723339105306,1.0344576020804057,1.0462933430537202,0.9886879324504056,,0.9886879324504056,21.869523809523805,20.90190476190476,20.90190476190476,1.0462933430537202,8.85040089519232,PBS,GOx,False,14
260216-group_mean,GOx,GOX,0.0,1.0,1.0,1.0,,1.0,20.90190476190476,20.90190476190476,20.90190476190476,1.0,8.95166270843128,PBS,GOx,True,15
260216-group_mean,GOx with EtOH,GOX,0.0,1.0,1.0,1.0,,1.1048769662874585,19.713333333333324,20.90190476190476,20.90190476190476,0.9431357360914928,9.890485936520127,ETOH,GOx with EtOH,False,16
