run_id,polymer_id,native_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,native_activity_soft_penalty,fog,fog_native_constrained,fog_native_soft,log_fog_native_soft,solvent_group,solvent_control_polymer_id,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,objective_loglinear_main,objective_loglinear_main_exp,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_solvent_balanced,log_fog_solvent_balanced,t50_min,rank_objective_loglinear_main
260216-group_mean,PMBTA-6,1.3290781521634445,1.3290781521634445,0.7,1,1.0,1.3552688670904791,1.3552688670904791,1.3552688670904791,0.30399986054488226,PBS,GOx,1.3286560683837998,1.3549808807557788,1.0,1.09752962393433,1.09752962393433,1.0,1.0913497800125707,1.0913497800125707,0.587955300549102,1.8003035697601912,1.4787197418321008,0.39117667411098384,1.487131656494097,0.39684920188697437,11.995609292573508,1.0
260216-group_mean,PMBTA-4,1.3260083245228482,1.3260083245228482,0.7,1,1.0,1.3686060978114734,1.3686060978114734,1.3686060978114734,0.3137927750366906,PBS,GOx,1.3256484475701589,1.3680629854479887,1.0,1.0964769566495556,1.0964769566495556,1.0,1.0922847265870521,1.0922847265870521,0.5952975942509817,1.813570572837323,1.494288049029753,0.40164987202845237,1.500049538788916,0.40549813342209995,12.111424813545849,2.0
260216-group_mean,PMBTA-11,1.4306612843975843,1.4306612843975843,0.7,1,1.0,1.149212836260672,1.149212836260672,1.149212836260672,0.13907721779666926,PBS,GOx,1.4307568802152821,1.1492195157232847,1.0,1.105,1.105,1.0,1.105,1.105,0.49728662109929944,1.6442537289987642,1.2698801840680427,0.23892255276638555,1.2698875648742296,0.23892836495625214,10.17400946227947,3.0
260216-group_mean,PMBTA-3,1.206559352444895,1.206559352444895,0.7,1,1.0,1.2638162165502955,1.2638162165502955,1.2638162165502955,0.2341358868544915,PBS,GOx,1.2065308337667626,1.2640609830044904,1.0,1.054785791818367,1.054785791818367,1.0,1.0547957733557132,1.0547957733557132,0.4220787027403792,1.5251285517564415,1.3330976414459281,0.28750528791076085,1.3333135648650947,0.2876672459906905,11.190697883242882,4.0
260216-group_mean,PMBTA-1,1.252697637932787,1.252697637932787,0.7,1,1.0,1.3030352881351295,1.3030352881351295,1.3030352881351295,0.26469637999788653,ETOH,GOx with EtOH,1.3667213539418013,1.0804194514579775,1.0,1.105,1.105,1.0,1.0997949780182619,1.0997949780182619,0.3897640460363038,1.4766323355217053,1.1959403409957476,0.17893277217370723,1.193863493861065,0.1771946816850826,11.53682534795917,5.0
260216-group_mean,PMBTA-2,1.340426011157615,1.340426011157615,0.7,1,1.0,1.0548010192361055,1.0548010192361055,1.0548010192361055,0.053352141780283385,PBS,GOx,1.3402116641414714,1.0545233013080426,1.0,1.101574082449515,1.101574082449515,1.0,1.0982518856065369,1.0982518856065369,0.34591637751623583,1.41328442852201,1.1582690942369154,0.14692673059804728,1.1616355380600405,0.1498289586803581,9.335666423093993,6.0
260216-group_mean,PMBTA-5,1.029832468523035,1.029832468523035,0.7,1,1.0,1.371051847158697,1.371051847158697,1.371051847158697,0.3155782169028387,PBS,GOx,1.029556093258859,1.3702492555944217,1.0,1.0,1.0,0.9924860179490147,1.0030112885588007,0.9954973065078155,0.3441203936068418,1.4107484703806525,1.3641206366451692,0.3105099987986406,1.3702492555944217,0.31499266168134066,12.130779804348377,7.0
260216-group_mean,PMTAC,0.7665384684017578,0.7665384684017578,0.7,1,0.5875812235397125,1.881676220254222,1.881676220254222,1.1056376158025574,0.10042219642876397,PBS,GOx,0.7660582898705061,1.8781616111595179,0.5868453034793243,1.0,0.5868453034793243,0.591797869043752,1.0,0.591797869043752,0.363796416314038,1.4387812719452946,1.0821855230463835,0.07898262880046854,1.102190320684124,0.09729940061399728,16.627314226908776,8.0
260216-group_mean,PMBTA-9,1.3842388090421935,1.3842388090421935,0.7,1,1.0,0.9616940531883931,0.9616940531883931,0.9616940531883931,-0.03905891092803857,PBS,GOx,1.3843988150426267,0.9616112461989154,1.0,1.105,1.105,1.0,1.105,1.105,0.2861209568717824,1.331253469769442,1.0626719287731743,0.060786424041677514,1.0625804270498014,0.06070031499850554,8.513118498257235,9.0
260216-group_mean,PMBTA-10,0.7503030549357272,0.7503030549357272,0.7,1,0.562954674245885,1.7742031972222807,1.7742031972222807,0.9987959829382766,-0.0012047424725956483,PBS,GOx,0.7504863393016082,1.7755232990115515,0.5632297454783286,1.0,0.5632297454783286,0.5635690194269531,1.0,0.5635690194269531,0.2870613656180659,1.332505981019894,0.9954814411491029,-0.004528798394905892,1.0000275357931185,2.7535414015546184e-05,15.718660010113139,10.0
260216-group_mean,PMBTA-7,1.2997473886936979,1.2997473886936979,0.7,1,1.0,1.0016450757202955,1.0016450757202955,1.0016450757202955,0.0016437240654127781,PBS,GOx,1.2997896926799484,1.00151529922656,1.0,1.087426392437982,1.087426392437982,1.0,1.0874115860427942,1.0874115860427942,0.2637166288380945,1.301759262995957,1.0892237705289227,0.08546530542152951,1.089074168809384,0.08532794889460787,8.866388006416468,11.0
260216-group_mean,PMPC,1.0610484411663468,1.0610484411663468,0.7,1,1.0,1.34730295656145,1.34730295656145,1.34730295656145,0.29810478421164455,ETOH,GOx with EtOH,1.157487016911937,1.1167706367529247,1.0,1.037620455919178,1.037620455919178,1.0,1.0377784756320505,1.0377784756320505,0.25669245079913944,1.292647512909987,1.1640047586262074,0.15186643746773443,1.1587840572647203,0.14737122884872406,11.924986885937013,12.0
260216-group_mean,PMBTA-8,1.3098005345544608,1.3098005345544608,0.7,1,1.0,0.966091721751275,0.966091721751275,0.966091721751275,-0.03449649922401031,PBS,GOx,1.3098753985662923,0.9660081716538362,1.0,1.0909563894982024,1.0909563894982024,1.0,1.0909301870940613,1.0909301870940613,0.23534903155461778,1.265350338863364,1.0539651802265548,0.05255941373529199,1.053872787173229,0.05247174755334252,8.552044361046075,13.0
