run_id,polymer_id,reference_polymer_id,objective_loglinear_main,objective_loglinear_main_exp,abs0_vs_solvent_control,fog_vs_solvent_control,fog_sem,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,solvent_group,solvent_control_polymer_id,use_for_bo,rank_objective_loglinear_main
260216-group_mean,PMBTA-4,GOX,0.5494622597155819,1.7323212284494054,1.405475253865154,1.232551924116346,,1.232551924116346,29.263333333333325,20.820952380952377,20.820952380952377,1.405475253865154,11.67986760498047,PBS,GOx,True,1
260216-group_mean,PMBTA-6,GOX,0.5650429039349854,1.759523271574468,1.4041944927271066,1.2530481216724274,,1.2530481216724274,29.236666666666665,20.820952380952377,20.820952380952377,1.4041944927271066,11.874092991494862,PBS,GOx,True,2
260216-group_mean,PMBTA-1,GOX,0.43440548127703643,1.5440448224679415,1.3984844657741853,1.1040843572139185,,1.2584773135311036,26.36476190476189,20.820952380952377,20.820952380952377,1.2662610923062845,11.925540919059324,ETOH,GOx with EtOH,True,3
260216-group_mean,PMBTA-11,GOX,0.43600181615536754,1.5465116034521764,1.3333638276461441,1.1598571758034812,,1.1598571758034812,27.76190476190476,20.820952380952377,20.820952380952377,1.3333638276461441,10.991000045522188,PBS,GOx,True,4
260216-group_mean,PMBTA-3,GOX,0.35849819218267287,1.431178444816616,1.2154423200073183,1.1774959792481134,,1.1774959792481134,25.306666666666658,20.820952380952377,20.820952380952377,1.2154423200073183,11.158148288863966,PBS,GOx,True,5
260216-group_mean,PMBTA-2,GOX,0.3078600224101628,1.3605105346222086,1.4096377275638092,0.9651490649115186,,0.9651490649115186,29.34999999999999,20.820952380952377,20.820952380952377,1.4096377275638092,9.145913512178453,PBS,GOx,True,6
260216-group_mean,PMBTA-10,GOX,0.29800513505993775,1.3471687056538422,0.8873054947979475,1.5182693148548712,,1.5182693148548712,18.474545454545453,20.820952380952377,20.820952380952377,0.8873054947979475,14.387373253198046,PBS,GOx,True,7
260216-group_mean,PMPC,GOX,0.2519470908928381,1.2865279664380296,1.2040919424096999,1.0684632303604273,,1.2178749992834372,22.7,20.820952380952377,20.820952380952377,1.0902479187631509,11.540786617362423,ETOH,GOx with EtOH,True,8
260216-group_mean,PMBTA-5,GOX,0.2555898641295347,1.2912230424391413,1.063351934864148,1.2142950984559084,,1.2142950984559084,22.14,20.820952380952377,20.820952380952377,1.063351934864148,11.50686288004444,PBS,GOx,True,9
260216-group_mean,PMTAC,GOX,0.25653999478037404,1.2924504560381365,0.7581814855165875,1.7046716132319224,,1.7046716132319224,15.786060606060602,20.820952380952377,20.820952380952377,0.7581814855165875,16.1537525218596,PBS,GOx,True,10
260216-group_mean,PMBTA-9,GOX,0.22021519179528454,1.2463449049295223,1.3394474430518706,0.930491831833119,,0.930491831833119,27.88857142857142,20.820952380952377,20.820952380952377,1.3394474430518706,8.817495791196137,PBS,GOx,True,11
260216-group_mean,PMBTA-7,GOX,0.20743601233660236,1.2305189762868483,1.3258164852255052,0.9281216442843913,,0.9281216442843911,27.604761904761897,20.820952380952377,20.820952380952377,1.3258164852255052,8.795035498670968,PBS,GOx,True,12
260216-group_mean,PMBTA-8,GOX,0.14894311642642002,1.1606069678594846,1.2835056262007136,0.9042476668333589,,0.9042476668333588,26.72380952380952,20.820952380952377,20.820952380952377,1.2835056262007136,8.568801706506585,PBS,GOx,True,13
260216-group_mean,GOx with DMSO,GOX,0.016919120864440373,1.0170630598175376,1.0483029914920865,0.9701995206270623,,0.9701995206270624,21.826666666666657,20.820952380952377,20.820952380952377,1.0483029914920865,9.193772472882811,PBS,GOx,False,14
260216-group_mean,GOx,GOX,0.0,1.0,1.0,1.0,,1.0,20.820952380952377,20.820952380952377,20.820952380952377,1.0,9.47616678571503,PBS,GOx,True,15
260216-group_mean,GOx with EtOH,GOX,0.0,1.0,1.0,1.0,,1.1398380072214638,18.852380952380944,20.820952380952377,20.820952380952377,0.9054523831305459,10.801295065127643,ETOH,GOx with EtOH,False,16
