run_id,polymer_id,native_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,native_activity_soft_penalty,fog,fog_native_constrained,fog_native_soft,log_fog_native_soft,solvent_group,solvent_control_polymer_id,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,objective_loglinear_main,objective_loglinear_main_exp,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_solvent_balanced,log_fog_solvent_balanced,t50_min,rank_objective_loglinear_main
260211-1,PMPC,0.8854707960922884,0.8854707960922884,0.7,1,0.784058530732311,1.213963594857101,1.213963594857101,0.9518185125461731,-0.04938090044627155,ETOH,GOx with EtOH,1.0103166133048735,1.2745919675467985,1.0,1.0,1.0,1.0,1.0,1.0,0.2528898621865444,1.2877414399974767,1.2745919675467985,0.24262610193782475,1.2745919675467985,0.24262610193782475,14.156198806913505,1.0
260211-1,PMBTA-11,0.8562668883807939,0.8562668883807939,0.7,1,0.7331929841373269,1.4200862513785226,1.4200862513785226,1.0411972763806092,0.04037127828833753,PBS,GOx,0.8562668883807939,1.4200862513785226,0.7331929841373269,1.0,0.7331929841373269,0.7331929841373269,1.0,0.7331929841373269,0.1955444442321467,1.2159728357002335,1.0411972763806092,0.04037127828833753,1.0411972763806092,0.04037127828833753,16.55982385521643,2.0
260211-1,PMBTA-4,1.047911037206402,1.047911037206402,0.7,1,1.0,0.9760757901125346,0.9760757901125346,0.9760757901125346,-0.02421504178011863,PBS,GOx,1.047911037206402,0.9760757901125346,1.0,1.0,1.0,1.0,1.0,1.0,0.022583652353697713,1.0228405936088845,0.9760757901125346,-0.02421504178011863,0.9760757901125346,-0.02421504178011863,11.3821559344823,3.0
260211-1,PMBTA-1,0.9730825192267721,0.9730825192267721,0.7,1,0.9468895892247213,0.8514149181261685,0.8514149181261685,0.8061959220842875,-0.21542848650550428,ETOH,GOx with EtOH,1.1102810387762363,0.8939367047665643,1.0,1.0210983635716826,1.0210983635716826,1.0,1.0210983635716826,1.0210983635716826,-0.0075071349882163685,0.9925209731684267,0.9127973063738012,-0.09124143138757222,0.9127973063738012,-0.09124143138757222,9.9284681181768,4.0
260211-1,PMBTA-6,1.074516732488048,1.074516732488048,0.7,1,1.0,0.9175763898234606,0.9175763898234606,0.9175763898234606,-0.08601944385604955,PBS,GOx,1.074516732488048,0.9175763898234606,1.0,1.0085808563708167,1.0085808563708167,1.0,1.0085808563708167,1.0085808563708167,-0.014148434528755652,0.9859511842012842,0.9254499810337883,-0.07747519377345416,0.9254499810337883,-0.07747519377345416,10.69998626803952,5.0
260211-1,PMBTA-9,1.0289960507171065,1.0289960507171065,0.7,1,1.0,0.9648557921995714,0.9648557921995714,0.9648557921995714,-0.03577662694530094,PBS,GOx,1.0289960507171065,0.9648557921995714,1.0,1.0,1.0,1.0,1.0,1.0,-0.007193008082185395,0.9928327996848841,0.9648557921995714,-0.03577662694530094,0.9648557921995714,-0.03577662694530094,11.25131797382026,6.0
260211-1,PMBTA-5,0.9503221783413013,0.9503221783413013,0.7,1,0.903112242647356,0.9867359997428914,0.9867359997428914,0.8911333616286835,-0.11526118636077967,PBS,GOx,0.9503221783413013,0.9867359997428914,0.903112242647356,1.0,0.903112242647356,0.903112242647356,1.0,0.903112242647356,-0.06430696957602727,0.9377171047234463,0.8911333616286835,-0.11526118636077967,0.8911333616286835,-0.11526118636077967,11.506466125899916,7.0
260211-1,PMBTA-2,0.9912700062357098,0.9912700062357098,0.7,1,0.9826162252625442,0.8959914759197377,0.8959914759197377,0.8804157619356685,-0.12736102633735427,PBS,GOx,0.9912700062357098,0.8959914759197377,0.9826162252625442,1.0,0.9826162252625442,0.9826162252625442,1.0,0.9826162252625442,-0.11859270293612499,0.8881694759221013,0.8804157619356685,-0.12736102633735427,0.8804157619356685,-0.12736102633735427,10.44828157627965,8.0
260211-1,PMBTA-3,0.8032633548118894,0.8032633548118894,0.7,1,0.6452320171836513,1.1206981042077675,1.1206981042077675,0.7231102984318717,-0.3241935118450188,PBS,GOx,0.8032633548118894,1.1206981042077675,0.6452320171836513,1.0,0.6452320171836513,0.6452320171836513,1.0,0.6452320171836513,-0.10512085669249079,0.9002157189172557,0.7231102984318717,-0.3241935118450188,0.7231102984318717,-0.3241935118450188,13.068616911501136,9.0
260211-1,PMBTA-8,1.0838702972355017,1.0838702972355017,0.7,1,1.0,0.7862621245591332,0.7862621245591332,0.7862621245591332,-0.24046505034344945,PBS,GOx,1.0838702972355017,0.7862621245591332,1.0,1.0118546040324257,1.0118546040324257,1.0,1.0118546040324257,1.0118546040324257,-0.15992680648163587,0.8522061626509247,0.7955829507114756,-0.22868016170469005,0.7955829507114756,-0.22868016170469005,9.168712304684457,10.0
260211-1,PMBTA-7,1.0153814175847018,1.0153814175847018,0.7,1,1.0,0.8148454412149997,0.8148454412149997,0.8148454412149997,-0.20475682640670334,PBS,GOx,1.0153814175847018,0.8148454412149997,1.0,1.0,1.0,1.0,1.0,1.0,-0.18949250362927386,0.8273789192133182,0.8148454412149997,-0.20475682640670334,0.8148454412149997,-0.20475682640670334,9.50202634709529,11.0
260211-1,PMBTA-10,0.7499480357514029,0.7499480357514029,0.7,1,0.5624220563273875,0.9718831422208448,0.9718831422208448,0.5466085153577703,-0.6040224268356966,PBS,GOx,0.7499480357514029,0.9718831422208448,0.5624220563273875,1.0,0.5624220563273875,0.5624220563273875,1.0,0.5624220563273875,-0.31627106631875707,0.7288618534884239,0.5466085153577703,-0.6040224268356966,0.5466085153577703,-0.6040224268356966,11.333264882614197,12.0
260211-1,PMTAC,0.41456537642361807,0.41456537642361807,0.7,0,0.17186445132925615,1.6235119573745567,,0.2790239917806649,-1.2764575088124814,PBS,GOx,0.41456537642361807,1.6235119573745567,0.17186445132925615,1.0,0.17186445132925615,0.17186445132925615,1.0,0.17186445132925615,-0.3959329155479339,0.6730518457372281,0.2790239917806649,-1.2764575088124814,0.2790239917806649,-1.2764575088124814,18.931999387264057,13.0
