run_id,polymer_id,reference_polymer_id,fog_activity_bonus_penalty,fog_abs_bonus_penalty,fog_abs_modulated,fog_solvent_balanced,fog_activity_bonus_penalty_sem,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem,log_fog_activity_bonus_penalty,log_fog_abs_bonus_penalty,log_fog_abs_modulated,log_fog_solvent_balanced,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,abs0_vs_solvent_control,fog_vs_solvent_control,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_fog_activity_bonus_penalty,rank_objective_solvent_balanced,rank_objective_abs_bonus_penalty,rank_objective_abs_modulated
260211-1,PMPC,GOX,1.2745919675467985,1.2745919675467985,1.2745919675467985,1.2745919675467985,,,,,0.24262610193782475,0.24262610193782475,0.24262610193782475,0.24262610193782475,ETOH,ETOH,GOx with EtOH,28.11,11.10645537344777,1.0103166133048735,1.2745919675467985,1.0,1.0,1.0,1.0,1.0,1.0,1.213963594857101,28.399999999999995,32.07333333333333,32.07333333333333,0.8854707960922884,14.156198806913505,True,1,1,1,1
260211-1,PMBTA-11,GOX,1.0411972763806092,1.0411972763806092,1.0411972763806092,1.0411972763806092,,,,,0.04037127828833753,0.04037127828833753,0.04037127828833753,0.04037127828833753,DMSO,PBS,GOx,32.07333333333333,11.661139483000616,0.8562668883807939,1.4200862513785226,0.7331929841373269,1.0,0.7331929841373269,0.7331929841373269,1.0,0.7331929841373269,1.4200862513785226,27.463333333333328,32.07333333333333,32.07333333333333,0.8562668883807939,16.55982385521643,True,2,2,2,2
260211-1,GOx,GOX,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,PBS,PBS,GOx,32.07333333333333,11.661139483000616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.07333333333333,32.07333333333333,32.07333333333333,1.0,11.661139483000616,True,3,3,3,3
260211-1,GOx with EtOH,GOX,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,ETOH,ETOH,GOx with EtOH,28.11,11.10645537344777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9524331125306018,28.11,32.07333333333333,32.07333333333333,0.8764290168364166,11.10645537344777,True,4,4,4,4
260211-1,GOx with DMSO,GOX,0.9962108868742958,0.9962108868742958,0.9962108868742958,0.9962108868742958,,,,,-0.0037963100004443206,-0.0037963100004443206,-0.0037963100004443206,-0.0037963100004443206,DMSO,PBS,GOx,32.07333333333333,11.661139483000616,0.9689253793390146,1.0611349532389203,0.9388163907272533,1.0,0.9388163907272533,0.9388163907272533,1.0,0.9388163907272533,1.0611349532389203,31.076666666666657,32.07333333333333,32.07333333333333,0.9689253793390146,12.374042700006386,True,5,5,5,5
260211-1,PMBTA-4,GOX,0.9760757901125346,0.9760757901125346,0.9760757901125346,0.9760757901125346,,,,,-0.02421504178011863,-0.02421504178011863,-0.02421504178011863,-0.02421504178011863,DMSO,PBS,GOx,32.07333333333333,11.661139483000616,1.047911037206402,0.9760757901125346,1.0,1.0,1.0,1.0,1.0,1.0,0.9760757901125346,33.61,32.07333333333333,32.07333333333333,1.047911037206402,11.3821559344823,True,6,6,6,6
260211-1,PMBTA-9,GOX,0.9648557921995714,0.9648557921995714,0.9648557921995714,0.9648557921995714,,,,,-0.03577662694530094,-0.03577662694530094,-0.03577662694530094,-0.03577662694530094,DMSO,PBS,GOx,32.07333333333333,11.661139483000616,1.0289960507171065,0.9648557921995714,1.0,1.0,1.0,1.0,1.0,1.0,0.9648557921995714,33.00333333333333,32.07333333333333,32.07333333333333,1.0289960507171065,11.25131797382026,True,7,7,7,7
260211-1,PMBTA-6,GOX,0.9254499810337883,0.9254499810337883,0.9254499810337883,0.9254499810337883,,,,,-0.07747519377345416,-0.07747519377345416,-0.07747519377345416,-0.07747519377345416,DMSO,PBS,GOx,32.07333333333333,11.661139483000616,1.074516732488048,0.9175763898234606,1.0,1.0085808563708167,1.0085808563708167,1.0,1.0085808563708167,1.0085808563708167,0.9175763898234606,34.463333333333324,32.07333333333333,32.07333333333333,1.074516732488048,10.69998626803952,True,8,8,8,8
260211-1,PMBTA-1,GOX,0.9127973063738012,0.9127973063738012,0.9127973063738012,0.9127973063738012,,,,,-0.09124143138757222,-0.09124143138757222,-0.09124143138757222,-0.09124143138757222,ETOH,ETOH,GOx with EtOH,28.11,11.10645537344777,1.1102810387762363,0.8939367047665643,1.0,1.0210983635716826,1.0210983635716826,1.0,1.0210983635716826,1.0210983635716826,0.8514149181261685,31.21,32.07333333333333,32.07333333333333,0.9730825192267721,9.9284681181768,True,9,9,9,9
260211-1,PMBTA-5,GOX,0.8911333616286835,0.8911333616286835,0.8911333616286835,0.8911333616286835,,,,,-0.11526118636077967,-0.11526118636077967,-0.11526118636077967,-0.11526118636077967,DMSO,PBS,GOx,32.07333333333333,11.661139483000616,0.9503221783413013,0.9867359997428914,0.903112242647356,1.0,0.903112242647356,0.903112242647356,1.0,0.903112242647356,0.9867359997428914,30.48,32.07333333333333,32.07333333333333,0.9503221783413013,11.506466125899916,True,10,10,10,10
