polymer_id,abs0_vs_solvent_control,fog_vs_solvent_control,fog_vs_solvent_control_sem,profile_id,profile_label,penalty_exponent,bonus_coef,bonus_deadband,bonus_max_delta,score,rank,rank_default,rank_delta_vs_default
PMPC,1.2040919424096999,1.068467979527979,,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.1260927867567907,9,8,1.0
PMBTA-2,1.4096377275638092,0.9651473469021599,,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.0664878183268867,10,9,1.0
PMBTA-9,1.3394474430518706,0.9304901755152158,,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.0247549762459336,11,11,0.0
PMBTA-7,1.3258164852255052,0.9281199921855301,,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,1.0177167701247778,12,12,0.0
PMBTA-8,1.2835056262007136,0.9043492213102758,,gentle_penalty,"Gentler penalty (exp=1.5, bonus=0.35)",1.5,0.35,0.05,0.3,0.9782589422394402,13,13,0.0
PMBTA-6,1.4041944927271066,1.2530458911896156,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.3846157097645253,1,1,0.0
PMBTA-4,1.405475253865154,1.2325497301177009,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.3619674517800595,2,2,0.0
PMBTA-11,1.3333638276461441,1.159855111204804,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.274886455543882,3,3,0.0
PMBTA-3,1.2154423200073183,1.177500694792626,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.2456836511574785,4,4,0.0
PMBTA-1,1.3984844657741853,1.1040983850317205,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.220028715460051,5,5,0.0
PMBTA-5,1.063351934864148,1.2142929369552455,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.219967543025323,6,6,0.0
PMBTA-10,0.8873054947979475,1.5190398088139885,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.1265541786573354,7,7,0.0
PMPC,1.2040919424096999,1.068467979527979,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.1260927867567907,8,8,0.0
PMBTA-2,1.4096377275638092,0.9651473469021599,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.0664878183268867,9,9,0.0
PMBTA-9,1.3394474430518706,0.9304901755152158,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.0247549762459336,10,11,-1.0
PMBTA-7,1.3258164852255052,0.9281199921855301,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,1.0177167701247778,11,12,-1.0
PMBTA-8,1.2835056262007136,0.9043492213102758,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.9782589422394402,12,13,-1.0
PMTAC,0.7411095217105649,1.8703390060512088,,strong_penalty,"Stronger penalty (exp=2.5, bonus=0.35)",2.5,0.35,0.05,0.3,0.8843543449303373,13,10,3.0
