run_id,polymer_id,reference_polymer_id,fog_activity_bonus_penalty,fog_abs_bonus_penalty,fog_abs_modulated,fog_solvent_balanced,fog_activity_bonus_penalty_sem,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem,log_fog_activity_bonus_penalty,log_fog_abs_bonus_penalty,log_fog_abs_modulated,log_fog_solvent_balanced,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,abs0_vs_solvent_control,fog_vs_solvent_control,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_fog_activity_bonus_penalty,rank_objective_solvent_balanced,rank_objective_abs_bonus_penalty,rank_objective_abs_modulated
260216-2,PMBTA-6,GOX,1.3846157097645253,1.3846157097645253,1.3846157097645253,1.3846157097645253,,,,,0.3254226352645353,0.3254226352645353,0.3254226352645353,0.3254226352645353,DMSO,PBS,GOx,20.820952380952377,9.47618365375417,1.4041944927271066,1.2530458911896156,1.0,1.105,1.105,1.0,1.105,1.105,1.2530458911896156,29.236666666666665,20.820952380952377,20.820952380952377,1.4041944927271066,11.874092991494862,True,1,1,1,1
260216-2,PMBTA-4,GOX,1.3619674517800595,1.3619674517800595,1.3619674517800595,1.3619674517800595,,,,,0.3089303100703051,0.3089303100703051,0.3089303100703051,0.3089303100703051,DMSO,PBS,GOx,20.820952380952377,9.47618365375417,1.405475253865154,1.2325497301177009,1.0,1.105,1.105,1.0,1.105,1.105,1.2325497301177009,29.263333333333325,20.820952380952377,20.820952380952377,1.405475253865154,11.67986760498047,True,2,2,2,2
260216-2,PMBTA-11,GOX,1.274886455543882,1.274886455543882,1.274886455543882,1.274886455543882,,,,,0.24285712016941752,0.24285712016941752,0.24285712016941752,0.24285712016941752,DMSO,PBS,GOx,20.820952380952377,9.47618365375417,1.3333638276461441,1.159855111204804,1.0,1.0991773396761504,1.0991773396761504,1.0,1.0991773396761504,1.0991773396761504,1.159855111204804,27.76190476190476,20.820952380952377,20.820952380952377,1.3333638276461441,10.991000045522188,True,3,3,3,3
260216-2,PMBTA-3,GOX,1.2456836511574785,1.2456836511574785,1.2456836511574785,1.2456836511574785,,,,,0.219684496602448,0.219684496602448,0.219684496602448,0.219684496602448,DMSO,PBS,GOx,20.820952380952377,9.47618365375417,1.2154423200073183,1.177500694792626,1.0,1.0579048120025614,1.0579048120025614,1.0,1.0579048120025614,1.0579048120025614,1.177500694792626,25.306666666666658,20.820952380952377,20.820952380952377,1.2154423200073183,11.15821283627806,True,4,4,4,4
260216-2,PMBTA-1,GOX,1.220028715460051,1.220028715460051,1.220028715460051,1.220028715460051,,,,,0.19887439573050514,0.19887439573050514,0.19887439573050514,0.19887439573050514,ETOH,ETOH,GOx with EtOH,18.852380952380944,10.801295065127643,1.3984844657741853,1.1040983850317205,1.0,1.105,1.105,1.0,1.105,1.105,1.25849106279551,26.36476190476189,20.820952380952377,20.820952380952377,1.2662610923062845,11.925692437658522,True,5,5,5,5
260216-2,PMBTA-5,GOX,1.219967543025323,1.219967543025323,1.219967543025323,1.219967543025323,,,,,0.1988242543136663,0.1988242543136663,0.1988242543136663,0.1988242543136663,DMSO,PBS,GOx,20.820952380952377,9.47618365375417,1.063351934864148,1.2142929369552455,1.0,1.0046731772024518,1.0046731772024518,1.0,1.0046731772024518,1.0046731772024518,1.2142929369552455,22.14,20.820952380952377,20.820952380952377,1.063351934864148,11.50686288004444,True,6,6,6,6
260216-2,PMBTA-10,GOX,1.195956813347606,1.195956813347606,1.195956813347606,1.195956813347606,,,,,0.1789465456353535,0.1789465456353535,0.1789465456353535,0.1789465456353535,DMSO,PBS,GOx,20.820952380952377,9.47618365375417,0.8873054947979475,1.5190398088139885,0.7873110410986305,1.0,0.7873110410986305,0.7873110410986305,1.0,0.7873110410986305,1.5190398088139885,18.474545454545453,20.820952380952377,20.820952380952377,0.8873054947979475,14.394700205684977,True,7,7,7,7
260216-2,PMPC,GOX,1.1260927867567907,1.1260927867567907,1.1260927867567907,1.1260927867567907,,,,,0.1187539301917498,0.1187539301917498,0.1187539301917498,0.1187539301917498,ETOH,ETOH,GOx with EtOH,18.852380952380944,10.801295065127643,1.2040919424096999,1.068467979527979,1.0,1.053932179843395,1.053932179843395,1.0,1.053932179843395,1.053932179843395,1.2178782446824301,22.7,20.820952380952377,20.820952380952377,1.0902479187631509,11.540837914522465,True,8,8,8,8
260216-2,PMBTA-2,GOX,1.0664878183268867,1.0664878183268867,1.0664878183268867,1.0664878183268867,,,,,0.0643708367607881,0.0643708367607881,0.0643708367607881,0.0643708367607881,DMSO,PBS,GOx,20.820952380952377,9.47618365375417,1.4096377275638092,0.9651473469021599,1.0,1.105,1.105,1.0,1.105,1.105,0.9651473469021599,29.34999999999999,20.820952380952377,20.820952380952377,1.4096377275638092,9.145913512178453,True,9,9,9,9
260216-2,PMTAC,GOX,1.027271211138157,1.027271211138157,1.027271211138157,1.027271211138157,,,,,0.026905977035625226,0.026905977035625226,0.026905977035625226,0.026905977035625226,PBS,PBS,GOx,20.820952380952377,9.47618365375417,0.7411095217105649,1.8703390060512088,0.5492433231700622,1.0,0.5492433231700622,0.5492433231700622,1.0,0.5492433231700622,1.8703390060512088,15.430606060606063,20.820952380952377,20.820952380952377,0.7411095217105649,17.723675916121287,True,10,10,10,10
