run_id,polymer_id,reference_polymer_id,objective_loglinear_main,objective_loglinear_main_exp,abs0_vs_solvent_control,fog_vs_solvent_control,fog_sem,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,solvent_group,solvent_control_polymer_id,use_for_bo,rank_objective_loglinear_main
260216-2,PMBTA-4,GOX,0.5494604796683848,1.7323181448386027,1.405475253865154,1.2325497301177009,,1.2325497301177009,29.263333333333325,20.820952380952377,20.820952380952377,1.405475253865154,11.67986760498047,PBS,GOx,True,1
260216-2,PMBTA-6,GOX,0.5650411238877882,1.7595201395427875,1.4041944927271066,1.2530458911896156,,1.2530458911896156,29.236666666666665,20.820952380952377,20.820952380952377,1.4041944927271066,11.874092991494862,PBS,GOx,True,2
260216-2,PMBTA-1,GOX,0.4344181865822033,1.5440644401532264,1.3984844657741853,1.1040983850317205,,1.25849106279551,26.36476190476189,20.820952380952377,20.820952380952377,1.2662610923062845,11.925692437658522,ETOH,GOx with EtOH,True,3
260216-2,PMBTA-11,GOX,0.4360000361081704,1.5465088505909814,1.3333638276461441,1.159855111204804,,1.159855111204804,27.76190476190476,20.820952380952377,20.820952380952377,1.3333638276461441,10.991000045522188,PBS,GOx,True,4
260216-2,PMBTA-3,GOX,0.3585021968970444,1.4311841762889788,1.2154423200073183,1.177500694792626,,1.177500694792626,25.306666666666658,20.820952380952377,20.820952380952377,1.2154423200073183,11.15821283627806,PBS,GOx,True,5
260216-2,PMBTA-2,GOX,0.3078582423629656,1.3605081128514,1.4096377275638092,0.9651473469021599,,0.9651473469021599,29.34999999999999,20.820952380952377,20.820952380952377,1.4096377275638092,9.145913512178453,PBS,GOx,True,6
260216-2,PMTAC,GOX,0.3265128390650402,1.3861260462112246,0.7411095217105649,1.8703390060512088,,1.8703390060512088,15.430606060606063,20.820952380952377,20.820952380952377,0.7411095217105649,17.723675916121287,PBS,GOx,True,7
260216-2,PMBTA-10,GOX,0.2985124880782003,1.3478523691774758,0.8873054947979475,1.5190398088139885,,1.5190398088139885,18.474545454545453,20.820952380952377,20.820952380952377,0.8873054947979475,14.394700205684977,PBS,GOx,True,8
260216-2,PMPC,GOX,0.25195153574116047,1.2865336848724116,1.2040919424096999,1.068467979527979,,1.2178782446824301,22.7,20.820952380952377,20.820952380952377,1.0902479187631509,11.540837914522465,ETOH,GOx with EtOH,True,9
260216-2,PMBTA-5,GOX,0.2555880840823374,1.2912207440032293,1.063351934864148,1.2142929369552455,,1.2142929369552455,22.14,20.820952380952377,20.820952380952377,1.063351934864148,11.50686288004444,PBS,GOx,True,10
260216-2,PMBTA-9,GOX,0.22021341174808728,1.2463426863787421,1.3394474430518706,0.9304901755152158,,0.9304901755152158,27.88857142857142,20.820952380952377,20.820952380952377,1.3394474430518706,8.817495791196137,PBS,GOx,True,11
260216-2,PMBTA-7,GOX,0.20743423228940516,1.2305167859069428,1.3258164852255052,0.9281199921855301,,0.9281199921855301,27.604761904761897,20.820952380952377,20.820952380952377,1.3258164852255052,8.795035498670968,PBS,GOx,True,12
260216-2,PMBTA-8,GOX,0.14905541837462022,1.1607373136019734,1.2835056262007136,0.9043492213102758,,0.9043492213102758,26.72380952380952,20.820952380952377,20.820952380952377,1.2835056262007136,8.569779308265748,PBS,GOx,True,13
260216-2,GOx with DMSO,GOX,0.016904565201468682,1.0170482558981586,1.0483029914920865,0.970185398832601,,0.970185398832601,21.826666666666657,20.820952380952377,20.820952380952377,1.0483029914920865,9.193655017528464,PBS,GOx,False,14
260216-2,GOx,GOX,0.0,1.0,1.0,1.0,,1.0,20.820952380952377,20.820952380952377,20.820952380952377,1.0,9.47618365375417,PBS,GOx,True,15
260216-2,GOx with EtOH,GOX,0.0,1.0,1.0,1.0,,1.1398359782578196,18.852380952380944,20.820952380952377,20.820952380952377,0.9054523831305459,10.801295065127643,ETOH,GOx with EtOH,False,16
