plate_id,time_s,well,signal,source_file,row,polymer_id,sample_name,use_for_bo,include_in_all_polymers,all_polymers_pair,run_id
plate1,6.0,A1,412.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,36.0,A1,884.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,66.0,A1,1351.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,96.0,A1,1793.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,126.0,A1,2209.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,156.0,A1,2636.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,186.0,A1,3031.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,216.0,A1,3412.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,246.0,A1,3814.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,276.0,A1,4167.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,306.0,A1,4553.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,336.0,A1,4903.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,366.0,A1,5275.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,396.0,A1,5712.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,426.0,A1,6042.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,456.0,A1,6328.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,486.0,A1,6718.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,516.0,A1,6962.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,546.0,A1,7173.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,576.0,A1,7501.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,606.0,A1,7643.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,6.0,A2,664.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,36.0,A2,1347.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,66.0,A2,2007.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,96.0,A2,2658.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,126.0,A2,3235.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,156.0,A2,3757.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,186.0,A2,4262.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,216.0,A2,4748.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,246.0,A2,5190.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,276.0,A2,5644.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,306.0,A2,6027.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,336.0,A2,6398.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,366.0,A2,6708.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
plate1,396.0,A2,7079.0,1-plate-3.csv,A,GOx,,True,True,True,260209-2
