run_id,polymer_id,reference_polymer_id,t50_min,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,abs_activity_at_20,gox_abs_activity_at_20_ref,functional_activity_at_20_rel,log_functional_activity_at_20_rel,functional_reference_source,functional_reference_round_id,functional_reference_run_id,t50_censored,gox_t50_same_run_min,fog,log_fog,fog_native_constrained,log_fog_native_constrained,native_activity_soft_penalty,fog_native_soft,log_fog_native_soft,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,solvent_control_fog,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_activity_bonus_penalty_sem,objective_loglinear_main,objective_loglinear_main_exp,fog_solvent_balanced,log_fog_solvent_balanced,fog_constraint_reason,fog_missing_reason,use_for_bo,n_points,input_t50_file,input_tidy,fog_abs_bonus_penalty,fog_abs_modulated,log_fog_abs_bonus_penalty,log_fog_abs_modulated,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem
260216-3,GOx,GOX,8.95166270843128,rea50,50.0,18.567457966920305,20.90190476190476,20.90190476190476,20.90190476190476,1.0,0.7,1,3.8809523809523774,3.8809523809523774,1.0,0.0,same_run_gox,,260216-3,0,8.95166270843128,1.0,0.0,1.0,0.0,1.0,1.0,0.0,PBS,PBS,GOx,20.90190476190476,8.95166270843128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,,,True,7,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv,1.0,1.0,0.0,0.0,,,
260216-3,GOx with DMSO,GOX,8.849273361406306,rea50,50.0,17.675667971796532,21.869523809523805,20.90190476190476,20.90190476190476,1.0462933430537202,0.7,1,3.865584415584416,3.8809523809523774,0.9960401561628563,-0.003967704777677963,same_run_gox,,260216-3,0,8.95166270843128,0.9885619744219655,-0.011503942917453833,0.9885619744219655,-0.011503942917453833,1.0,0.9885619744219655,-0.011503942917453833,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.0,1.0462933430537202,0.9885619744219655,1.0,1.0,1.0,1.0,1.0,1.0,0.9885619744219655,-0.011503942917453833,,0.0337498260985578,1.0343258130337445,0.9885619744219655,-0.011503942917453833,,,False,7,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv,0.9885619744219655,0.9885619744219655,-0.011503942917453833,-0.011503942917453833,,,
260216-3,GOx with EtOH,GOX,9.890485936520127,rea50,50.0,18.84083113369553,19.713333333333324,20.90190476190476,20.90190476190476,0.9431357360914928,0.7,1,3.714155844155844,3.8809523809523774,0.9570217512548808,-0.04392915920348071,same_run_gox,,260216-3,0,8.95166270843128,1.1048769662874585,0.09973398604437271,1.1048769662874585,0.09973398604437271,0.889505016692842,0.9827936043410623,-0.01735614594576412,ETOH,ETOH,GOx with EtOH,19.713333333333324,9.890485936520127,1.1048769662874585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,,,False,7,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv,1.0,1.0,0.0,0.0,,,
260216-3,PMPC,GOX,11.81743010034023,rea50,50.0,26.25159371015724,22.409523809523805,20.90190476190476,20.90190476190476,1.0721283091083063,0.7,1,5.88285714285714,3.8809523809523774,1.515828220858896,0.41596197002093627,same_run_gox,,260216-3,0,8.95166270843128,1.3201379995260296,0.2777362762292988,1.3201379995260296,0.2777362762292988,1.0,1.3201379995260296,0.2777362762292988,ETOH,ETOH,GOx with EtOH,19.713333333333324,9.890485936520127,1.1048769662874585,1.136769892265327,1.1948280576088741,1.0,1.0303694622928645,1.0303694622928645,1.0,1.0303694622928645,1.0303694622928645,1.2311143432508833,0.20791972936376354,,0.3061931029985439,1.35824456232363,1.2311143432508833,0.20791972936376354,,,True,7,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv,1.2311143432508833,1.2311143432508833,0.20791972936376354,0.20791972936376354,,,
260216-3,PMTAC,GOX,14.724683538460368,rea50,50.0,44.556519413208754,17.180303030303026,20.90190476190476,20.90190476190476,0.821949158509964,0.7,1,7.65494505494506,3.8809523809523774,1.9724398301085444,0.6792712688916581,same_run_gox,,260216-3,0,8.95166270843128,1.6449104505011864,0.49768594535027,1.6449104505011864,0.49768594535027,0.6756004191752378,1.111302189864331,0.10553247175042779,PBS,PBS,GOx,20.90190476190476,8.95166270843128,1.0,0.821949158509964,1.6449104505011864,0.6756004191752378,1.0,0.6756004191752378,0.6756004191752378,1.0,0.6756004191752378,1.111302189864331,0.10553247175042779,,0.3016092085503489,1.352032760613696,1.111302189864331,0.10553247175042779,,,True,7,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv,1.111302189864331,1.111302189864331,0.10553247175042779,0.10553247175042779,,,
260216-3,PMBTA-1,GOX,11.763109449075174,rea50,50.0,21.89451600312257,26.026666666666664,20.90190476190476,20.90190476190476,1.2451815737914065,0.7,1,5.6984126984127,3.8809523809523774,1.4683026584867092,0.3841070795733532,same_run_gox,,260216-3,0,8.95166270843128,1.3140697803544232,0.2731290239449422,1.3140697803544232,0.2731290239449422,1.0,1.3140697803544232,0.2731290239449422,ETOH,ETOH,GOx with EtOH,19.713333333333324,9.890485936520127,1.1048769662874585,1.3202570172472106,1.189335845030675,1.0,1.0945899560365238,1.0945899560365238,1.0,1.0945899560365238,1.0945899560365238,1.3018350703247885,0.2637748616648317,,0.4512214655810757,1.5702289952653896,1.3018350703247885,0.2637748616648317,,,True,7,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv,1.3018350703247885,1.3018350703247885,0.2637748616648317,0.2637748616648317,,,
260216-3,PMBTA-2,GOX,9.21921242421216,rea50,50.0,14.153832658549096,28.623333333333324,20.90190476190476,20.90190476190476,1.3694126759921625,0.7,1,4.051298701298702,3.8809523809523774,1.0438929168990527,0.0429569141797183,same_run_gox,,260216-3,0,8.95166270843128,1.029888270424765,0.029450321041909637,1.029888270424765,0.029450321041909637,1.0,1.029888270424765,0.029450321041909637,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.0,1.3694126759921625,1.029888270424765,1.0,1.105,1.105,1.0,1.105,1.105,1.1380265388193653,0.12929565601162585,,0.34383226530690353,1.4103420523753174,1.1380265388193653,0.12929565601162585,,,True,7,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv,1.1380265388193653,1.1380265388193653,0.12929565601162585,0.12929565601162585,,,
260216-3,PMBTA-3,GOX,11.51020124103392,rea50,50.0,18.95368136474857,25.3,20.90190476190476,20.90190476190476,1.2104160021870873,0.7,1,4.7952813852813865,3.8809523809523774,1.2355939765755728,0.21155180715203623,same_run_gox,,260216-3,0,8.95166270843128,1.2858171287209956,0.251394414087175,1.2858171287209956,0.251394414087175,1.0,1.2858171287209956,0.251394414087175,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.0,1.2104160021870873,1.2858171287209956,1.0,1.0561456007654806,1.0561456007654806,1.0,1.0561456007654806,1.0561456007654806,1.3580101038875811,0.306020469379504,,0.4423585180693602,1.556373628490147,1.3580101038875811,0.306020469379504,,,True,7,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv,1.3580101038875811,1.3580101038875811,0.306020469379504,0.306020469379504,,,
260216-3,PMBTA-4,GOX,11.81517501828038,rea50,50.0,25.170699370235333,28.733333333333324,20.90190476190476,20.90190476190476,1.3746753542625412,0.7,1,7.23238095238095,3.8809523809523774,1.8635582822085897,0.6224877151167849,same_run_gox,,260216-3,0,8.95166270843128,1.319886081850699,0.2775454312458214,1.319886081850699,0.2775454312458214,1.0,1.319886081850699,0.2775454312458214,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.0,1.3746753542625412,1.319886081850699,1.0,1.105,1.105,1.0,1.105,1.105,1.4584741204450224,0.3773907662155375,,0.5957630284960693,1.8144148671543072,1.4584741204450224,0.3773907662155375,,,True,7,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv,1.4584741204450224,1.4584741204450224,0.3773907662155375,0.3773907662155375,,,
260216-3,PMBTA-5,GOX,11.627740693607851,rea50,50.0,29.963638174935248,22.306666666666665,20.90190476190476,20.90190476190476,1.0672073631931471,0.7,1,6.683888888888889,3.8809523809523774,1.722229038854807,0.5436194046258751,same_run_gox,,260216-3,0,8.95166270843128,1.2989475891061064,0.2615543897660329,1.2989475891061064,0.2615543897660329,1.0,1.2989475891061064,0.2615543897660329,DMSO,PBS,GOx,20.90190476190476,8.95166270843128,1.0,1.0672073631931471,1.2989475891061064,1.0,1.0060225771176015,1.0060225771176015,1.0,1.0060225771176015,1.0060225771176015,1.3067706011332205,0.26755890365457663,,0.3265996854652569,1.3862464314960234,1.3067706011332205,0.26755890365457663,,,True,7,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv,1.3067706011332205,1.3067706011332205,0.26755890365457663,0.26755890365457663,,,
