

Software Version,3.17.17



Experiment File Path:,C:\Users\Public\Documents\Experiments\Sudo\260216\Sudo-260129_gain=50-Resolufin_260216_120658.xpt
Protocol File Path:,C:\Users\Public\Documents\Protocols\Sudo-260129_gain=50-Resolufin.prt



Plate Number,Plate 3
Date,2/16/2026
Time,6:21:18 PM
Reader Type:,Synergy H1
Reader Serial Number:,25082104
Reading Type,Reader

Procedure Details

Plate Type,96 WELL PLATE
Eject plate on completion,
Set Temperature,Setpoint 25°C
,Preheat before moving to next step
Shake,Orbital: 0:05 (MM:SS)
,Frequency: 282 cpm (3 mm)
Start Kinetic,Runtime 0:10:00 (HH:MM:SS), Interval 0:00:30, 21 Reads
    Read,Fluorescence Endpoint
,A1..H7
,Filter Set 1
,    Excitation: 540,  Emission: 590
,    Optics: Top,  Gain: 50
,Light Source: Xenon Flash,  Lamp Energy: High,  Standard Dynamic Range
,Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10
,Read Height: 6.25 mm
End Kinetic,

540,590

Time,T° 540,590,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0:00:06,25.1,509,609,508,628,449,336,332,,,,,,679,667,571,586,485,307,308,,,,,,726,742,624,626,527,288,344,,,,,,571,587,519,557,545,320,319,,,,,,985,982,799,861,712,379,272,,,,,,901,828,667,652,543,313,283,,,,,,933,848,711,718,621,335,300,,,,,,971,976,778,709,609,341,307,,,,,
0:00:36,25.1,1331,1318,923,905,576,343,334,,,,,,1539,1339,970,817,610,318,315,,,,,,1646,1474,1046,860,673,298,369,,,,,,1033,1003,842,759,710,361,329,,,,,,1965,1761,1295,1202,907,429,279,,,,,,1570,1324,973,852,664,330,286,,,,,,1630,1363,1041,933,761,352,301,,,,,,1565,1501,1132,920,739,355,309,,,,,
0:01:06,25.1,2234,2031,1323,1139,701,356,336,,,,,,2385,2004,1376,1038,725,325,313,,,,,,2553,2182,1458,1094,813,309,396,,,,,,1558,1442,1202,970,905,404,339,,,,,,2884,2504,1773,1518,1103,473,284,,,,,,2216,1806,1281,1043,784,341,286,,,,,,2285,1831,1374,1135,902,371,300,,,,,,2144,2014,1490,1132,880,371,317,,,,,
0:01:36,25.1,3100,2704,1727,1330,823,365,342,,,,,,3197,2643,1789,1262,850,334,318,,,,,,3406,2837,1870,1320,950,319,423,,,,,,2055,1924,1583,1178,1093,437,352,,,,,,3741,3176,2237,1835,1304,517,286,,,,,,2807,2256,1579,1248,902,351,288,,,,,,2916,2310,1690,1346,1035,382,310,,,,,,2667,2490,1846,1330,1005,383,315,,,,,
0:02:06,25.1,3880,3365,2094,1568,943,371,341,,,,,,3936,3242,2182,1488,972,342,316,,,,,,4172,3461,2267,1541,1083,331,451,,,,,,2580,2393,1955,1368,1287,472,362,,,,,,4496,3838,2680,2129,1490,562,293,,,,,,3383,2681,1873,1434,1015,364,291,,,,,,3482,2748,1991,1554,1164,399,311,,,,,,3168,2915,2143,1514,1131,400,318,,,,,
0:02:36,25.1,4622,3945,2482,1783,1062,384,350,,,,,,4616,3805,2568,1697,1106,353,323,,,,,,4869,4047,2637,1760,1212,339,480,,,,,,3063,2889,2328,1556,1498,502,374,,,,,,5180,4419,3128,2431,1679,607,298,,,,,,3865,3109,2169,1633,1127,378,292,,,,,,3996,3163,2301,1761,1302,426,317,,,,,,3640,3372,2444,1706,1244,411,323,,,,,
0:03:06,25.1,5253,4468,2842,2024,1185,392,351,,,,,,5219,4362,2923,1905,1213,364,324,,,,,,5558,4589,3008,1973,1358,350,507,,,,,,3561,3353,2705,1755,1705,537,392,,,,,,5816,4964,3540,2716,1865,649,306,,,,,,4373,3509,2464,1824,1234,382,295,,,,,,4490,3570,2607,1949,1427,438,313,,,,,,4087,3749,2722,1895,1374,425,329,,,,,
0:03:36,25.1,5828,5010,3204,2255,1306,402,357,,,,,,5780,4811,3299,2123,1332,376,326,,,,,,6100,5118,3366,2191,1487,360,535,,,,,,4023,3803,3081,1961,1878,572,399,,,,,,6369,5445,3946,2995,2033,699,307,,,,,,4827,3908,2751,2008,1353,400,299,,,,,,4976,3940,2899,2144,1560,453,320,,,,,,4548,4100,2998,2063,1480,440,331,,,,,
0:04:06,25.1,6411,5509,3534,2470,1429,410,356,,,,,,6330,5287,3656,2344,1451,382,327,,,,,,6624,5574,3698,2412,1618,371,567,,,,,,4474,4226,3420,2166,2045,606,404,,,,,,6870,5895,4322,3259,2212,745,315,,,,,,5260,4298,3027,2165,1466,410,299,,,,,,5433,4308,3208,2352,1679,467,324,,,,,,5005,4534,3263,2255,1600,456,333,,,,,
0:04:36,25.1,6908,5916,3872,2699,1541,423,358,,,,,,6872,5708,3953,2518,1576,387,329,,,,,,7140,5959,4033,2620,1744,376,594,,,,,,4873,4614,3761,2341,2214,641,410,,,,,,7336,6353,4657,3522,2392,784,323,,,,,,5697,4631,3283,2339,1584,420,303,,,,,,5855,4680,3467,2542,1811,487,324,,,,,,5381,4849,3552,2445,1727,467,339,,,,,
0:05:06,25.1,7342,6341,4162,2931,1662,432,363,,,,,,7335,6123,4310,2727,1687,398,330,,,,,,7513,6374,4366,2819,1879,389,624,,,,,,5281,4976,4065,2554,2371,684,423,,,,,,7710,6741,5042,3770,2559,830,327,,,,,,6057,4947,3528,2513,1684,432,308,,,,,,6289,4992,3746,2752,1928,498,322,,,,,,5800,5218,3818,2599,1844,481,339,,,,,
0:05:36,25.1,7806,6740,4494,3150,1773,443,365,,,,,,7693,6464,4633,2926,1810,410,339,,,,,,7963,6742,4667,3037,2003,400,647,,,,,,5672,5363,4358,2743,2521,711,430,,,,,,8093,7098,5391,4049,2718,871,336,,,,,,6464,5277,3762,2661,1795,444,311,,,,,,6567,5303,4026,2918,2061,514,336,,,,,,6143,5569,4059,2790,1966,498,343,,,,,
0:06:06,25.1,8080,7088,4788,3330,1877,453,365,,,,,,8105,6792,4926,3115,1910,415,336,,,,,,8290,7098,4965,3236,2131,405,674,,,,,,6002,5673,4670,2946,2654,742,444,,,,,,8420,7371,5721,4258,2904,916,339,,,,,,6791,5533,4007,2795,1898,453,316,,,,,,6914,5602,4257,3095,2169,531,333,,,,,,6436,5902,4338,2970,2087,509,347,,,,,
0:06:36,25.1,8467,7438,5090,3539,2015,466,369,,,,,,8388,7109,5261,3305,2041,426,342,,,,,,8527,7434,5274,3435,2251,417,704,,,,,,6341,6020,4910,3135,2836,775,448,,,,,,8706,7684,6010,4498,3050,971,341,,,,,,7102,5792,4234,2946,2004,459,316,,,,,,7184,5858,4520,3267,2268,546,347,,,,,,6763,6160,4613,3124,2173,526,346,,,,,
0:07:06,25.1,8759,7720,5355,3743,2133,479,371,,,,,,8630,7445,5535,3518,2146,437,346,,,,,,8851,7684,5506,3607,2367,432,733,,,,,,6652,6315,5166,3306,2988,815,462,,,,,,8925,7981,6325,4690,3215,1009,347,,,,,,7409,6059,4449,3059,2083,469,322,,,,,,7569,6122,4791,3453,2380,562,345,,,,,,7100,6426,4824,3299,2319,535,348,,,,,
0:07:36,25.1,8972,8015,5646,3926,2224,488,377,,,,,,8892,7735,5812,3705,2270,447,350,,,,,,9087,7984,5806,3790,2495,438,763,,,,,,6963,6591,5437,3515,3119,853,477,,,,,,9148,8187,6619,4925,3369,1050,356,,,,,,7728,6281,4657,3203,2203,481,322,,,,,,7804,6350,4958,3597,2488,571,341,,,,,,7340,6697,5081,3442,2407,547,356,,,,,
0:08:06,25.1,9153,8269,5896,4149,2332,499,380,,,,,,9071,7949,6079,3885,2372,454,348,,,,,,9209,8215,6000,3971,2617,446,796,,,,,,7188,6894,5669,3689,3257,881,481,,,,,,9329,8416,6871,5126,3525,1104,354,,,,,,7983,6544,4858,3348,2295,487,323,,,,,,8043,6583,5222,3732,2616,595,346,,,,,,7583,6982,5295,3591,2522,570,361,,,,,
0:08:36,25.1,9320,8551,6129,4308,2451,510,385,,,,,,9242,8215,6292,4038,2468,465,354,,,,,,9430,8472,6306,4123,2752,461,819,,,,,,7465,7137,5865,3874,3408,926,497,,,,,,9375,8650,7145,5327,3667,1141,363,,,,,,8218,6730,5096,3477,2403,501,330,,,,,,8296,6820,5452,3888,2718,604,348,,,,,,7847,7199,5541,3769,2626,576,360,,,,,
0:09:06,25.1,9464,8708,6422,4502,2557,523,384,,,,,,9377,8405,6607,4205,2599,470,361,,,,,,9534,8618,6547,4306,2841,470,848,,,,,,7752,7386,6107,4053,3555,963,511,,,,,,9448,8774,7351,5522,3813,1184,372,,,,,,8437,6951,5260,3607,2494,510,332,,,,,,8521,7019,5668,4029,2849,629,355,,,,,,8088,7429,5762,3905,2745,590,368,,,,,
0:09:36,25.1,9462,8908,6622,4676,2658,527,386,,,,,,9451,8571,6812,4374,2698,477,359,,,,,,9529,8799,6787,4494,2952,480,880,,,,,,7991,7600,6336,4267,3718,996,526,,,,,,9383,8953,7604,5708,3986,1229,374,,,,,,8663,7203,5453,3785,2583,521,339,,,,,,8679,7237,5845,4143,2966,634,365,,,,,,8322,7652,5992,4068,2843,598,368,,,,,
0:10:06,25.1,9389,9117,6847,4836,2770,542,393,,,,,,9344,8782,7024,4550,2798,486,361,,,,,,9480,8960,6981,4639,3066,483,894,,,,,,8132,7838,6570,4464,3843,1044,537,,,,,,9376,9098,7851,5912,4113,1267,379,,,,,,8789,7366,5634,3916,2681,540,336,,,,,,8846,7435,6051,4307,3066,656,367,,,,,,8510,7818,6199,4203,2950,612,370,,,,,

Results
,1,2,3,4,5,6,7,8,9,10,11,12
A,1702200.000,1379600.000,795200.000,461200.000,247000.000,23400.000,8200.000,?????,?????,?????,?????,?????,Max V [540,590]
,0.999,1.000,1.000,1.000,1.000,0.997,0.982,?????,?????,?????,?????,?????,R-Squared [540,590]
,0:01:06,0:01:06,0:01:06,0:02:36,0:01:06,0:06:06,0:07:36,?????,?????,?????,?????,?????,t at Max V [540,590]
,0:00:06,?????,?????,?????,?????,0:01:02,0:02:11,?????,?????,?????,?????,?????,Lagtime [540,590]
,0:00:06,0:00:06,0:00:06,0:01:36,0:00:06,0:05:06,0:06:36,?????,?????,?????,?????,?????,Max V Calc - t min [540,590]
,0:02:06,0:02:06,0:02:06,0:03:36,0:02:06,0:07:06,0:08:36,?????,?????,?????,?????,?????,Max V Calc - t max [540,590]
,best,best,best,best,best,best,best,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590])
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590])
B,1634400.000,1290800.000,808200.000,449800.000,247800.000,21200.000,7000.000,?????,?????,?????,?????,?????,Max V [540,590]
,0.999,0.999,1.000,1.000,0.999,0.995,0.832,?????,?????,?????,?????,?????,R-Squared [540,590]
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:36,0:02:36,0:06:06,?????,?????,?????,?????,?????,t at Max V [540,590]
,?????,?????,0:00:06,?????,0:00:07,0:00:24,0:01:44,?????,?????,?????,?????,?????,Lagtime [540,590]
,0:00:06,0:00:06,0:00:06,0:00:06,0:00:36,0:01:36,0:05:06,?????,?????,?????,?????,?????,Max V Calc - t min [540,590]
,0:02:06,0:02:06,0:02:06,0:02:06,0:02:36,0:03:36,0:07:06,?????,?????,?????,?????,?????,Max V Calc - t max [540,590]
,best,best,best,best,best,best,OUT-,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590])
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590])
C,1730400.000,1360200.000,822000.000,458000.000,277800.000,21600.000,60600.000,?????,?????,?????,?????,?????,Max V [540,590]
,0.999,0.999,1.000,1.000,1.000,0.992,0.999,?????,?????,?????,?????,?????,R-Squared [540,590]
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:08:36,0:07:06,?????,?????,?????,?????,?????,t at Max V [540,590]
,?????,?????,?????,?????,?????,0:00:41,0:00:40,?????,?????,?????,?????,?????,Lagtime [540,590]
,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:07:36,0:06:06,?????,?????,?????,?????,?????,Max V Calc - t min [540,590]
,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:09:36,0:08:06,?????,?????,?????,?????,?????,Max V Calc - t max [540,590]
,best,best,best,best,best,best,best,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590])
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590])
D,1016400.000,957400.000,750200.000,408200.000,401000.000,79200.000,28200.000,?????,?????,?????,?????,?????,Max V [540,590]
,1.000,1.000,1.000,1.000,0.999,0.996,0.996,?????,?????,?????,?????,?????,R-Squared [540,590]
,0:01:36,0:02:06,0:02:06,0:01:06,0:02:06,0:09:06,0:09:06,?????,?????,?????,?????,?????,t at Max V [540,590]
,0:00:08,0:00:12,0:00:11,?????,0:00:13,0:01:00,0:02:19,?????,?????,?????,?????,?????,Lagtime [540,590]
,0:00:36,0:01:06,0:01:06,0:00:06,0:01:06,0:08:06,0:08:06,?????,?????,?????,?????,?????,Max V Calc - t min [540,590]
,0:02:36,0:03:06,0:03:06,0:02:06,0:03:06,0:10:06,0:10:06,?????,?????,?????,?????,?????,Max V Calc - t max [540,590]
,best,best,best,best,best,best,best,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590])
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590])
E,1759600.000,1425400.000,940800.000,633800.000,390600.000,92000.000,14000.000,?????,?????,?????,?????,?????,Max V [540,590]
,0.998,0.999,1.000,0.999,1.000,0.997,0.989,?????,?????,?????,?????,?????,R-Squared [540,590]
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:05:36,0:04:36,?????,?????,?????,?????,?????,t at Max V [540,590]
,?????,?????,?????,?????,?????,0:00:13,0:01:03,?????,?????,?????,?????,?????,Lagtime [540,590]
,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:04:36,0:03:36,?????,?????,?????,?????,?????,Max V Calc - t min [540,590]
,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:06:36,0:05:36,?????,?????,?????,?????,?????,Max V Calc - t max [540,590]
,best,best,best,best,best,best,best,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590])
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590])
F,1240200.000,927600.000,603600.000,392000.000,236400.000,25200.000,8600.000,?????,?????,?????,?????,?????,Max V [540,590]
,0.999,0.999,1.000,1.000,1.000,0.983,0.949,?????,?????,?????,?????,?????,R-Squared [540,590]
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:09:06,0:08:36,?????,?????,?????,?????,?????,t at Max V [540,590]
,?????,?????,?????,?????,?????,0:01:13,0:03:14,?????,?????,?????,?????,?????,Lagtime [540,590]
,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:08:06,0:07:36,?????,?????,?????,?????,?????,Max V Calc - t min [540,590]
,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:10:06,0:09:36,?????,?????,?????,?????,?????,Max V Calc - t max [540,590]
,best,best,best,best,best,best,OUT-,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590])
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590])
G,1276800.000,949400.000,641800.000,417000.000,272000.000,36200.000,11800.000,?????,?????,?????,?????,?????,Max V [540,590]
,0.999,0.999,1.000,1.000,1.000,0.983,0.949,?????,?????,?????,?????,?????,R-Squared [540,590]
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:02:36,0:09:06,?????,?????,?????,?????,?????,t at Max V [540,590]
,?????,?????,?????,?????,?????,0:00:16,0:04:20,?????,?????,?????,?????,?????,Lagtime [540,590]
,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:01:36,0:08:06,?????,?????,?????,?????,?????,Max V Calc - t min [540,590]
,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:03:36,0:10:06,?????,?????,?????,?????,?????,Max V Calc - t max [540,590]
,best,best,best,best,best,best,OUT-,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590])
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590])
H,1099200.000,973400.000,688800.000,404000.000,262000.000,29200.000,8800.000,?????,?????,?????,?????,?????,Max V [540,590]
,0.999,0.998,0.999,0.999,1.000,0.998,0.900,?????,?????,?????,?????,?????,R-Squared [540,590]
,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:01:06,0:08:06,?????,?????,?????,?????,?????,t at Max V [540,590]
,?????,?????,?????,?????,?????,0:00:06,0:02:14,?????,?????,?????,?????,?????,Lagtime [540,590]
,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:00:06,0:07:06,?????,?????,?????,?????,?????,Max V Calc - t min [540,590]
,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:02:06,0:09:06,?????,?????,?????,?????,?????,Max V Calc - t max [540,590]
,best,best,best,best,best,best,OUT-,?????,?????,?????,?????,?????,Symbols (R-Squared [540,590])
,,,,,,,,?????,?????,?????,?????,?????,Symbols (Max V [540,590])

Cutoffs (R-Squared [540,590])

Formula,Value
0.95,0.950
0.98,0.980
1.00,1.000

Cutoffs (Max V [540,590])

Formula,Value
0,0.000

