run_id,polymer_id,reference_polymer_id,fog_native_soft,fog_native_soft_sem,log_fog_native_soft,native_activity_soft_penalty,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,fog,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,abs0_vs_gox,t50_min,use_for_bo,rank_objective_native_soft
260216-3,PMBTA-6,GOX,1.3294349885666028,,0.2847540313452013,1.0,1.3861575613979131,0.7,1,1.3294349885666028,28.97333333333333,20.90190476190476,20.90190476190476,1.3861575613979131,11.900653610435423,True,1
260216-3,PMPC,GOX,1.3201379995260296,,0.2777362762292988,1.0,1.0721283091083063,0.7,1,1.3201379995260296,22.409523809523805,20.90190476190476,20.90190476190476,1.0721283091083063,11.81743010034023,True,2
260216-3,PMBTA-4,GOX,1.319886081850699,,0.2775454312458214,1.0,1.3746753542625412,0.7,1,1.319886081850699,28.733333333333324,20.90190476190476,20.90190476190476,1.3746753542625412,11.81517501828038,True,3
260216-3,PMBTA-1,GOX,1.3140697803544232,,0.2731290239449422,1.0,1.2451815737914065,0.7,1,1.3140697803544232,26.026666666666664,20.90190476190476,20.90190476190476,1.2451815737914065,11.763109449075174,True,4
260216-3,PMBTA-5,GOX,1.2989475891061064,,0.2615543897660329,1.0,1.0672073631931471,0.7,1,1.2989475891061064,22.306666666666665,20.90190476190476,20.90190476190476,1.0672073631931471,11.627740693607851,True,5
260216-3,PMBTA-3,GOX,1.2858171287209956,,0.251394414087175,1.0,1.2104160021870873,0.7,1,1.2858171287209956,25.3,20.90190476190476,20.90190476190476,1.2104160021870873,11.51020124103392,True,6
260216-3,PMBTA-11,GOX,1.149812018947334,,0.1395984672288981,1.0,1.4177336310201845,0.7,1,1.149812018947334,29.63333333333332,20.90190476190476,20.90190476190476,1.4177336310201845,10.29272937171693,True,7
260216-3,PMTAC,GOX,1.111302189864331,,0.10553247175042779,0.6756004191752378,0.821949158509964,0.7,1,1.6449104505011864,17.180303030303026,20.90190476190476,20.90190476190476,0.821949158509964,14.724683538460368,True,8
260216-3,PMBTA-2,GOX,1.029888270424765,,0.029450321041909637,1.0,1.3694126759921625,0.7,1,1.029888270424765,28.623333333333324,20.90190476190476,20.90190476190476,1.3694126759921625,9.21921242421216,True,9
260216-3,GOx,GOX,1.0,,0.0,1.0,1.0,0.7,1,1.0,20.90190476190476,20.90190476190476,20.90190476190476,1.0,8.95166270843128,True,10
260216-3,PMBTA-10,GOX,0.9962295775547655,,-0.0037775484055019366,0.5263750150024338,0.7255170673405511,0.7,1,1.8926232232929203,15.164688644688642,20.90190476190476,20.90190476190476,0.7255170673405511,16.942124729062243,True,11
260216-3,PMBTA-7,GOX,0.9900034463426063,,-0.01004685470541288,1.0,1.2940265184307649,0.7,1,0.9900034463426063,27.04761904761904,20.90190476190476,20.90190476190476,1.2940265184307649,8.862176931843557,True,12
260216-3,GOx with DMSO,GOX,0.9885619744219655,,-0.011503942917453833,1.0,1.0462933430537202,0.7,1,0.9885619744219655,21.869523809523805,20.90190476190476,20.90190476190476,1.0462933430537202,8.849273361406306,False,13
260216-3,GOx with EtOH,GOX,0.9827936043410623,,-0.01735614594576412,0.889505016692842,0.9431357360914928,0.7,1,1.1048769662874585,19.713333333333324,20.90190476190476,20.90190476190476,0.9431357360914928,9.890485936520127,False,14
260216-3,PMBTA-8,GOX,0.9585997304862314,,-0.042281673410170216,1.0,1.2996764933703921,0.7,1,0.9585997304862314,27.16571428571428,20.90190476190476,20.90190476190476,1.2996764933703921,8.581061459705873,True,15
260216-3,PMBTA-9,GOX,0.9542658336885992,,-0.04681299468481685,1.0,1.3626008110447894,0.7,1,0.9542658336885992,28.48095238095237,20.90190476190476,20.90190476190476,1.3626008110447894,8.54226587736032,True,16
