run_id,polymer_id,heat_min,n,mean_abs_activity,std_abs_activity,sem_abs_activity,mean_REA_percent,std_REA_percent,sem_REA_percent,include_in_all_polymers,all_polymers_pair
260216-1,PMBTA-1,0.0,1,26.733333333333327,,,100.0,,,True,False
260216-1,PMBTA-1,5.0,1,20.67428571428571,,,77.33523334520841,,,True,False
260216-1,PMBTA-1,10.0,1,17.33619047619047,,,64.84859280370502,,,True,False
260216-1,PMBTA-1,15.0,1,11.365714285714285,,,42.5151407196295,,,True,False
260216-1,PMBTA-1,20.0,1,5.077489177489177,,,18.993101661430842,,,True,False
260216-1,PMBTA-1,40.0,1,0.5036796536796538,,,1.884088480098456,,,True,False
260216-1,PMBTA-1,60.0,1,0.11082251082251081,,,0.41454804547073876,,,True,False
260216-1,PMBTA-2,0.0,1,27.819999999999993,,,99.99999999999999,,,True,False
260216-1,PMBTA-2,5.0,1,20.32761904761904,,,73.0683646571497,,,True,False
260216-1,PMBTA-2,10.0,1,15.274285714285707,,,54.90397453014274,,,True,False
260216-1,PMBTA-2,15.0,1,9.328571428571431,,,33.5318886720756,,,True,False
260216-1,PMBTA-2,20.0,1,4.111904761904762,,,14.780390948615254,,,True,False
260216-1,PMBTA-2,40.0,1,0.387012987012987,,,1.3911322322537278,,,True,False
260216-1,PMBTA-2,60.0,1,0.09245614035087715,,,0.33233695309445427,,,True,False
260216-1,PMBTA-3,0.0,1,25.513333333333325,,,100.0,,,True,False
260216-1,PMBTA-3,5.0,1,19.59428571428571,,,76.80017917802084,,,True,False
260216-1,PMBTA-3,10.0,1,16.059999999999995,,,62.947478442644375,,,True,False
260216-1,PMBTA-3,15.0,1,10.13055555555556,,,39.706907063844646,,,True,False
260216-1,PMBTA-3,20.0,1,4.605151515151516,,,18.049979808537437,,,True,False
260216-1,PMBTA-3,40.0,1,0.5059307359307361,,,1.9830052362061783,,,True,False
260216-1,PMBTA-3,60.0,1,0.13554112554112535,,,0.5312560447130601,,,True,False
260216-1,PMBTA-4,0.0,1,27.09666666666666,,,100.0,,,True,False
260216-1,PMBTA-4,5.0,1,21.899999999999995,,,80.82174929265592,,,True,False
260216-1,PMBTA-4,10.0,1,17.425714285714278,,,64.30943886965537,,,True,False
260216-1,PMBTA-4,15.0,1,12.5647619047619,,,46.3701386570128,,,True,False
260216-1,PMBTA-4,20.0,1,7.1961904761904725,,,26.557475001318025,,,True,False
260216-1,PMBTA-4,40.0,1,0.7365800865800866,,,2.7183420589743634,,,True,False
260216-1,PMBTA-4,60.0,1,0.17441558441558416,,,0.6436791158159092,,,True,False
260216-1,PMBTA-5,0.0,1,21.053333333333327,,,99.99999999999999,,,True,False
260216-1,PMBTA-5,5.0,1,15.97523809523809,,,75.87985162399347,,,True,False
260216-1,PMBTA-5,10.0,1,13.482431077694242,,,64.0394129719486,,,True,False
260216-1,PMBTA-5,15.0,1,9.724761904761898,,,46.1910793449742,,,True,False
260216-1,PMBTA-5,20.0,1,6.945555555555556,,,32.990289212581814,,,True,False
260216-1,PMBTA-5,40.0,1,0.41333333333333266,,,1.963267891070295,,,True,False
260216-1,PMBTA-5,60.0,1,0.09283438040608197,,,0.4409486086419347,,,True,False
260216-1,PMPC,0.0,1,22.273333333333326,,,100.0,,,True,False
260216-1,PMPC,5.0,1,17.346666666666664,,,77.88087398982343,,,True,False
260216-1,PMPC,10.0,1,16.21333333333333,,,72.79257707273273,,,True,False
260216-1,PMPC,15.0,1,8.281746031746037,,,37.18233776599539,,,True,False
260216-1,PMPC,20.0,1,5.928571428571424,,,26.617351520075246,,,True,False
260216-1,PMPC,40.0,1,0.20095628415300498,,,0.9022281539344734,,,True,False
260216-1,PMPC,60.0,1,0.08666666666666584,,,0.3891050583657552,,,True,False
260216-1,PMTAC,0.0,1,14.883333333333335,,,100.0,,,True,False
260216-1,PMTAC,5.0,1,12.70969696969697,,,85.39550035630663,,,True,False
260216-1,PMTAC,10.0,1,12.834210526315792,,,86.23209760122592,,,True,False
260216-1,PMTAC,15.0,1,9.839047619047614,,,66.10782274836022,,,True,False
260216-1,PMTAC,20.0,1,7.685151515151517,,,51.635956428789584,,,True,False
260216-1,PMTAC,40.0,1,1.068744588744589,,,7.1808147060106755,,,True,False
260216-1,PMTAC,60.0,1,0.3126406926406927,,,2.100609357048327,,,True,False
260216-1,PMBTA-6,0.0,1,26.983333333333334,,,100.0,,,True,False
260216-1,PMBTA-6,5.0,1,21.59904761904761,,,80.04588370246181,,,True,False
260216-1,PMBTA-6,10.0,1,18.79,,,69.63557751698579,,,True,False
260216-1,PMBTA-6,15.0,1,11.603809523809517,,,43.00361775346331,,,True,False
260216-1,PMBTA-6,20.0,1,5.931774891774893,,,21.98310645500269,,,True,False
260216-1,PMBTA-6,40.0,1,0.6705194805194805,,,2.484939396613269,,,True,False
260216-1,PMBTA-6,60.0,1,0.183030303030303,,,0.6783087203099554,,,True,False
260216-1,PMBTA-7,0.0,1,27.693333333333324,,,100.0,,,True,False
260216-1,PMBTA-7,5.0,1,22.37523809523809,,,80.79647843730655,,,True,False
260216-1,PMBTA-7,10.0,1,13.130476190476186,,,47.413852397001165,,,True,False
260216-1,PMBTA-7,15.0,1,7.572727272727273,,,27.344946820151453,,,True,False
260216-1,PMBTA-7,20.0,1,3.86939393939394,,,13.972293955442733,,,True,False
260216-1,PMBTA-7,40.0,1,0.3463636363636364,,,1.250711253118572,,,True,False
260216-1,PMBTA-7,60.0,1,0.09839826839826821,,,0.3553139205522445,,,True,False
260216-1,PMBTA-8,0.0,1,27.999999999999993,,,99.99999999999999,,,True,False
260216-1,PMBTA-8,5.0,1,20.988571428571422,,,74.95918367346938,,,True,False
260216-1,PMBTA-8,10.0,1,13.365714285714281,,,47.73469387755102,,,True,False
260216-1,PMBTA-8,15.0,1,7.288333333333333,,,26.02976190476191,,,True,False
260216-1,PMBTA-8,20.0,1,3.8732034632034638,,,13.832869511440947,,,True,False
260216-1,PMBTA-8,40.0,1,0.3017748917748919,,,1.0777674706246143,,,True,False
260216-1,PMBTA-8,60.0,1,0.0888744588744589,,,0.31740878169449616,,,True,False
260216-1,PMBTA-9,0.0,1,29.82333333333333,,,100.0,,,True,False
260216-1,PMBTA-9,5.0,1,23.309999999999995,,,78.1602771878842,,,True,False
260216-1,PMBTA-9,10.0,1,13.466666666666661,,,45.15480049178494,,,True,False
260216-1,PMBTA-9,15.0,1,7.436111111111115,,,24.93386982601246,,,True,False
260216-1,PMBTA-9,20.0,1,4.2411688311688325,,,14.220975179955849,,,True,False
260216-1,PMBTA-9,40.0,1,0.330995670995671,,,1.1098547144149025,,,True,False
260216-1,PMBTA-9,60.0,1,0.9372294372294374,,,3.1426045732517185,,,True,False
260216-1,PMBTA-10,0.0,1,16.442222222222224,,,100.0,,,True,False
260216-1,PMBTA-10,5.0,1,15.230707070707071,,,92.63168241408543,,,True,False
260216-1,PMBTA-10,10.0,1,12.062424242424244,,,73.36249370308028,,,True,False
260216-1,PMBTA-10,15.0,1,6.475627705627707,,,39.384139309804944,,,True,False
260216-1,PMBTA-10,20.0,1,6.318787878787879,,,38.43025470272395,,,True,False
260216-1,PMBTA-10,40.0,1,1.1741125541125543,,,7.140838618065271,,,True,False
260216-1,PMBTA-10,60.0,1,0.39285714285714374,,,2.3893190199447853,,,True,False
260216-1,PMBTA-11,0.0,1,30.623333333333328,,,100.0,,,True,False
260216-1,PMBTA-11,5.0,1,24.416666666666664,,,79.7322303254599,,,True,False
260216-1,PMBTA-11,10.0,1,15.489523809523803,,,50.58078962509134,,,True,False
260216-1,PMBTA-11,15.0,1,10.42666666666666,,,34.04811146184825,,,True,False
260216-1,PMBTA-11,20.0,1,6.4619047619047585,,,21.101245548834523,,,True,False
260216-1,PMBTA-11,40.0,1,1.4843290043290045,,,4.8470523707271305,,,True,False
260216-1,PMBTA-11,60.0,1,0.1796969696969698,,,0.5867975498975829,,,True,False
260216-1,GOx,0.0,1,21.213333333333328,,,99.99999999999999,,,True,True
260216-1,GOx,5.0,1,15.167619047619041,,,71.50040405854358,,,True,True
260216-1,GOx,10.0,1,9.85,,,46.4330609679447,,,True,True
260216-1,GOx,15.0,1,6.471428571428577,,,30.506420041303794,,,True,True
260216-1,GOx,20.0,1,3.5637229437229436,,,16.799448194797037,,,True,True
260216-1,GOx,40.0,1,0.4161904761904757,,,1.9619287061147508,,,True,True
260216-1,GOx,60.0,1,0.09988304093567237,,,0.4708502872517555,,,True,True
260216-1,GOx with DMSO,0.0,1,22.01333333333333,,,100.00000000000001,,,True,True
260216-1,GOx with DMSO,5.0,1,15.437142857142849,,,70.12633036255082,,,True,True
260216-1,GOx with DMSO,10.0,1,10.407936507936512,,,47.28014767384848,,,True,True
260216-1,GOx with DMSO,15.0,1,6.804761904761909,,,30.91200138444236,,,True,True
260216-1,GOx with DMSO,20.0,1,4.457142857142859,,,20.247469066366715,,,True,True
260216-1,GOx with DMSO,40.0,1,0.528008658008658,,,2.3985856663022025,,,True,True
260216-1,GOx with DMSO,60.0,1,0.11146198830409364,,,0.5063385295461553,,,True,True
260216-1,GOx with EtOH,0.0,1,18.889999999999997,,,100.0,,,True,True
260216-1,GOx with EtOH,5.0,1,16.849999999999994,,,89.20063525674959,,,True,True
260216-1,GOx with EtOH,10.0,1,11.873333333333331,,,62.85512616904887,,,True,True
260216-1,GOx with EtOH,15.0,1,6.63333333333333,,,35.11558143638609,,,True,True
260216-1,GOx with EtOH,20.0,1,4.26285714285714,,,22.566739771610063,,,True,True
260216-1,GOx with EtOH,40.0,1,0.4560606060606058,,,2.414296485233488,,,True,True
260216-1,GOx with EtOH,60.0,1,0.15666666666666731,,,0.8293629786483184,,,True,True
