run_id,polymer_id,reference_polymer_id,t50_min,t50_definition,t50_target_rea_percent,rea_at_20_percent,abs_activity_at_0,gox_abs_activity_at_0_ref,gox_abs_activity_at_0,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,abs_activity_at_20,gox_abs_activity_at_20_ref,functional_activity_at_20_rel,log_functional_activity_at_20_rel,functional_reference_source,functional_reference_round_id,functional_reference_run_id,t50_censored,gox_t50_same_run_min,fog,log_fog,fog_native_constrained,log_fog_native_constrained,native_activity_soft_penalty,fog_native_soft,log_fog_native_soft,stock_solvent_group,solvent_group,solvent_control_polymer_id,solvent_control_abs_activity_at_0,solvent_control_t50_min,solvent_control_fog,abs0_vs_solvent_control,fog_vs_solvent_control,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_activity_bonus_penalty_sem,objective_loglinear_main,objective_loglinear_main_exp,fog_solvent_balanced,log_fog_solvent_balanced,fog_constraint_reason,fog_missing_reason,use_for_bo,n_points,input_t50_file,input_tidy,fog_abs_bonus_penalty,fog_abs_modulated,log_fog_abs_bonus_penalty,log_fog_abs_modulated,fog_abs_bonus_penalty_sem,fog_abs_modulated_sem,fog_solvent_balanced_sem
260216-1,GOx,GOX,8.754330259067764,rea50,50.0,16.799448194797037,21.213333333333328,21.213333333333328,21.213333333333328,1.0,0.7,1,3.563722943722944,3.563722943722944,1.0,0.0,same_run_gox,,260216-1,0,8.754330259067764,1.0,0.0,1.0,0.0,1.0,1.0,0.0,PBS,PBS,GOx,21.213333333333328,8.754330259067764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,,,True,7,t50__260216-1.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-1/extract/tidy.csv,1.0,1.0,0.0,0.0,,,
260216-1,GOx with DMSO,GOX,8.99259959629535,rea50,50.0,20.247469066366715,22.01333333333333,21.213333333333328,21.213333333333328,1.0377121307353865,0.7,1,4.457142857142859,3.563722943722944,1.2506984767133942,0.22370217662474795,same_run_gox,,260216-1,0,8.754330259067764,1.027217311910387,0.026853507306855467,1.027217311910387,0.026853507306855467,1.0,1.027217311910387,0.026853507306855467,DMSO,PBS,GOx,21.213333333333328,8.754330259067764,1.0,1.0377121307353865,1.027217311910387,1.0,1.0,1.0,1.0,1.0,1.0,1.027217311910387,0.026853507306855467,,0.06387192288919655,1.0659558654708037,1.027217311910387,0.026853507306855467,,,False,7,t50__260216-1.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-1/extract/tidy.csv,1.027217311910387,1.027217311910387,0.026853507306855467,0.026853507306855467,,,
260216-1,GOx with EtOH,GOX,11.465711107860628,rea50,50.0,22.566739771610063,18.89,21.213333333333328,21.213333333333328,0.8904776869893152,0.7,1,4.26285714285714,3.563722943722944,1.196180850805373,0.17913385714487023,same_run_gox,,260216-1,0,8.754330259067764,1.3097188212638433,0.2698124739179354,1.3097188212638433,0.2698124739179354,0.7929505110258408,1.0385422086213265,0.0378180073418197,ETOH,ETOH,GOx with EtOH,18.89,11.465711107860628,1.3097188212638433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,,,False,7,t50__260216-1.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-1/extract/tidy.csv,1.0,1.0,0.0,0.0,,,
260216-1,PMPC,GOX,12.025401003230913,rea50,50.0,26.61735152007525,22.273333333333326,21.213333333333328,21.213333333333328,1.049968573224387,0.7,1,5.928571428571424,3.563722943722944,1.6635893199873653,0.5089775090459627,same_run_gox,,260216-1,0,8.754330259067764,1.3736517411797393,0.31747269819377766,1.3736517411797393,0.31747269819377766,1.0,1.3736517411797393,0.31747269819377766,ETOH,ETOH,GOx with EtOH,18.89,11.465711107860628,1.3097188212638433,1.179107111346391,1.048814233160521,1.0,1.0451874889712367,1.0451874889712367,1.0,1.0451874889712367,1.0451874889712367,1.0962075147543382,0.09185650888309961,,0.21241769102292446,1.236664320800882,1.0962075147543382,0.09185650888309961,,,True,7,t50__260216-1.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-1/extract/tidy.csv,1.0962075147543382,1.0962075147543382,0.09185650888309961,0.09185650888309961,,,
260216-1,PMTAC,GOX,19.26352858803908,rea50,50.0,51.635956428789584,14.883333333333336,21.213333333333328,21.213333333333328,0.7016027655562542,0.7,1,7.685151515151517,3.563722943722944,2.156495226063507,0.7684843233604434,same_run_gox,,260216-1,0,8.754330259067764,2.2004571472598777,0.7886651329870791,2.2004571472598777,0.7886651329870791,0.4922464406361842,1.0831671985111266,0.07988934069292378,PBS,PBS,GOx,21.213333333333328,8.754330259067764,1.0,0.7016027655562542,2.2004571472598777,0.4922464406361842,1.0,0.4922464406361842,0.4922464406361842,1.0,0.4922464406361842,1.0831671985111266,0.07988934069292378,,0.4342772368400014,1.543846820005556,1.0831671985111266,0.07988934069292378,,,True,7,t50__260216-1.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-1/extract/tidy.csv,1.0831671985111266,1.0831671985111266,0.07988934069292378,0.07988934069292378,,,
260216-1,PMBTA-1,GOX,11.310541246843163,rea50,50.0,18.99310166143084,26.733333333333327,21.213333333333328,21.213333333333328,1.2602137020741673,0.7,1,5.077489177489177,3.563722943722944,1.4247710211122175,0.35401111387028983,same_run_gox,,260216-1,0,8.754330259067764,1.2919938946931626,0.2561866798795567,1.2919938946931626,0.2561866798795567,1.0,1.2919938946931626,0.2561866798795567,ETOH,ETOH,GOx with EtOH,18.89,11.465711107860628,1.3097188212638433,1.4152108699488262,0.9864666168929476,1.0,1.105,1.105,1.0,1.105,1.105,1.090045611666707,0.0862195409313373,,0.3336527506525619,1.3960582790685436,1.090045611666707,0.0862195409313373,,,True,7,t50__260216-1.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-1/extract/tidy.csv,1.090045611666707,1.090045611666707,0.0862195409313373,0.0862195409313373,,,
260216-1,PMBTA-2,GOX,9.452223674357466,rea50,50.0,14.780390948615254,27.82,21.213333333333328,21.213333333333328,1.3114393463230676,0.7,1,4.111904761904762,3.563722943722944,1.1538227934209568,0.14308059773388893,same_run_gox,,260216-1,0,8.754330259067764,1.0797197951912794,0.07670155857647708,1.0797197951912794,0.07670155857647708,1.0,1.0797197951912794,0.07670155857647708,DMSO,PBS,GOx,21.213333333333328,8.754330259067764,1.0,1.3114393463230676,1.0797197951912794,1.0,1.0915037712130737,1.0915037712130737,1.0,1.0915037712130737,1.0915037712130737,1.178518228304689,0.1642579106521892,,0.34782683027029776,1.4159870224177278,1.178518228304689,0.1642579106521892,,,True,7,t50__260216-1.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-1/extract/tidy.csv,1.178518228304689,1.178518228304689,0.1642579106521892,0.1642579106521892,,,
260216-1,PMBTA-3,GOX,10.871589138805012,rea50,50.0,18.04997980853744,25.513333333333325,21.213333333333328,21.213333333333328,1.2027027027027026,0.7,1,4.605151515151516,3.563722943722944,1.2922305094628412,0.2563698023436579,same_run_gox,,260216-1,0,8.754330259067764,1.2418527536751522,0.21660442066588295,1.2418527536751522,0.21660442066588295,1.0,1.2418527536751522,0.21660442066588295,DMSO,PBS,GOx,21.213333333333328,8.754330259067764,1.0,1.2027027027027026,1.2418527536751522,1.0,1.053445945945946,1.053445945945946,1.0,1.053445945945946,1.053445945945946,1.3082247488208987,0.26867106459022816,,0.401175697193853,1.4935796632038993,1.3082247488208987,0.26867106459022816,,,True,7,t50__260216-1.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-1/extract/tidy.csv,1.3082247488208987,1.3082247488208987,0.26867106459022816,0.26867106459022816,,,
260216-1,PMBTA-4,GOX,12.407674608811318,rea50,50.0,26.557475001318025,27.09666666666666,21.213333333333328,21.213333333333328,1.2773412947831553,0.7,1,7.1961904761904725,3.563722943722944,2.0192901047107688,0.7027460163344548,same_run_gox,,260216-1,0,8.754330259067764,1.4173185431243478,0.3487667365203248,1.4173185431243478,0.3487667365203248,1.0,1.4173185431243478,0.3487667365203248,DMSO,PBS,GOx,21.213333333333328,8.754330259067764,1.0,1.2773412947831553,1.4173185431243478,1.0,1.0795694531741042,1.0795694531741042,1.0,1.0795694531741042,1.0795694531741042,1.5300938045742702,0.4253290437042135,,0.5935475408092197,1.8103995029946298,1.5300938045742702,0.4253290437042135,,,True,7,t50__260216-1.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-1/extract/tidy.csv,1.5300938045742702,1.5300938045742702,0.4253290437042135,0.4253290437042135,,,
260216-1,PMBTA-5,GOX,12.632594887455902,rea50,50.0,32.990289212581814,21.053333333333327,21.213333333333328,21.213333333333328,0.9924575738529227,0.7,1,6.945555555555556,3.563722943722944,1.9489605856676624,0.6672961974721257,same_run_gox,,260216-1,0,8.754330259067764,1.4430110029686187,0.366731904827541,1.4430110029686187,0.366731904827541,0.9849720358980294,1.4213254854172577,0.3515898766632513,DMSO,PBS,GOx,21.213333333333328,8.754330259067764,1.0,0.9924575738529227,1.4430110029686187,0.9849720358980294,1.0,0.9849720358980294,0.9849720358980294,1.0,0.9849720358980294,1.4213254854172577,0.3515898766632513,,0.35916089074539614,1.4321271990493079,1.4213254854172577,0.3515898766632513,,,True,7,t50__260216-1.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-1/extract/tidy.csv,1.4213254854172577,1.4213254854172577,0.3515898766632513,0.3515898766632513,,,
