run_id,polymer_id,family,abs0,rea20,fog,native_rel,rank_abs_desc,rank_rea20_desc,rank_fog_desc,delta_abs_to_fog,delta_abs_to_rea20,spearman_abs_vs_fog_run,spearman_abs_vs_rea20_run
260216-1,PMBTA-5,pmbta,21.053333333333327,32.990289212581814,1.4430485028241895,0.9924575738529228,11.0,3.0,3.0,8.0,8.0,-0.8461538461538461,-0.7802197802197801
260216-1,PMBTA-6,pmbta,26.98333333333333,21.98310645500269,1.3811027456143556,1.2719987429289756,7.0,6.0,5.0,2.0,1.0,-0.8461538461538461,-0.7802197802197801
260216-1,PMBTA-7,pmbta,27.693333333333324,13.972293955442732,1.0132867050979846,1.3054682589566309,5.0,12.0,11.0,-6.0,-7.0,-0.8461538461538461,-0.7802197802197801
260216-1,PMBTA-8,pmbta,27.999999999999996,13.832869511440949,0.9735866019167996,1.3199245757385296,3.0,13.0,12.0,-9.0,-10.0,-0.8461538461538461,-0.7802197802197801
260216-1,PMBTA-9,pmbta,29.82333333333333,14.220975179955849,0.9691222726881868,1.405876807039598,2.0,11.0,13.0,-11.0,-9.0,-0.8461538461538461,-0.7802197802197801
260216-1,PMPC,homopolymer_pmpc,22.273333333333326,26.61735152007525,1.3741543179379452,1.049968573224387,10.0,4.0,6.0,4.0,6.0,-0.8461538461538461,-0.7802197802197801
260216-1,PMTAC,homopolymer_pmtac,14.883333333333336,51.635956428789584,2.1969550146665897,0.7016027655562542,13.0,1.0,1.0,12.0,12.0,-0.8461538461538461,-0.7802197802197801
260216-2,PMBTA-1,pmbta,26.36476190476189,18.858308183887072,1.2584773135311036,1.2662610923062845,8.0,8.0,3.0,5.0,0.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMBTA-10,pmbta,18.474545454545453,37.38969261555622,1.5182693148548712,0.8873054947979475,12.0,2.0,2.0,10.0,10.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMBTA-11,pmbta,27.76190476190476,22.312750142938825,1.1598571758034812,1.333363827646144,5.0,7.0,9.0,-4.0,-2.0,-0.45604395604395603,-0.6483516483516483
260216-2,PMBTA-2,pmbta,29.34999999999999,14.06432295699758,0.9651490649115186,1.4096377275638092,1.0,13.0,10.0,-9.0,-12.0,-0.45604395604395603,-0.6483516483516483
