plate_id,well,row,col,heat_min,polymer_id,sample_name,source_file,use_for_bo,include_in_all_polymers,all_polymers_pair,status,abs_activity,slope,intercept,r2,n,t_start,t_end,select_method,select_method_used,exclude_reason,dy,mono_frac,down_steps,pos_steps,pos_steps_eps,pos_eps,rmse,snr,start_idx_used,skip_indices,skip_count,baseline_abs_activity,REA_percent,run_id
plate1,C1,C,1,0.0,PMBTA-1,,1-plate-3.csv,True,True,False,ok,27.01666666666666,27.01666666666666,541.9000000000001,0.9998558610555369,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2430.0,1.0,0.0,5.0,5.0,221.83402499999997,10.880027573494532,223.3450222056092,0.0,,0,27.01666666666666,100.00000000000001,260209-2
plate1,C2,C,2,5.0,PMBTA-1,,1-plate-3.csv,True,True,False,ok,20.943333333333324,20.943333333333324,599.6399999999996,0.9997182379157405,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,1884.0,1.0,0.0,5.0,5.0,186.80759999999998,11.79300640210124,159.7557006043985,0.0,,0,27.01666666666666,77.52004935225169,260209-2
plate1,C3,C,3,10.0,PMBTA-1,,1-plate-3.csv,True,True,False,ok,14.11809523809523,14.11809523809523,673.7676190476195,0.9991325097981993,6.0,6.0,156.0,initial_positive,initial_positive,,1696.0,1.0,0.0,5.0,5.0,57.8214,21.3138303708968,79.57274551249795,0.0,,0,27.01666666666666,52.256984224905246,260209-2
plate1,C4,C,4,15.0,PMBTA-1,,1-plate-3.csv,True,True,False,ok,10.611428571428567,10.611428571428567,606.1409523809531,0.9995314957263558,6.0,6.0,156.0,initial_positive,initial_positive,,1273.5,1.0,0.0,5.0,5.0,44.477999999999994,11.770557834955495,108.19368273421401,0.0,,0,27.01666666666666,39.277342028730054,260209-2
plate1,C5,C,5,20.0,PMBTA-1,,1-plate-3.csv,True,True,False,ok,6.865714285714282,6.865714285714282,554.3771428571431,0.9992120077680222,6.0,6.0,156.0,initial_positive,initial_positive,,822.5,1.0,0.0,5.0,5.0,22.794975,9.878307161703008,83.26325417260246,0.0,,0,27.01666666666666,25.41288446285361,260209-2
plate1,C6,C,6,40.0,PMBTA-1,,1-plate-3.csv,True,True,False,ok,0.583333333333333,0.583333333333333,288.49999999999983,0.9887005649717514,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,54.0,1.0,0.0,5.0,5.0,4.4478,2.0916500663351854,25.816937961610602,0.0,,0,27.01666666666666,2.1591610117211593,260209-2
plate1,C7,C,7,60.0,PMBTA-1,,1-plate-3.csv,True,True,False,ok,0.12030303030303062,0.12030303030303062,264.50545454545454,0.9706183027466436,11.0,6.0,306.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,37.0,1.0,0.0,4.0,4.0,2.2239,1.985692626418193,18.63329676895776,0.0,,0,27.01666666666666,0.4452919073523651,260209-2
plate1,D1,D,1,0.0,PMBTA-2,,1-plate-3.csv,True,True,False,ok,31.553333333333324,31.553333333333324,776.2799999999993,0.9996770871799906,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2839.0,1.0,0.0,5.0,5.0,281.32335,19.021040980976768,149.25576380594407,0.0,,0,31.553333333333324,100.0,260209-2
plate1,D2,D,2,5.0,PMBTA-2,,1-plate-3.csv,True,True,False,ok,17.639047619047613,17.639047619047613,658.7371428571431,0.9989624900808849,6.0,6.0,156.0,initial_positive,initial_positive,,2115.0,1.0,0.0,5.0,5.0,96.73965,29.124690883297244,72.618796486965,0.0,,0,31.553333333333324,55.90232712565271,260209-2
plate1,D3,D,3,10.0,PMBTA-2,,1-plate-3.csv,True,True,False,ok,13.702857142857138,13.702857142857138,631.7352380952384,0.9997921866240359,6.0,6.0,156.0,initial_positive,initial_positive,,1644.5,1.0,0.0,5.0,5.0,53.929575,10.121797945562557,162.47113495491124,0.0,,0,31.553333333333324,43.427605565784305,260209-2
