run_id,polymer_id,heat_min,n,mean_abs_activity,std_abs_activity,sem_abs_activity,mean_REA_percent,std_REA_percent,sem_REA_percent,include_in_all_polymers,all_polymers_pair
260209-2,GOx,0.0,1,14.797142857142854,,,100.0,,,True,False
260209-2,GOx,5.0,1,22.139999999999993,,,149.6234794361846,,,True,False
260209-2,GOx,10.0,1,14.206666666666662,,,96.00952564845207,,,True,False
260209-2,GOx,15.0,1,12.435317460317465,,,84.03863894788789,,,True,False
260209-2,GOx,20.0,1,8.716269841269845,,,58.90508678209011,,,True,False
260209-2,GOx,40.0,1,0.734285714285714,,,4.962347943618458,,,True,False
260209-2,GOx,60.0,1,0.15601731601731608,,,1.0543746013914006,,,True,False
260209-2,GOx with DMSO,0.0,1,25.033333333333328,,,99.99999999999999,,,True,False
260209-2,GOx with DMSO,5.0,1,18.841904761904757,,,75.2672626973559,,,True,False
260209-2,GOx with DMSO,10.0,1,13.514285714285709,,,53.985162640289126,,,True,False
260209-2,GOx with DMSO,15.0,1,11.204761904761899,,,44.75936846109948,,,True,False
260209-2,GOx with DMSO,20.0,1,7.2424603174603215,,,28.931266248177057,,,True,False
260209-2,GOx with DMSO,40.0,1,0.6100000000000005,,,2.436750998668445,,,True,False
260209-2,GOx with DMSO,60.0,1,0.11693710800391276,,,0.46712559788513763,,,True,False
260209-2,PMBTA-1,0.0,1,27.01666666666666,,,100.00000000000001,,,True,False
260209-2,PMBTA-1,5.0,1,20.943333333333324,,,77.52004935225169,,,True,False
260209-2,PMBTA-1,10.0,1,14.11809523809523,,,52.256984224905246,,,True,False
260209-2,PMBTA-1,15.0,1,10.611428571428567,,,39.277342028730054,,,True,False
260209-2,PMBTA-1,20.0,1,6.865714285714282,,,25.41288446285361,,,True,False
260209-2,PMBTA-1,40.0,1,0.583333333333333,,,2.1591610117211593,,,True,False
260209-2,PMBTA-1,60.0,1,0.12030303030303062,,,0.4452919073523651,,,True,False
260209-2,PMBTA-2,0.0,1,31.553333333333324,,,100.0,,,True,False
260209-2,PMBTA-2,5.0,1,17.639047619047613,,,55.90232712565271,,,True,False
260209-2,PMBTA-2,10.0,1,13.702857142857138,,,43.427605565784305,,,True,False
260209-2,PMBTA-2,15.0,1,10.667222222222223,,,33.80695823649555,,,True,False
260209-2,PMBTA-2,20.0,1,5.704502164502165,,,18.078920867849675,,,True,False
260209-2,PMBTA-2,40.0,1,0.4629437229437228,,,1.4671785007724159,,,True,False
260209-2,PMBTA-2,60.0,1,0.09203463203463202,,,0.29167958599608723,,,True,False
260209-2,PMBTA-3,0.0,1,22.957142857142852,,,100.0,,,True,False
260209-2,PMBTA-3,5.0,1,16.883809523809518,,,73.54490769549885,,,True,False
260209-2,PMBTA-3,10.0,1,13.948571428571423,,,60.759178593652756,,,True,False
260209-2,PMBTA-3,15.0,1,10.533730158730163,,,45.884325520293196,,,True,False
260209-2,PMBTA-3,20.0,1,6.526666666666668,,,28.429786351379395,,,True,False
260209-2,PMBTA-3,40.0,1,0.45389610389610385,,,1.9771454432313176,,,True,False
260209-2,PMBTA-3,60.0,1,0.12909090909090912,,,0.5623126096057026,,,True,False
260209-2,PMBTA-4,0.0,1,28.119999999999997,,,100.0,,,True,False
260209-2,PMBTA-4,5.0,1,18.915238095238085,,,67.26613831876986,,,True,False
260209-2,PMBTA-4,10.0,1,15.045714285714277,,,53.50538508433243,,,True,False
260209-2,PMBTA-4,15.0,1,11.41785714285715,,,40.604043893517606,,,True,False
260209-2,PMBTA-4,20.0,1,7.472222222222221,,,26.572625256835785,,,True,False
260209-2,PMBTA-4,40.0,1,0.4388311688311688,,,1.5605660342502448,,,True,False
260209-2,PMBTA-4,60.0,1,0.13441558441558446,,,0.4780070569544256,,,True,False
260209-2,PMBTA-5,0.0,1,27.85666666666666,,,100.00000000000001,,,True,False
260209-2,PMBTA-5,5.0,1,21.27666666666666,,,76.3790834031351,,,True,False
260209-2,PMBTA-5,10.0,1,11.844761904761901,,,42.52038496384554,,,True,False
260209-2,PMBTA-5,15.0,1,10.997142857142853,,,39.47759790765654,,,True,False
260209-2,PMBTA-5,20.0,1,6.93293650793651,,,24.887889821478446,,,True,False
260209-2,PMBTA-5,40.0,1,0.4296536796536795,,,1.5423729076953918,,,True,False
260209-2,PMBTA-5,60.0,1,0.11943722943722943,,,0.42875635791754024,,,True,False
260209-2,PMPC,0.0,1,15.326666666666663,,,100.0,,,True,False
260209-2,PMPC,5.0,1,13.626666666666665,,,88.90822096563724,,,True,False
260209-2,PMPC,10.0,1,10.803636363636363,,,70.4891454782712,,,True,False
260209-2,PMPC,15.0,1,9.159047619047614,,,59.75890138569563,,,True,False
260209-2,PMPC,20.0,1,5.00787878787879,,,32.67428526236706,,,True,False
260209-2,PMPC,40.0,1,0.2654112554112556,,,1.731695881326157,,,True,False
260209-2,PMPC,60.0,1,0.08298701298701278,,,0.541455065161023,,,True,False
260209-2,PMTAC,0.0,1,15.249880952380948,,,100.00000000000001,,,True,False
260209-2,PMTAC,5.0,1,12.667619047619045,,,83.06700286497163,,,True,False
260209-2,PMTAC,15.0,1,6.943333333333339,,,45.53041007345885,,,True,False
260209-2,PMTAC,20.0,1,3.281341991341992,,,21.51716463615855,,,True,False
260209-2,PMTAC,40.0,1,0.8549494949494948,,,5.606269961182958,,,True,False
260209-2,PMTAC,60.0,1,0.2633333333333309,,,1.7267894362953498,,,True,False
260209-2,PMBTA-6,0.0,1,25.43809523809523,,,100.0,,,True,False
260209-2,PMBTA-6,5.0,1,19.52380952380952,,,76.75028079371023,,,True,False
260209-2,PMBTA-6,10.0,1,13.569523809523803,,,53.343317109696734,,,True,False
260209-2,PMBTA-6,15.0,1,8.878174603174607,,,34.901098215400005,,,True,False
260209-2,PMBTA-6,20.0,1,5.36917748917749,,,21.106837752288904,,,True,False
260209-2,PMBTA-6,40.0,1,0.36549783549783554,,,1.4368129062999906,,,True,False
260209-2,PMBTA-6,60.0,1,0.10280701754386018,,,0.40414589450038646,,,True,False
260209-2,PMBTA-7,0.0,1,27.876666666666658,,,99.99999999999999,,,True,False
260209-2,PMBTA-7,5.0,1,15.410476190476187,,,55.28091423105174,,,True,False
260209-2,PMBTA-7,10.0,1,14.319999999999995,,,51.36912591175415,,,True,False
260209-2,PMBTA-7,15.0,1,9.790476190476195,,,35.12068464836613,,,True,False
260209-2,PMBTA-7,20.0,1,5.912554112554113,,,21.209688314794146,,,True,False
260209-2,PMBTA-7,40.0,1,0.5274458874458875,,,1.8920694276427872,,,True,False
260209-2,PMBTA-7,60.0,1,0.23000000000000043,,,0.8250627765156062,,,True,False
260209-2,PMBTA-8,0.0,1,26.106666666666662,,,100.0,,,True,False
260209-2,PMBTA-8,5.0,1,15.859047619047614,,,60.74711805048882,,,True,False
260209-2,PMBTA-8,10.0,1,13.337142857142851,,,51.08711513205894,,,True,False
260209-2,PMBTA-8,15.0,1,8.892063492063496,,,34.060508779609926,,,True,False
260209-2,PMBTA-8,20.0,1,5.521038961038961,,,21.148004191926564,,,True,False
260209-2,PMBTA-8,40.0,1,0.4465800865800866,,,1.7105978801586565,,,True,False
260209-2,PMBTA-8,60.0,1,0.10753246753246742,,,0.4118965814573574,,,True,False
260209-2,PMBTA-9,0.0,1,26.27666666666666,,,100.0,,,True,False
260209-2,PMBTA-9,5.0,1,20.40666666666666,,,77.66078903970568,,,True,False
260209-2,PMBTA-9,10.0,1,14.480952380952376,,,55.109548576502775,,,True,False
260209-2,PMBTA-9,15.0,1,9.168571428571425,,,34.89244486326815,,,True,False
260209-2,PMBTA-9,20.0,1,6.804365079365082,,,25.895084660783013,,,True,False
260209-2,PMBTA-9,40.0,1,0.48857142857142866,,,1.8593356408908872,,,True,False
260209-2,PMBTA-9,60.0,1,0.13008658008658014,,,0.49506500096377076,,,True,False
260209-2,PMBTA-10,0.0,1,11.856709956709958,,,100.0,,,True,False
260209-2,PMBTA-10,5.0,1,8.8682683982684,,,74.79535579977365,,,True,False
260209-2,PMBTA-10,10.0,1,8.859999999999998,,,74.72561977436195,,,True,False
260209-2,PMBTA-10,15.0,1,6.716666666666666,,,56.64865456935265,,,True,False
260209-2,PMBTA-10,20.0,1,5.83186813186813,,,49.18622580092511,,,True,False
260209-2,PMBTA-10,40.0,1,0.978744588744589,,,8.254773814305015,,,True,False
260209-2,PMBTA-11,0.0,1,26.746666666666663,,,99.99999999999999,,,True,False
260209-2,PMBTA-11,5.0,1,23.14666666666666,,,86.54037886340976,,,True,False
